prob,tag,it,R,best,n_x_distintos,n_acqf_distintos,tem_dup,decl_ok,naive_ok,decl_pares,naive_pares,best_eh_ultimo,marcada_ultima,n_marcadas
BBOB_F37,s42,146,50,5,50,50,False,False,False,38,38,False,True,1
BBOB_F37,s42,147,50,0,50,50,False,False,False,44,44,False,True,1
BBOB_F37,s42,148,50,36,50,50,False,False,False,10,10,False,True,1
BBOB_F37,s42,149,50,21,50,50,False,False,False,73,73,False,True,1
BBOB_F37,s42,150,50,15,50,50,False,False,False,8,8,False,True,1
BBOB_F37,s42,151,50,26,50,50,False,False,False,11,11,False,True,1
BBOB_F37,s42,152,50,6,50,50,False,False,False,29,29,False,True,1
BBOB_F37,s42,153,50,5,50,50,False,False,False,52,52,False,True,1
BBOB_F37,s42,154,50,14,50,50,False,False,False,35,35,False,True,1
BBOB_F37,s42,155,50,27,50,50,False,False,False,49,49,False,True,1
BBOB_F37,s42,156,50,31,50,50,False,False,False,29,29,False,True,1
BBOB_F37,s42,157,50,2,50,50,False,False,False,43,43,False,True,1
BBOB_F37,s42,158,50,4,50,50,False,False,False,28,28,False,True,1
BBOB_F37,s42,159,50,5,50,50,False,False,False,5,5,False,True,1
BBOB_F37,s42,160,50,45,50,50,False,False,False,21,21,False,True,1
BBOB_F37,s42,161,50,33,50,50,False,False,False,6,6,False,True,1
BBOB_F37,s42,162,50,5,50,50,False,False,False,21,21,False,True,1
BBOB_F37,s42,163,50,16,50,50,False,False,False,58,58,False,True,1
BBOB_F37,s42,164,50,44,50,50,False,False,False,10,10,False,True,1
BBOB_F37,s42,165,50,11,50,50,False,False,False,25,25,False,True,1
BBOB_F37,s42,166,50,0,50,50,False,False,False,75,75,False,True,1
BBOB_F37,s42,167,50,47,50,50,False,False,False,26,26,False,True,1
BBOB_F37,s42,168,50,9,50,50,False,False,False,26,26,False,True,1
BBOB_F37,s42,169,50,6,50,50,False,False,False,14,14,False,True,1
BBOB_F37,s42,170,50,31,50,50,False,False,False,8,8,False,True,1
BBOB_F37,s42,171,50,7,50,50,False,False,False,15,15,False,True,1
BBOB_F37,s42,172,50,10,50,50,False,False,False,32,32,False,True,1
BBOB_F37,s42,173,50,3,50,50,False,False,False,13,13,False,True,1
BBOB_F37,s42,174,50,30,50,50,False,False,False,28,28,False,True,1
BBOB_F37,s42,175,50,32,50,50,False,False,False,50,50,False,True,1
BBOB_F37,s42,176,50,45,50,50,False,False,False,48,48,False,True,1
BBOB_F37,s42,177,50,44,50,50,False,False,False,16,16,False,True,1
BBOB_F37,s42,178,50,0,50,50,False,False,False,32,32,False,True,1
BBOB_F37,s42,179,50,10,50,50,False,False,False,16,16,False,True,1
BBOB_F37,s42,180,50,0,50,50,False,False,False,31,31,False,True,1
BBOB_F37,s42,181,50,10,50,50,False,False,False,19,19,False,True,1
BBOB_F37,s42,182,50,1,50,50,False,False,False,17,17,False,True,1
BBOB_F37,s42,183,50,9,50,50,False,False,False,36,36,False,True,1
BBOB_F37,s42,184,50,26,50,50,False,False,False,39,39,False,True,1
BBOB_F37,s42,185,50,32,50,50,False,False,False,49,49,False,True,1
BBOB_F37,s42,186,50,21,50,50,False,False,False,8,8,False,True,1
BBOB_F37,s42,187,50,49,50,50,False,False,False,15,15,True,True,1
BBOB_F37,s42,188,50,22,50,50,False,False,False,3,3,False,True,1
BBOB_F37,s42,189,50,18,50,50,False,False,False,3,3,False,True,1
BBOB_F37,s42,190,50,3,50,50,False,False,False,33,33,False,True,1
BBOB_F37,s42,191,50,12,50,50,False,False,False,18,18,False,True,1
BBOB_F37,s42,192,50,1,50,50,False,False,False,49,49,False,True,1
BBOB_F37,s42,193,50,7,50,50,False,False,False,23,23,False,True,1
BBOB_F37,s42,194,50,4,50,50,False,False,False,13,13,False,True,1
BBOB_F37,s42,195,50,5,50,50,False,False,False,14,14,False,True,1
BBOB_F37,s42,196,50,8,50,50,False,False,False,31,31,False,True,1
BBOB_F37,s42,197,50,0,50,50,False,False,False,17,17,False,True,1
BBOB_F37,s42,198,50,16,50,50,False,False,False,166,166,False,True,1
BBOB_F37,s42,199,50,16,50,50,False,False,False,5,5,False,True,1
BBOB_F37,s42,200,50,20,50,50,False,False,False,8,8,False,True,1
BBOB_F37,s42,201,50,19,50,50,False,False,False,17,17,False,,0
BBOB_F49,s42,1,50,19,50,50,False,False,False,830,830,False,True,1
BBOB_F49,s42,2,50,24,50,50,False,False,False,95,95,False,True,1
BBOB_F49,s42,3,50,20,50,50,False,False,False,224,224,False,True,1
BBOB_F49,s42,4,50,1,50,50,False,False,False,630,630,False,True,1
BBOB_F49,s42,5,50,40,50,50,False,False,False,347,347,False,True,1
BBOB_F49,s42,6,50,12,50,49,True,False,False,781,781,False,True,1
BBOB_F49,s42,7,50,0,50,49,False,False,False,625,625,False,True,1
BBOB_F49,s42,8,50,35,50,50,False,False,False,206,206,False,True,1
BBOB_F49,s42,9,50,48,50,49,False,False,False,747,747,False,True,1
BBOB_F49,s42,10,50,20,50,50,False,False,False,461,461,False,True,1
BBOB_F49,s42,11,50,4,50,50,False,False,False,1011,1011,False,True,1
BBOB_F49,s42,12,50,49,50,50,False,False,False,748,748,True,True,1
BBOB_F49,s42,13,50,34,50,50,False,False,False,590,590,False,True,1
BBOB_F49,s42,14,50,13,50,50,False,False,False,691,691,False,True,1
BBOB_F49,s42,15,50,43,50,50,False,False,False,946,946,False,True,1
BBOB_F49,s42,16,50,3,50,50,False,False,False,864,864,False,True,1
BBOB_F49,s42,17,50,17,50,50,False,False,False,955,955,False,True,1
BBOB_F49,s42,18,50,2,50,50,False,False,False,1035,1035,False,True,1
BBOB_F49,s42,19,50,34,50,50,False,False,False,947,947,False,True,1
BBOB_F49,s42,20,50,1,50,50,False,False,False,432,432,False,True,1
BBOB_F49,s42,21,50,1,50,50,False,False,False,951,951,False,True,1
BBOB_F49,s42,22,50,49,50,50,False,False,False,370,370,True,True,1
BBOB_F49,s42,23,50,38,50,50,False,False,False,863,863,False,True,1
BBOB_F49,s42,24,50,10,50,50,False,False,False,756,756,False,True,1
BBOB_F49,s42,25,50,15,50,50,False,False,False,539,539,False,True,1
BBOB_F49,s42,26,50,37,50,50,False,False,False,415,415,False,True,1
BBOB_F49,s42,27,50,13,50,50,False,False,False,903,903,False,True,1
BBOB_F49,s42,28,50,22,50,50,False,False,False,666,666,False,True,1
BBOB_F49,s42,29,50,26,50,50,False,False,False,346,346,False,True,1
BBOB_F49,s42,30,50,42,50,50,False,False,False,630,630,False,True,1
BBOB_F49,s42,31,50,26,50,50,False,False,False,531,531,False,True,1
BBOB_F49,s42,32,50,36,50,50,False,False,False,904,904,False,True,1
BBOB_F49,s42,33,50,30,50,50,False,False,False,632,632,False,True,1
BBOB_F49,s42,34,50,3,50,50,False,False,False,334,334,False,True,1
BBOB_F49,s42,35,50,47,50,50,False,False,False,745,745,False,True,1
BBOB_F49,s42,36,50,20,50,50,False,False,False,278,278,False,True,1
BBOB_F49,s42,37,50,35,50,50,False,False,False,414,414,False,True,1
BBOB_F49,s42,38,50,2,50,50,False,False,False,742,742,False,True,1
BBOB_F49,s42,39,50,38,50,50,False,False,False,826,826,False,True,1
BBOB_F49,s42,40,50,8,50,50,False,False,False,820,820,False,True,1
BBOB_F49,s42,41,50,0,50,50,False,False,False,861,861,False,True,1
BBOB_F49,s42,42,50,1,50,50,False,False,False,359,359,False,True,1
BBOB_F49,s42,43,50,0,50,50,False,False,False,709,709,False,True,1
BBOB_F49,s42,44,50,3,50,50,False,False,False,496,496,False,True,1
BBOB_F49,s42,45,50,9,50,50,False,False,False,402,402,False,True,1
BBOB_F49,s42,46,50,28,50,50,False,False,False,229,229,False,True,1
BBOB_F49,s42,47,50,15,50,50,False,False,False,317,317,False,True,1
BBOB_F49,s42,48,50,5,50,50,False,False,False,892,892,False,True,1
BBOB_F49,s42,49,50,49,50,50,False,False,False,903,903,True,True,1
BBOB_F49,s42,50,50,45,50,50,False,False,False,199,199,False,True,1
BBOB_F49,s42,51,50,5,50,50,False,False,False,611,611,False,True,1
BBOB_F49,s42,52,50,0,50,49,False,False,False,490,490,False,True,1
BBOB_F49,s42,53,50,9,50,50,False,False,False,802,802,False,True,1
BBOB_F49,s42,54,50,1,50,50,False,False,False,464,464,False,True,1
BBOB_F49,s42,55,50,5,50,50,False,False,False,666,666,False,True,1
BBOB_F49,s42,56,50,8,50,50,False,False,False,557,557,False,True,1
BBOB_F49,s42,57,50,5,50,50,False,False,False,791,791,False,True,1
BBOB_F49,s42,58,50,5,50,50,False,False,False,372,372,False,True,1
BBOB_F49,s42,59,50,47,50,50,False,False,False,483,483,False,True,1
BBOB_F49,s42,60,50,36,50,50,False,False,False,781,781,False,True,1
BBOB_F49,s42,61,50,28,50,50,False,False,False,861,861,False,True,1
BBOB_F49,s42,62,50,30,50,50,False,False,False,435,435,False,True,1
BBOB_F49,s42,63,50,5,50,50,False,False,False,464,464,False,True,1
BBOB_F49,s42,64,50,44,50,50,False,False,False,782,782,False,True,1
BBOB_F49,s42,65,50,37,50,50,False,False,False,744,744,False,True,1
BBOB_F49,s42,66,50,0,50,50,False,False,False,542,542,False,True,1
BBOB_F49,s42,67,50,23,50,50,False,False,False,912,912,False,True,1
BBOB_F49,s42,68,50,21,50,50,False,False,False,666,666,False,True,1
BBOB_F49,s42,69,50,3,50,50,False,False,False,437,437,False,True,1
BBOB_F49,s42,70,50,0,50,50,False,False,False,990,990,False,True,1
BBOB_F49,s42,71,50,33,50,50,False,False,False,462,462,False,True,1
BBOB_F49,s42,72,50,0,50,50,False,False,False,703,703,False,True,1
BBOB_F49,s42,73,50,26,50,50,False,False,False,598,598,False,True,1
BBOB_F49,s42,74,50,15,50,50,False,False,False,820,820,False,True,1
BBOB_F49,s42,75,50,9,50,50,False,False,False,820,820,False,True,1
BBOB_F49,s42,76,50,18,50,50,False,False,False,405,405,False,True,1
BBOB_F49,s42,77,50,20,50,50,False,False,False,469,469,False,True,1
BBOB_F49,s42,78,50,3,50,50,False,False,False,393,393,False,True,1
BBOB_F49,s42,79,50,12,50,50,False,False,False,512,512,False,True,1
BBOB_F49,s42,80,50,37,50,50,False,False,False,351,351,False,True,1
BBOB_F49,s42,81,50,4,50,50,False,False,False,681,681,False,True,1
BBOB_F49,s42,82,50,46,50,50,False,False,False,741,741,False,True,1
BBOB_F49,s42,83,50,2,50,50,False,False,False,400,400,False,True,1
BBOB_F49,s42,84,50,11,50,50,False,False,False,741,741,False,True,1
BBOB_F49,s42,85,50,44,50,50,False,False,False,396,396,False,True,1
BBOB_F49,s42,86,50,5,50,50,False,False,False,715,715,False,True,1
BBOB_F49,s42,87,50,49,50,50,False,False,False,828,828,True,True,1
BBOB_F49,s42,88,50,5,50,50,False,False,False,783,783,False,True,1
BBOB_F49,s42,89,50,38,50,50,False,False,False,329,329,False,True,1
BBOB_F49,s42,90,50,46,50,50,False,False,False,608,608,False,True,1
BBOB_F49,s42,91,50,0,50,50,False,False,False,636,636,False,True,1
BBOB_F49,s42,92,50,27,50,50,False,False,False,1081,1081,False,True,1
BBOB_F49,s42,93,50,18,50,50,False,False,False,780,780,False,True,1
BBOB_F49,s42,94,50,32,50,50,False,False,False,551,551,False,True,1
BBOB_F49,s42,95,50,49,50,50,False,False,False,429,429,True,True,1
BBOB_F49,s42,96,50,4,50,50,False,False,False,670,670,False,True,1
BBOB_F49,s42,97,50,11,50,50,False,False,False,574,574,False,True,1
BBOB_F49,s42,98,50,5,50,50,False,False,False,786,786,False,True,1
BBOB_F49,s42,99,50,0,50,50,False,False,False,306,306,False,True,1
BBOB_F49,s42,100,50,43,50,50,False,False,False,782,782,False,True,1
BBOB_F49,s42,101,50,5,50,50,False,False,False,780,780,False,True,1
BBOB_F49,s42,102,50,20,50,50,False,False,False,823,823,False,True,1
BBOB_F49,s42,103,50,40,50,50,False,False,False,333,333,False,True,1
BBOB_F49,s42,104,50,1,50,50,False,False,False,132,132,False,True,1
BBOB_F49,s42,105,50,36,50,50,False,False,False,206,206,False,True,1
BBOB_F49,s42,106,50,13,50,50,False,False,False,268,268,False,True,1
BBOB_F49,s42,107,50,43,50,50,False,False,False,632,632,False,True,1
BBOB_F49,s42,108,50,12,50,50,False,False,False,334,334,False,True,1
BBOB_F49,s42,109,50,38,50,50,False,False,False,201,201,False,True,1
BBOB_F49,s42,110,50,1,50,50,False,False,False,258,258,False,True,1
BBOB_F49,s42,111,50,16,50,50,False,False,False,294,294,False,True,1
BBOB_F49,s42,112,50,5,50,50,False,False,False,500,500,False,True,1
BBOB_F49,s42,113,50,37,50,50,False,False,False,84,84,False,True,1
BBOB_F49,s42,114,50,7,50,50,False,False,False,115,115,False,True,1
BBOB_F49,s42,115,50,45,50,49,False,False,False,296,296,False,True,1
BBOB_F49,s42,116,50,8,50,50,False,False,False,422,422,False,True,1
BBOB_F49,s42,117,50,3,50,50,False,False,False,157,157,False,True,1
BBOB_F49,s42,118,50,2,50,49,False,False,False,147,147,False,True,1
BBOB_F49,s42,119,50,45,50,50,False,False,False,138,138,False,True,1
BBOB_F49,s42,120,50,2,50,50,False,False,False,264,264,False,True,1
BBOB_F49,s42,121,50,11,50,50,False,False,False,368,368,False,True,1
BBOB_F49,s42,122,50,21,50,50,False,False,False,184,184,False,True,1
BBOB_F49,s42,123,50,17,50,50,False,False,False,573,573,False,True,1
BBOB_F49,s42,124,50,41,50,50,False,False,False,325,325,False,True,1
BBOB_F49,s42,125,50,5,50,50,False,False,False,500,500,False,True,1
BBOB_F49,s42,126,50,20,50,50,False,False,False,415,415,False,True,1
BBOB_F49,s42,127,50,2,50,50,False,False,False,280,280,False,True,1
BBOB_F49,s42,128,50,8,50,50,False,False,False,183,183,False,True,1
BBOB_F49,s42,129,50,35,50,50,False,False,False,235,235,False,True,1
BBOB_F49,s42,130,50,36,50,50,False,False,False,405,405,False,True,1
BBOB_F49,s42,131,50,39,50,50,False,False,False,238,238,False,True,1
BBOB_F49,s42,132,50,40,50,50,False,False,False,146,146,False,True,1
BBOB_F49,s42,133,50,1,50,50,False,False,False,636,636,False,True,1
BBOB_F49,s42,134,50,0,50,50,False,False,False,129,129,False,True,1
BBOB_F49,s42,135,50,0,50,50,False,False,False,267,267,False,True,1
BBOB_F49,s42,136,50,2,50,50,False,False,False,249,249,False,True,1
BBOB_F49,s42,137,50,10,50,50,False,False,False,134,134,False,True,1
BBOB_F49,s42,138,50,30,50,50,False,False,False,254,254,False,True,1
BBOB_F49,s42,139,50,16,50,50,False,False,False,91,91,False,True,1
BBOB_F49,s42,140,50,6,50,50,False,False,False,244,244,False,True,1
BBOB_F49,s42,141,50,43,50,50,False,False,False,304,304,False,True,1
BBOB_F49,s42,142,50,0,50,50,False,False,False,211,211,False,True,1
BBOB_F49,s42,143,50,27,50,50,False,False,False,324,324,False,True,1
BBOB_F49,s42,144,50,0,50,50,False,False,False,224,224,False,True,1
BBOB_F49,s42,145,50,4,50,50,False,False,False,388,388,False,True,1
BBOB_F49,s42,146,50,14,50,50,False,False,False,104,104,False,True,1
BBOB_F49,s42,147,50,30,50,50,False,False,False,189,189,False,True,1
BBOB_F49,s42,148,50,0,50,50,False,False,False,381,381,False,True,1
BBOB_F49,s42,149,50,2,50,50,False,False,False,176,176,False,True,1
BBOB_F49,s42,150,50,25,50,50,False,False,False,171,171,False,True,1
BBOB_F49,s42,151,50,4,50,50,False,False,False,198,198,False,True,1
BBOB_F49,s42,152,50,30,50,50,False,False,False,135,135,False,True,1
BBOB_F49,s42,153,50,7,50,50,False,False,False,289,289,False,True,1
BBOB_F49,s42,154,50,4,50,50,False,False,False,156,156,False,True,1
BBOB_F49,s42,155,50,47,50,50,False,False,False,154,154,False,True,1
BBOB_F49,s42,156,50,8,50,50,False,False,False,669,669,False,True,1
BBOB_F49,s42,157,50,5,50,50,False,False,False,373,373,False,True,1
BBOB_F49,s42,158,50,29,50,50,False,False,False,146,146,False,True,1
BBOB_F49,s42,159,50,0,50,50,False,False,False,484,484,False,True,1
BBOB_F49,s42,160,50,31,50,50,False,False,False,301,301,False,True,1
BBOB_F49,s42,161,50,1,50,50,False,False,False,217,217,False,True,1
BBOB_F49,s42,162,50,4,50,49,False,False,False,269,269,False,True,1
BBOB_F49,s42,163,50,0,50,50,False,False,False,364,364,False,True,1
BBOB_F49,s42,164,50,29,50,50,False,False,False,401,401,False,True,1
BBOB_F49,s42,165,50,15,50,50,False,False,False,278,278,False,True,1
BBOB_F49,s42,166,50,22,50,50,False,False,False,630,630,False,True,1
BBOB_F49,s42,167,50,29,50,50,False,False,False,182,182,False,True,1
BBOB_F49,s42,168,50,6,50,50,False,False,False,311,311,False,True,1
BBOB_F49,s42,169,50,0,50,50,False,False,False,327,327,False,True,1
BBOB_F49,s42,170,50,47,50,50,False,False,False,445,445,False,True,1
BBOB_F49,s42,171,50,1,50,50,False,False,False,325,325,False,True,1
BBOB_F49,s42,172,50,7,50,50,False,False,False,497,497,False,True,1
BBOB_F49,s42,173,50,14,50,49,False,False,False,198,198,False,True,1
BBOB_F49,s42,174,50,2,50,50,False,False,False,287,287,False,True,1
BBOB_F49,s42,175,50,17,50,50,False,False,False,130,130,False,True,1
BBOB_F49,s42,176,50,16,50,50,False,False,False,337,337,False,True,1
BBOB_F49,s42,177,50,26,50,50,False,False,False,166,166,False,True,1
BBOB_F49,s42,178,50,19,50,50,False,False,False,305,305,False,True,1
BBOB_F49,s42,179,50,3,50,50,False,False,False,636,636,False,True,1
BBOB_F49,s42,180,50,35,50,50,False,False,False,286,286,False,True,1
BBOB_F49,s42,181,50,39,50,49,False,False,False,245,245,False,True,1
BBOB_F49,s42,182,50,15,50,50,False,False,False,227,227,False,True,1
BBOB_F49,s42,183,50,4,50,50,False,False,False,245,245,False,True,1
BBOB_F49,s42,184,50,20,50,50,False,False,False,549,549,False,True,1
BBOB_F49,s42,185,50,6,50,50,False,False,False,182,182,False,True,1
BBOB_F49,s42,186,50,11,50,50,False,False,False,121,121,False,True,1
BBOB_F49,s42,187,50,49,50,50,False,False,False,199,199,True,True,1
BBOB_F49,s42,188,50,0,50,49,True,False,False,232,232,False,True,1
BBOB_F49,s42,189,50,28,50,50,False,False,False,363,363,False,True,1
BBOB_F49,s42,190,50,40,50,50,False,False,False,534,534,False,True,1
BBOB_F49,s42,191,50,0,50,50,False,False,False,139,139,False,True,1
BBOB_F49,s42,192,50,2,50,50,False,False,False,371,371,False,True,1
BBOB_F49,s42,193,50,5,50,50,False,False,False,335,335,False,True,1
BBOB_F49,s42,194,50,13,50,50,False,False,False,218,218,False,True,1
BBOB_F49,s42,195,50,12,50,50,False,False,False,251,251,False,True,1
BBOB_F49,s42,196,50,0,50,50,False,False,False,283,283,False,True,1
BBOB_F49,s42,197,50,0,50,50,False,False,False,139,139,False,True,1
BBOB_F49,s42,198,50,7,50,50,False,False,False,147,147,False,True,1
BBOB_F49,s42,199,50,0,50,50,False,False,False,368,368,False,True,1
BBOB_F49,s42,200,50,43,50,50,False,False,False,155,155,False,True,1
BBOB_F49,s42,201,50,8,50,50,False,False,False,230,230,False,,0
BBOB_F5,s42,1,50,3,50,50,False,False,False,1,1,False,True,1
BBOB_F5,s42,2,50,12,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,3,50,29,50,50,False,False,False,1,1,False,True,1
BBOB_F5,s42,4,50,48,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,5,50,21,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,6,50,15,50,50,False,False,False,2,2,False,True,1
BBOB_F5,s42,7,50,9,50,50,False,False,False,7,7,False,True,1
BBOB_F5,s42,8,50,5,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,9,50,25,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,10,50,45,50,50,False,False,False,1,1,False,True,1
BBOB_F5,s42,11,50,0,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,12,50,8,50,50,False,False,False,6,6,False,True,1
BBOB_F5,s42,13,50,43,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,14,50,15,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,15,50,18,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,16,50,35,50,50,False,False,False,1,1,False,True,1
BBOB_F5,s42,17,50,23,50,50,False,False,False,1,1,False,True,1
BBOB_F5,s42,18,50,24,50,50,False,False,False,25,25,False,True,1
BBOB_F5,s42,19,50,19,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,20,50,0,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,21,50,35,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,22,50,46,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,23,50,42,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,24,50,48,50,50,False,False,False,21,21,False,True,1
BBOB_F5,s42,25,50,7,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,26,50,39,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,27,50,23,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,28,50,2,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,29,50,10,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,30,50,20,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,31,50,12,50,50,False,False,False,2,2,False,True,1
BBOB_F5,s42,32,50,49,50,50,False,True,True,0,0,True,True,1
BBOB_F5,s42,33,50,1,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,34,50,0,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,35,50,4,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,36,50,24,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,37,50,33,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,38,50,0,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,39,50,11,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,40,50,28,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,41,50,30,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,42,50,23,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,43,50,9,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,44,50,4,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,45,50,47,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,46,50,49,50,50,False,True,True,0,0,True,True,1
BBOB_F5,s42,47,50,24,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,48,50,25,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,49,50,33,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,50,50,7,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,51,50,3,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,52,50,40,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,53,50,25,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,54,50,20,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,55,50,44,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,56,50,37,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,57,50,29,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,58,50,38,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,59,50,36,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,60,50,19,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,61,50,43,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,62,50,45,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,63,50,16,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,64,50,29,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,65,50,24,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,66,50,35,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,67,50,3,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,68,50,32,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,69,50,16,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,70,50,21,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,71,50,1,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,72,50,13,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,73,50,48,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,74,50,2,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,75,50,37,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,76,50,20,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,77,50,23,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,78,50,2,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,79,50,11,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,80,50,3,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,81,50,27,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,82,50,18,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,83,50,11,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,84,50,33,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,85,50,42,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,86,50,0,50,50,False,False,False,1,1,False,True,1
BBOB_F5,s42,87,50,5,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,88,50,34,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,89,50,42,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,90,50,6,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,91,50,23,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,92,50,5,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,93,50,33,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,94,50,35,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,95,50,41,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,96,50,28,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,97,50,13,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,98,50,41,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,99,50,7,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,100,50,36,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,101,50,21,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,102,50,27,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,103,50,37,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,104,50,13,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,105,50,4,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,106,50,2,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,107,50,39,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,108,50,6,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,109,50,46,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,110,50,48,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,111,50,4,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,112,50,29,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,113,50,47,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,114,50,34,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,115,50,8,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,116,50,21,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,117,50,44,50,50,False,True,True,0,0,False,True,1
BBOB_F5,s42,118,50,44,50,50,False,True,True,0,0,False,True,1
