label,problema,D,M,tier,dist,geracao,n_ds_membros,kflag
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,56,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,57,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,58,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,59,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,60,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,61,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,62,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,63,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,64,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,65,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,66,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,67,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,68,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,69,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,70,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,71,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,72,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,73,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,74,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,75,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,76,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,77,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,78,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,79,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,80,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,81,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,82,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,83,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,84,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,85,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,86,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,87,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,88,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,89,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,90,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,91,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,92,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,93,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,94,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,95,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,96,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,97,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,98,0,0
swap_medium-lhs_MMF16_20,MMF16_20,20,3,medium,lhs,99,0,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,1,84,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,2,69,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,3,54,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,4,44,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,5,40,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,6,36,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,7,36,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,8,33,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,9,32,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,10,31,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,11,28,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,12,25,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,13,22,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,14,18,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,15,15,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,16,14,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,17,13,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,18,12,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,19,11,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,20,10,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,21,10,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,22,10,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,23,10,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,24,10,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,25,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,26,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,27,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,28,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,29,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,30,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,31,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,32,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,33,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,34,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,35,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,36,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,37,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,38,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,39,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,40,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,41,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,42,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,43,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,44,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,45,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,46,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,47,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,48,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,49,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,50,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,51,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,52,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,53,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,54,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,55,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,56,9,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,57,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,58,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,59,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,60,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,61,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,62,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,63,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,64,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,65,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,66,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,67,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,68,8,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,69,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,70,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,71,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,72,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,73,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,74,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,75,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,76,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,77,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,78,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,79,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,80,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,81,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,82,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,83,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,84,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,85,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,86,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,87,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,88,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,89,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,90,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,91,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,92,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,93,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,94,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,95,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,96,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,97,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,98,7,0
swap_medium-lhs_WFG9,WFG9,22,2,medium,lhs,99,7,0
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,1,83,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,2,33,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,3,8,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,4,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,5,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,6,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,7,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,8,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,9,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,10,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,11,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,12,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,13,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,14,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,15,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,16,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,17,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,18,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,19,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,20,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,21,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,22,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,23,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,24,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,25,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,26,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,27,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,28,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,29,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,30,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,31,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,32,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,33,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,34,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,35,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,36,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,37,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,38,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,39,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,40,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,41,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,42,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,43,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,44,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,45,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,46,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,47,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,48,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,49,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,50,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,51,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,52,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,53,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,54,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,55,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,56,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,57,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,58,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,59,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,60,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,61,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,62,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,63,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,64,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,65,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,66,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,67,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,68,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,69,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,70,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,71,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,72,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,73,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,74,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,75,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,76,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,77,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,78,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,79,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,80,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,81,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,82,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,83,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,84,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,85,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,86,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,87,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,88,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,89,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,90,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,91,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,92,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,93,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,94,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,95,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,96,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,97,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,98,0,1
swap_medium-lhs_ZDT1,ZDT1,30,2,medium,lhs,99,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,1,93,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,2,44,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,3,25,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,4,14,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,5,7,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,6,5,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,7,4,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,8,1,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,9,1,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,10,1,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,11,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,12,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,13,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,14,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,15,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,16,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,17,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,18,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,19,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,20,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,21,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,22,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,23,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,24,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,25,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,26,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,27,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,28,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,29,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,30,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,31,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,32,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,33,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,34,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,35,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,36,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,37,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,38,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,39,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,40,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,41,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,42,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,43,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,44,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,45,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,46,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,47,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,48,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,49,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,50,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,51,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,52,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,53,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,54,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,55,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,56,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,57,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,58,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,59,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,60,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,61,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,62,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,63,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,64,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,65,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,66,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,67,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,68,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,69,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,70,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,71,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,72,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,73,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,74,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,75,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,76,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,77,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,78,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,79,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,80,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,81,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,82,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,83,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,84,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,85,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,86,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,87,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,88,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,89,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,90,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,91,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,92,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,93,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,94,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,95,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,96,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,97,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,98,0,1
swap_medium-lhs_ZDT4,ZDT4,10,2,medium,lhs,99,0,1
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,1,95,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,2,74,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,3,63,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,4,55,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,5,50,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,6,44,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,7,39,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,8,32,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,9,32,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,10,31,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,11,28,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,12,28,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,13,27,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,14,26,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,15,26,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,16,26,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,17,26,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,18,25,0
swap_medium-mvns_DTLZ2,DTLZ2,12,3,medium,mvns,19,25,0
