ts,rec,it,amostra,degrau_falho,pop_size,max_tries,erro,problema
2026-07-26T12:15:37.007+00:00,rs_runtimeerror_fallback,103,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:15:37.612+00:00,rs_runtimeerror_fallback,103,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:15:39.072+00:00,rs_runtimeerror_fallback,103,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:15:40.889+00:00,rs_runtimeerror_fallback,103,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:17:45.929+00:00,rs_runtimeerror_fallback,104,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T12:19:41.897+00:00,rs_runtimeerror_fallback,105,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:19:43.638+00:00,rs_runtimeerror_fallback,105,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:21:50.593+00:00,rs_runtimeerror_fallback,106,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:23:53.295+00:00,rs_runtimeerror_fallback,107,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:25:54.401+00:00,rs_runtimeerror_fallback,108,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:25:57.018+00:00,rs_runtimeerror_fallback,108,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:27:59.534+00:00,rs_runtimeerror_fallback,109,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:28:00.554+00:00,rs_runtimeerror_fallback,109,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T12:28:01.908+00:00,rs_runtimeerror_fallback,109,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:30:06.353+00:00,rs_runtimeerror_fallback,110,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:30:07.924+00:00,rs_runtimeerror_fallback,110,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:30:08.777+00:00,rs_runtimeerror_fallback,110,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T12:32:12.463+00:00,rs_runtimeerror_fallback,111,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:32:14.214+00:00,rs_runtimeerror_fallback,111,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:34:30.906+00:00,rs_runtimeerror_fallback,112,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:36:44.443+00:00,rs_runtimeerror_fallback,113,8,0,1024,10,Only found 3 optimal points instead of 10.,BBOB_F22
2026-07-26T12:38:57.676+00:00,rs_runtimeerror_fallback,114,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:38:58.727+00:00,rs_runtimeerror_fallback,114,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T12:41:22.054+00:00,rs_runtimeerror_fallback,115,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T12:41:23.571+00:00,rs_runtimeerror_fallback,115,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:46:04.047+00:00,rs_runtimeerror_fallback,117,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:46:04.994+00:00,rs_runtimeerror_fallback,117,3,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T12:46:05.733+00:00,rs_runtimeerror_fallback,117,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:46:06.922+00:00,rs_runtimeerror_fallback,117,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:46:07.918+00:00,rs_runtimeerror_fallback,117,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:51:00.267+00:00,rs_runtimeerror_fallback,119,3,0,1024,10,Only found 3 optimal points instead of 10.,BBOB_F22
2026-07-26T12:51:01.459+00:00,rs_runtimeerror_fallback,119,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:51:03.555+00:00,rs_runtimeerror_fallback,119,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:56:14.758+00:00,rs_runtimeerror_fallback,121,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T12:58:39.808+00:00,rs_runtimeerror_fallback,122,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:01:29.019+00:00,rs_runtimeerror_fallback,123,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:01:32.144+00:00,rs_runtimeerror_fallback,123,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:03:53.275+00:00,rs_runtimeerror_fallback,124,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:03:54.517+00:00,rs_runtimeerror_fallback,124,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:06:26.422+00:00,rs_runtimeerror_fallback,125,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:09:02.328+00:00,rs_runtimeerror_fallback,126,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:11:32.885+00:00,rs_runtimeerror_fallback,127,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T13:14:15.753+00:00,rs_runtimeerror_fallback,128,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:16:52.943+00:00,rs_runtimeerror_fallback,129,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:16:54.407+00:00,rs_runtimeerror_fallback,129,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:19:21.466+00:00,rs_runtimeerror_fallback,130,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:19:24.037+00:00,rs_runtimeerror_fallback,130,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:19:25.540+00:00,rs_runtimeerror_fallback,130,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:19:27.228+00:00,rs_runtimeerror_fallback,130,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:22:03.163+00:00,rs_runtimeerror_fallback,131,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:24:20.706+00:00,rs_runtimeerror_fallback,132,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T13:24:22.279+00:00,rs_runtimeerror_fallback,132,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T13:24:23.796+00:00,rs_runtimeerror_fallback,132,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:26:57.084+00:00,rs_runtimeerror_fallback,133,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:26:59.305+00:00,rs_runtimeerror_fallback,133,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:29:25.253+00:00,rs_runtimeerror_fallback,134,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T13:29:27.728+00:00,rs_runtimeerror_fallback,134,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T13:29:28.856+00:00,rs_runtimeerror_fallback,134,8,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T13:29:29.883+00:00,rs_runtimeerror_fallback,134,10,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T13:35:02.030+00:00,rs_runtimeerror_fallback,136,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:35:03.198+00:00,rs_runtimeerror_fallback,136,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:40:45.853+00:00,rs_runtimeerror_fallback,138,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:43:19.651+00:00,rs_runtimeerror_fallback,139,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:43:21.222+00:00,rs_runtimeerror_fallback,139,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:45:45.173+00:00,rs_runtimeerror_fallback,140,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:45:46.456+00:00,rs_runtimeerror_fallback,140,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:45:47.372+00:00,rs_runtimeerror_fallback,140,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:48:26.710+00:00,rs_runtimeerror_fallback,141,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:48:28.079+00:00,rs_runtimeerror_fallback,141,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:48:29.189+00:00,rs_runtimeerror_fallback,141,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:51:14.746+00:00,rs_runtimeerror_fallback,142,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:54:09.000+00:00,rs_runtimeerror_fallback,143,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:54:11.558+00:00,rs_runtimeerror_fallback,143,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:54:12.636+00:00,rs_runtimeerror_fallback,143,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:56:59.618+00:00,rs_runtimeerror_fallback,144,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:57:00.824+00:00,rs_runtimeerror_fallback,144,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:57:02.443+00:00,rs_runtimeerror_fallback,144,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:59:44.646+00:00,rs_runtimeerror_fallback,145,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:59:45.373+00:00,rs_runtimeerror_fallback,145,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:59:47.267+00:00,rs_runtimeerror_fallback,145,2,1,2048,20,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T13:59:48.174+00:00,rs_runtimeerror_fallback,145,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T13:59:49.446+00:00,rs_runtimeerror_fallback,145,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T13:59:50.144+00:00,rs_runtimeerror_fallback,145,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:02:38.275+00:00,rs_runtimeerror_fallback,146,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:02:40.357+00:00,rs_runtimeerror_fallback,146,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:05:38.323+00:00,rs_runtimeerror_fallback,147,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:05:39.673+00:00,rs_runtimeerror_fallback,147,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:05:40.604+00:00,rs_runtimeerror_fallback,147,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:05:41.804+00:00,rs_runtimeerror_fallback,147,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:05:42.710+00:00,rs_runtimeerror_fallback,147,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:08:35.055+00:00,rs_runtimeerror_fallback,148,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:08:36.646+00:00,rs_runtimeerror_fallback,148,6,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T14:08:38.032+00:00,rs_runtimeerror_fallback,148,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:11:21.675+00:00,rs_runtimeerror_fallback,149,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:11:22.484+00:00,rs_runtimeerror_fallback,149,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:14:26.983+00:00,rs_runtimeerror_fallback,150,2,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T14:14:28.912+00:00,rs_runtimeerror_fallback,150,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:14:29.962+00:00,rs_runtimeerror_fallback,150,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:17:17.581+00:00,rs_runtimeerror_fallback,151,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:20:13.796+00:00,rs_runtimeerror_fallback,152,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:20:14.863+00:00,rs_runtimeerror_fallback,152,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:20:16.287+00:00,rs_runtimeerror_fallback,152,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:23:48.139+00:00,rs_runtimeerror_fallback,153,1,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T14:23:50.358+00:00,rs_runtimeerror_fallback,153,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:26:50.531+00:00,rs_runtimeerror_fallback,154,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:26:51.133+00:00,rs_runtimeerror_fallback,154,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:29:46.485+00:00,rs_runtimeerror_fallback,155,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:29:47.418+00:00,rs_runtimeerror_fallback,155,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:29:48.569+00:00,rs_runtimeerror_fallback,155,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:29:49.766+00:00,rs_runtimeerror_fallback,155,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:32:51.001+00:00,rs_runtimeerror_fallback,156,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:32:51.737+00:00,rs_runtimeerror_fallback,156,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:32:53.443+00:00,rs_runtimeerror_fallback,156,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:32:54.290+00:00,rs_runtimeerror_fallback,156,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:36:05.482+00:00,rs_runtimeerror_fallback,157,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:36:07.263+00:00,rs_runtimeerror_fallback,157,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T14:39:17.407+00:00,rs_runtimeerror_fallback,158,5,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T14:39:18.198+00:00,rs_runtimeerror_fallback,158,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:39:19.499+00:00,rs_runtimeerror_fallback,158,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:42:16.914+00:00,rs_runtimeerror_fallback,159,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:42:17.597+00:00,rs_runtimeerror_fallback,159,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T14:42:19.348+00:00,rs_runtimeerror_fallback,159,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:51:44.418+00:00,rs_runtimeerror_fallback,162,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:51:46.306+00:00,rs_runtimeerror_fallback,162,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:51:48.084+00:00,rs_runtimeerror_fallback,162,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:54:55.141+00:00,rs_runtimeerror_fallback,163,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T14:54:56.911+00:00,rs_runtimeerror_fallback,163,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T14:58:10.775+00:00,rs_runtimeerror_fallback,164,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T14:58:12.652+00:00,rs_runtimeerror_fallback,164,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:01:34.131+00:00,rs_runtimeerror_fallback,165,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:01:36.272+00:00,rs_runtimeerror_fallback,165,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:04:39.352+00:00,rs_runtimeerror_fallback,166,1,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T15:07:46.542+00:00,rs_runtimeerror_fallback,167,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:11:20.856+00:00,rs_runtimeerror_fallback,168,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:14:48.270+00:00,rs_runtimeerror_fallback,169,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:14:49.242+00:00,rs_runtimeerror_fallback,169,2,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T15:17:46.537+00:00,rs_runtimeerror_fallback,170,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T15:17:47.111+00:00,rs_runtimeerror_fallback,170,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:17:49.050+00:00,rs_runtimeerror_fallback,170,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:17:50.198+00:00,rs_runtimeerror_fallback,170,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:21:06.332+00:00,rs_runtimeerror_fallback,171,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:21:08.597+00:00,rs_runtimeerror_fallback,171,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:21:09.304+00:00,rs_runtimeerror_fallback,171,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:24:11.355+00:00,rs_runtimeerror_fallback,172,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:24:14.366+00:00,rs_runtimeerror_fallback,172,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:27:30.565+00:00,rs_runtimeerror_fallback,173,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:27:31.655+00:00,rs_runtimeerror_fallback,173,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:30:43.614+00:00,rs_runtimeerror_fallback,174,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:30:44.294+00:00,rs_runtimeerror_fallback,174,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:30:46.239+00:00,rs_runtimeerror_fallback,174,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:30:47.322+00:00,rs_runtimeerror_fallback,174,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:40:01.269+00:00,rs_runtimeerror_fallback,177,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:43:21.016+00:00,rs_runtimeerror_fallback,178,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:43:22.088+00:00,rs_runtimeerror_fallback,178,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T15:43:24.065+00:00,rs_runtimeerror_fallback,178,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T15:46:23.384+00:00,rs_runtimeerror_fallback,179,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:46:24.647+00:00,rs_runtimeerror_fallback,179,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:46:26.655+00:00,rs_runtimeerror_fallback,179,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:46:27.957+00:00,rs_runtimeerror_fallback,179,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:49:18.031+00:00,rs_runtimeerror_fallback,180,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:49:20.547+00:00,rs_runtimeerror_fallback,180,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:52:16.446+00:00,rs_runtimeerror_fallback,181,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:55:27.442+00:00,rs_runtimeerror_fallback,182,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T15:55:29.017+00:00,rs_runtimeerror_fallback,182,3,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T15:55:30.204+00:00,rs_runtimeerror_fallback,182,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T15:55:31.437+00:00,rs_runtimeerror_fallback,182,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T15:58:57.323+00:00,rs_runtimeerror_fallback,183,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T15:58:58.056+00:00,rs_runtimeerror_fallback,183,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T15:59:00.290+00:00,rs_runtimeerror_fallback,183,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T15:59:01.251+00:00,rs_runtimeerror_fallback,183,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:02:14.768+00:00,rs_runtimeerror_fallback,184,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T16:02:16.147+00:00,rs_runtimeerror_fallback,184,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:02:17.047+00:00,rs_runtimeerror_fallback,184,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:05:04.582+00:00,rs_runtimeerror_fallback,185,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:05:06.687+00:00,rs_runtimeerror_fallback,185,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:05:07.825+00:00,rs_runtimeerror_fallback,185,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:08:06.286+00:00,rs_runtimeerror_fallback,186,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T16:08:08.708+00:00,rs_runtimeerror_fallback,186,7,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T16:08:09.791+00:00,rs_runtimeerror_fallback,186,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:08:10.740+00:00,rs_runtimeerror_fallback,186,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:08:11.324+00:00,rs_runtimeerror_fallback,186,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:10:53.041+00:00,rs_runtimeerror_fallback,187,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:10:53.843+00:00,rs_runtimeerror_fallback,187,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:10:56.527+00:00,rs_runtimeerror_fallback,187,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:14:03.816+00:00,rs_runtimeerror_fallback,188,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:14:04.811+00:00,rs_runtimeerror_fallback,188,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:14:06.867+00:00,rs_runtimeerror_fallback,188,9,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T16:14:07.496+00:00,rs_runtimeerror_fallback,188,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T16:17:31.844+00:00,rs_runtimeerror_fallback,189,1,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T16:17:34.153+00:00,rs_runtimeerror_fallback,189,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T16:20:40.145+00:00,rs_runtimeerror_fallback,190,1,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F22
2026-07-26T16:20:41.590+00:00,rs_runtimeerror_fallback,190,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:20:42.807+00:00,rs_runtimeerror_fallback,190,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:20:43.779+00:00,rs_runtimeerror_fallback,190,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T16:24:01.582+00:00,rs_runtimeerror_fallback,191,5,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T16:24:03.352+00:00,rs_runtimeerror_fallback,191,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T16:27:23.235+00:00,rs_runtimeerror_fallback,192,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:27:24.095+00:00,rs_runtimeerror_fallback,192,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:31:02.856+00:00,rs_runtimeerror_fallback,193,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:31:03.704+00:00,rs_runtimeerror_fallback,193,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T16:31:04.567+00:00,rs_runtimeerror_fallback,193,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T16:31:06.283+00:00,rs_runtimeerror_fallback,193,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
