problema,geracao,seed_log,seed_calc,seed_ok,lote_bit_a_bit,max_absdiff_nat,fe_evento,n_linhas_lote_real,u_min,u_max
WFG9,89,1898687068,1898687068,True,True,1.780688762664795e-06,1131,10,0.004880672320723534,0.9967540400102735
WFG9,90,3933139375,3933139375,True,True,1.737847924232483e-06,1141,10,0.0013111568987369537,0.9962550168856978
WFG9,91,91271492,91271492,True,True,1.8905848264694214e-06,1151,10,0.0019877683371305466,0.998964068479836
WFG9,92,2749793150,2749793150,True,True,1.8589198589324951e-06,1161,10,0.0007000351324677467,0.9946997044607997
WFG9,93,3782835874,3782835874,True,True,1.7266720533370972e-06,1171,10,0.002087281085550785,0.9936957489699125
WFG9,94,1788915900,1788915900,True,True,1.6205012798309326e-06,1181,10,0.0030480101704597473,0.9939918480813503
WFG9,95,896154316,896154316,True,True,1.5683472156524658e-06,1191,10,0.007364294491708279,0.9973948281258345
WFG9,96,2253721466,2253721466,True,True,1.7024576663970947e-06,1201,10,0.0020846519619226456,0.9915330754593015
WFG9,97,1112773141,1112773141,True,True,1.4640390872955322e-06,1211,10,0.0001037847250699997,0.9989743521437049
WFG9,98,469138701,469138701,True,True,1.2814998626708984e-06,1221,10,0.0017770398408174515,0.9996565105393529
WFG9,99,2683574398,2683574398,True,True,1.8551945686340332e-06,1231,10,0.00035832077264785767,0.9973765769973397
WFG9,100,280708244,280708244,True,True,1.8551945686340332e-06,1241,10,0.002216755412518978,0.9872195310890675
WFG9,101,2278267685,2278267685,True,True,1.7415732145309448e-06,1251,10,0.0025260653346776962,0.9995183767750859
WFG9,102,1275801284,1275801284,True,True,1.7620623111724854e-06,1261,10,0.002253672108054161,0.9988658279180527
WFG9,103,2670535944,2670535944,True,True,1.780688762664795e-06,1271,10,0.005930842831730843,0.9825948569923639
WFG9,104,3481144348,3481144348,True,True,1.8905848264694214e-06,1281,10,0.0008538970723748207,0.9975103260949254
WFG9,105,1849433549,1849433549,True,True,1.471489667892456e-06,1291,10,0.0030285511165857315,0.9989267447963357
WFG9,106,1073027652,1073027652,True,True,1.8253922462463379e-06,1301,10,0.00789669156074524,0.99818005412817
WFG9,107,1999785332,1999785332,True,True,1.5273690223693848e-06,1311,10,0.0011924253776669502,0.9953305125236511
WFG9,108,557315839,557315839,True,True,1.4081597328186035e-06,1321,10,0.0011645779013633728,0.9995052022859454
WFG9,109,3572270399,3572270399,True,True,1.8905848264694214e-06,1331,10,0.00047737639397382736,0.9996364722028375
WFG9,110,791436992,791436992,True,True,1.7508864402770996e-06,1341,10,0.00898219645023346,0.996679050847888
WFG9,111,905798919,905798919,True,True,1.8253922462463379e-06,1351,10,0.0016911579295992851,0.9990320643410087
WFG9,112,3330113532,3330113532,True,True,1.7210841178894043e-06,1361,10,0.0017743976786732674,0.9996866350993514
WFG9,113,310355428,310355428,True,True,1.8253922462463379e-06,1371,10,0.00029257312417030334,0.9979110220447183
WFG9,114,3787355612,3787355612,True,True,1.6987323760986328e-06,1381,10,0.001460384577512741,0.9974247450008988
WFG9,115,829557018,829557018,True,True,1.903623342514038e-06,1391,10,0.0010678740218281746,0.9963561203330755
WFG9,116,4165220514,4165220514,True,True,1.6689300537109375e-06,1401,10,0.007361384108662605,0.9981401553377509
WFG9,117,673564029,673564029,True,True,1.9017606973648071e-06,1411,10,0.010315882973372936,0.9939576191827655
WFG9,118,1286616897,1286616897,True,True,1.8700957298278809e-06,1421,10,0.0033100834116339684,0.9888059515506029
WFG9,119,2892962097,2892962097,True,True,1.8738210201263428e-06,1431,10,0.006981841288506985,0.9980595912784338
WFG9,120,3401421247,3401421247,True,True,1.3783574104309082e-06,1441,10,0.0007055643945932388,0.9948670761659741
WFG9,121,1097979843,1097979843,True,True,1.8700957298278809e-06,1451,10,0.0033142799511551857,0.9971145512536168
WFG9,122,978110580,978110580,True,True,1.695007085800171e-06,1461,10,0.0007540937513113022,0.9999308614060283
WFG9,123,1217947320,1217947320,True,True,1.475214958190918e-06,1471,10,0.001054856926202774,0.9955032933503389
WFG9,124,2547088148,2547088148,True,True,1.8328428268432617e-06,1481,10,0.0002040443941950798,0.9995628260076046
WFG9,125,2373209474,2373209474,True,True,1.778826117515564e-06,1491,10,0.0006099548190832138,0.996113290078938
WFG9,126,4281731174,4281731174,True,True,1.817941665649414e-06,1501,10,0.006022975780069828,0.9962583808228374
WFG9,127,2237316625,2237316625,True,True,1.780688762664795e-06,1511,10,0.0029347753152251244,0.9965896615758538
WFG9,128,1406375660,1406375660,True,True,1.7601996660232544e-06,1521,10,0.0023680860176682472,0.9997734557837248
WFG9,129,2389504378,2389504378,True,True,1.8514692783355713e-06,1531,10,0.008303267881274223,0.9936251323670149
WFG9,130,874188926,874188926,True,True,1.7248094081878662e-06,1541,10,0.00632818229496479,0.9947238191962242
WFG9,131,2088416102,2088416102,True,True,1.7210841178894043e-06,1551,10,0.01270714495331049,0.991301286034286
WFG9,132,2781256627,2781256627,True,True,1.8458813428878784e-06,1561,10,0.00021400582045316696,0.9979396359995008
WFG9,133,3612219559,3612219559,True,True,1.4156103134155273e-06,1571,10,0.01005949079990387,0.9972702572122216
WFG9,134,217849553,217849553,True,True,1.6633421182632446e-06,1581,10,0.0014462918043136597,0.9996882611885667
WFG9,135,2964425710,2964425710,True,True,1.69314444065094e-06,1591,10,0.002275870181620121,0.9885497083887458
WFG9,136,3840522651,3840522651,True,True,1.6167759895324707e-06,1601,10,0.00437148567289114,0.9932283107191324
WFG9,137,2263838889,2263838889,True,True,1.7285346984863281e-06,1611,10,0.0034610163420438766,0.990436908788979
WFG9,138,3597571576,3597571576,True,True,1.8700957298278809e-06,1621,10,0.0014381110668182373,0.9968427261337638
WFG9,139,4254793566,4254793566,True,True,1.8700957298278809e-06,1631,10,0.022740865126252174,0.998676098883152
WFG9,140,3011301605,3011301605,True,True,1.7695128917694092e-06,1641,10,0.0008454294875264168,0.9974517477676272
WFG9,141,3865017833,3865017833,True,True,1.6968697309494019e-06,1651,10,0.014373649843037128,0.9915936263278127
WFG9,142,3797178146,3797178146,True,True,1.8756836652755737e-06,1661,10,0.008043231442570686,0.9996649520471692
WFG9,143,820777656,820777656,True,True,1.6652047634124756e-06,1671,10,0.0002037007361650467,0.9976172558963299
WFG9,144,3045333213,3045333213,True,True,1.432374119758606e-06,1681,10,0.007078894414007664,0.9998660441488028
WFG9,145,3638811665,3638811665,True,True,1.773238182067871e-06,1691,10,0.0014176424592733383,0.9924256838858128
WFG9,146,3242637894,3242637894,True,True,1.8849968910217285e-06,1701,10,0.001997103914618492,0.9911145269870758
WFG9,147,284945584,284945584,True,True,1.8961727619171143e-06,1711,10,0.00309565756469965,0.9962961478158832
WFG9,148,950976045,950976045,True,True,1.8253922462463379e-06,1721,10,0.016589082777500153,0.9866445809602737
WFG9,149,4190101277,4190101277,True,True,1.8030405044555664e-06,1731,10,0.009472324512898922,0.9980472968891263
WFG9,150,4240298493,4240298493,True,True,1.6801059246063232e-06,1741,10,0.022323712706565857,0.9935545902699232
WFG9,151,2734206366,2734206366,True,True,1.8719583749771118e-06,1751,10,0.0021030819043517113,0.9915485996752977
WFG9,152,897201061,897201061,True,True,1.7825514078140259e-06,1761,10,0.014256719499826431,0.9990415219217539
WFG9,153,800841217,800841217,True,True,1.8756836652755737e-06,1771,10,0.0013498058542609215,0.993716417811811
WFG9,154,3727287082,3727287082,True,True,1.8943101167678833e-06,1781,10,0.003846287727355957,0.9903498804196715
WFG9,155,2285187862,2285187862,True,True,1.8980354070663452e-06,1791,10,0.003831370733678341,0.9969214163720608
WFG9,156,39571393,39571393,True,True,1.8142163753509521e-06,1801,10,0.009119454771280289,0.9872530782595277
WFG9,157,101994020,101994020,True,True,1.7136335372924805e-06,1811,10,0.0029177842661738396,0.997893039137125
WFG9,158,347657349,347657349,True,True,1.8998980522155762e-06,1821,10,0.0007009357213973999,0.9977481858804822
WFG9,159,4188814821,4188814821,True,True,1.7620623111724854e-06,1831,10,0.0035957014188170433,0.9969631237909198
WFG9,160,2227096487,2227096487,True,True,1.5720725059509277e-06,1841,10,0.0022456133738160133,0.9985663751140237
WFG9,161,3681653188,3681653188,True,True,1.8551945686340332e-06,1851,10,0.016453595831990242,0.996334133669734
WFG9,162,2381844788,2381844788,True,True,1.7825514078140259e-06,1861,10,0.002047446556389332,0.9914916977286339
WFG9,163,1132760349,1132760349,True,True,1.7285346984863281e-06,1871,10,0.010323446244001389,0.9924754649400711
WFG9,164,2557017996,2557017996,True,True,1.8402934074401855e-06,1881,10,0.0005902163684368134,0.9895149990916252
WFG9,165,2707086986,2707086986,True,True,1.8700957298278809e-06,1891,10,0.0031690774485468864,0.987867409363389
WFG9,166,1960506298,1960506298,True,True,1.905485987663269e-06,1901,10,0.01589952316135168,0.9992371341213584
WFG9,167,4198347951,4198347951,True,True,1.8514692783355713e-06,1911,10,0.009764496237039566,0.9909127177670598
WFG9,168,3034052617,3034052617,True,True,1.8998980522155762e-06,1921,10,0.002038193866610527,0.9927971502766013
WFG9,169,1813513565,1813513565,True,True,1.7546117305755615e-06,1931,10,0.006270409561693668,0.9960211226716638
WFG9,170,1076051391,1076051391,True,True,1.6763806343078613e-06,1941,10,0.0002035144716501236,0.9991293353959918
WFG9,171,3145112,3145112,True,True,1.8849968910217285e-06,1951,10,0.006708069704473019,0.9973833151161671
WFG9,172,447480960,447480960,True,True,1.8440186977386475e-06,1961,10,0.0072211408987641335,0.9994411608204246
WFG9,173,543610436,543610436,True,True,1.4938414096832275e-06,1971,10,0.0008879462257027626,0.9954815246164799
WFG9,174,234800418,234800418,True,True,1.2908130884170532e-06,1981,10,0.010065073147416115,0.9987526033073664
WFG9,175,3569818446,3569818446,True,True,1.8253922462463379e-06,1991,10,0.003473161719739437,0.998363945633173
WFG9,176,3937749341,3937749341,True,True,1.7601996660232544e-06,2001,10,0.0028651701286435127,0.991256040520966
WFG9,177,3167630698,3167630698,True,True,1.3187527656555176e-06,2011,10,0.019374961964786053,0.9970501828938723
WFG9,178,3754766837,3754766837,True,True,1.773238182067871e-06,2021,10,0.012253593653440475,0.9997011888772249
WFG9,179,3440455371,3440455371,True,True,1.862645149230957e-06,2031,10,0.005466490052640438,0.9905826216563582
WFG9,180,4062738837,4062738837,True,True,1.7061829566955566e-06,2041,10,0.00021638348698616028,0.9958724686875939
WFG9,181,4238092138,4238092138,True,True,1.646578311920166e-06,2051,10,0.004659679718315601,0.9965888727456331
WFG9,182,3191159481,3191159481,True,True,1.6316771507263184e-06,2061,10,0.0009156577289104462,0.9717770796269178
WFG9,183,338272653,338272653,True,True,1.8998980522155762e-06,2071,10,0.00042443815618753433,0.9958639601245522
WFG9,184,3364110680,3364110680,True,True,1.4826655387878418e-06,2081,10,0.003393951803445816,0.9980107108131051
WFG9,185,2691828570,2691828570,True,True,1.7583370208740234e-06,2091,10,0.0018742252141237259,0.9964636107906699
WFG9,186,1756661230,1756661230,True,True,1.7527490854263306e-06,2101,10,0.009877683594822884,0.9968948904424906
WFG9,187,930869526,930869526,True,True,1.6763806343078613e-06,2111,10,0.0009669456630945206,0.9937925776466727
WFG9,188,3121039207,3121039207,True,True,1.4603137969970703e-06,2121,10,0.000940629281103611,0.99812285695225
WFG9,189,4202236004,4202236004,True,True,1.8049031496047974e-06,2131,10,0.0023821424692869186,0.9985684361308813
WFG9,190,39050894,39050894,True,True,1.8496066331863403e-06,2141,10,0.003751475363969803,0.9882640466094017
WFG9,191,2680218704,2680218704,True,True,1.8142163753509521e-06,2151,10,0.0026114238426089287,0.9990068003535271
WFG9,192,1723573172,1723573172,True,True,1.7508864402770996e-06,2161,10,0.006592298857867718,0.9965161811560392
WFG9,193,3826296998,3826296998,True,True,1.8514692783355713e-06,2171,10,0.011337646283209324,0.9953457284718752
WFG9,194,356140725,356140725,True,True,1.7248094081878662e-06,2181,10,5.747564136981964e-05,0.9943992802873254
WFG9,195,1879428589,1879428589,True,True,1.8961727619171143e-06,2191,10,0.019006649032235146,0.998955269344151
WFG9,196,1473390918,1473390918,True,True,1.7695128917694092e-06,2201,10,0.007850064896047115,0.9882567198947072
WFG9,197,2716802463,2716802463,True,True,1.4584511518478394e-06,2211,10,0.008592925034463406,0.9950436111539602
WFG9,198,1121008210,1121008210,True,True,1.8589198589324951e-06,2221,10,0.0024140560999512672,0.9987852703779936
WFG9,199,76518805,76518805,True,True,1.8477439880371094e-06,2231,10,0.004807131364941597,0.9952095709741116
WFG9,200,1989099844,1989099844,True,True,1.7657876014709473e-06,2241,10,0.004328534007072449,0.9974243147298694
ZDT1,1,933708677,933708677,True,True,2.9802322387695312e-08,339,10,0.0018423963338136673,0.9999428782612085
ZDT1,2,2994616791,2994616791,True,True,2.9802322387695312e-08,349,10,0.008079785853624344,0.9984034271910787
ZDT1,3,3342987507,3342987507,True,True,2.8870999813079834e-08,359,10,0.0050508733838796616,0.9959323881193995
ZDT1,4,644100034,644100034,True,True,2.9802322387695312e-08,369,10,0.005961082875728607,0.9969608997926116
ZDT1,5,2150065031,2150065031,True,True,2.9802322387695312e-08,379,10,0.0008684918284416199,0.9886220525950193
ZDT1,6,1260788964,1260788964,True,True,2.9802322387695312e-08,389,10,0.0017984891310334206,0.9976015770807862
ZDT1,7,2740120906,2740120906,True,True,2.8870999813079834e-08,399,10,0.009192642755806446,0.995152953080833
ZDT1,8,3526466499,3526466499,True,True,2.9802322387695312e-08,409,10,0.0032030167058110237,0.9916053209453821
ZDT1,9,1118246763,1118246763,True,True,2.9802322387695312e-08,419,10,0.0016881106421351433,0.9974048538133502
ZDT1,10,12212900,12212900,True,True,2.9802322387695312e-08,429,10,0.00010971259325742722,0.9981041960418224
ZDT1,11,1124738283,1124738283,True,True,2.9802322387695312e-08,439,10,0.01005551777780056,0.9911153865978122
ZDT1,12,1536005704,1536005704,True,True,2.9802322387695312e-08,449,10,0.001391892321407795,0.9934596680104733
ZDT1,13,1623154133,1623154133,True,True,2.9802322387695312e-08,459,10,0.0018569985404610634,0.9986491119489074
ZDT1,14,2411994283,2411994283,True,True,2.8870999813079834e-08,469,10,0.0005248738452792168,0.9991377089172602
ZDT1,15,2977824913,2977824913,True,True,2.9802322387695312e-08,479,10,0.009773893281817436,0.9976315964013338
ZDT1,16,8033846,8033846,True,True,2.9802322387695312e-08,489,10,0.0005042031407356262,0.9998564478009939
ZDT1,17,1849310794,1849310794,True,True,2.9802322387695312e-08,499,10,0.0005087852478027344,0.9993126234039664
ZDT1,18,135365848,135365848,True,True,2.9802322387695312e-08,509,10,0.001475646160542965,0.998485810123384
ZDT1,19,3675884182,3675884182,True,True,2.9802322387695312e-08,519,10,0.0024449843913316727,0.9997781245037913
ZDT1,20,4187209530,4187209530,True,True,2.9802322387695312e-08,529,10,0.0013223439455032349,0.9979300610721111
ZDT1,21,1953483353,1953483353,True,True,2.9802322387695312e-08,539,10,0.0007078759372234344,0.9969941014423966
ZDT1,22,3200210475,3200210475,True,True,2.9802322387695312e-08,549,10,0.0014223027974367142,0.9845844144001603
ZDT1,23,690105596,690105596,True,True,2.9802322387695312e-08,559,10,0.0010249223560094833,0.9941634936258197
ZDT1,24,2376847590,2376847590,True,True,2.9802322387695312e-08,569,10,0.003351975232362747,0.9994604252278805
ZDT1,25,1353967299,1353967299,True,True,2.9802322387695312e-08,579,10,0.0009616855531930923,0.9967001229524612
ZDT1,26,2484501875,2484501875,True,True,2.9802322387695312e-08,589,10,0.003429243341088295,0.9990325244143605
ZDT1,27,3264550778,3264550778,True,True,2.9802322387695312e-08,599,10,0.0008519692346453667,0.9976770551875234
ZDT1,28,4191262284,4191262284,True,True,2.9802322387695312e-08,609,10,0.012617496773600578,0.9992481553927064
ZDT1,29,3662099770,3662099770,True,True,2.9802322387695312e-08,619,10,0.0043791234493255615,0.9976761816069484
ZDT1,30,3902364483,3902364483,True,True,2.9802322387695312e-08,629,10,0.004513260908424854,0.9899656968191266
ZDT1,31,2348467950,2348467950,True,True,2.9802322387695312e-08,639,10,0.0033891750499606133,0.9956685462966561
ZDT1,32,1924812543,1924812543,True,True,2.9802322387695312e-08,649,10,0.001870371401309967,0.9964104844257236
ZDT1,33,2021883790,2021883790,True,True,2.9802322387695312e-08,659,10,0.003598286770284176,0.9936237977817655
ZDT1,34,1853367922,1853367922,True,True,2.9802322387695312e-08,669,10,0.0010676803067326546,0.9963209656998515
ZDT1,35,3671139195,3671139195,True,True,2.9802322387695312e-08,679,10,0.0011521847918629646,0.9987557865679264
ZDT1,36,105738018,105738018,True,True,2.9802322387695312e-08,689,10,0.00789688527584076,0.9973083212971687
ZDT1,37,3507106890,3507106890,True,True,2.9802322387695312e-08,699,10,0.002194947563111782,0.997305866330862
ZDT1,38,2658641751,2658641751,True,True,2.9802322387695312e-08,709,10,0.0007612621411681175,0.9969959892332554
ZDT1,39,378463023,378463023,True,True,2.8870999813079834e-08,719,10,0.0012152902781963348,0.998593701981008
ZDT1,40,2198060547,2198060547,True,True,2.9802322387695312e-08,729,10,0.005168380215764046,0.988192955031991
ZDT1,41,2547117697,2547117697,True,True,2.9802322387695312e-08,739,10,0.0024890899658203125,0.9974564984440804
ZDT1,42,811038363,811038363,True,True,2.9802322387695312e-08,749,10,0.007627975195646286,0.9980969540774822
ZDT1,43,3339395492,3339395492,True,True,2.8870999813079834e-08,759,10,0.00042748358100652695,0.9991635102778673
ZDT1,44,874467473,874467473,True,True,2.9802322387695312e-08,769,10,0.0012619532644748688,0.9992548665031791
ZDT1,45,160635831,160635831,True,True,2.9802322387695312e-08,779,10,0.0004569627344608307,0.9994804328307509
ZDT1,46,1946352888,1946352888,True,True,2.9802322387695312e-08,789,10,0.0008399570360779762,0.9989242628216743
ZDT1,47,3137065642,3137065642,True,True,2.9802322387695312e-08,799,10,0.0038654524832963943,0.9931885600090027
ZDT1,48,2904438633,2904438633,True,True,2.9802322387695312e-08,809,10,0.0012153219431638718,0.9966141050681472
ZDT1,49,4033952540,4033952540,True,True,2.9802322387695312e-08,819,10,0.0006713895127177238,0.9964196989312768
ZDT1,50,714993139,714993139,True,True,2.9802322387695312e-08,829,10,0.00042703282088041306,0.9990272065624595
ZDT1,51,3676055588,3676055588,True,True,2.9802322387695312e-08,839,10,0.006155870854854584,0.9938527708873153
ZDT1,52,2451970584,2451970584,True,True,2.9802322387695312e-08,849,10,0.001503095030784607,0.9978433549404144
ZDT1,53,389651307,389651307,True,True,2.9802322387695312e-08,859,10,0.004894142039120197,0.9958594897761941
ZDT1,54,3625937640,3625937640,True,True,2.9802322387695312e-08,869,10,0.003803773783147335,0.9968068553134799
ZDT1,55,862069175,862069175,True,True,2.9802322387695312e-08,879,10,0.0003348281607031822,0.999741823412478
ZDT1,56,1404136993,1404136993,True,True,2.8870999813079834e-08,889,10,0.003674659878015518,0.9984591510146856
ZDT1,57,1226374421,1226374421,True,True,2.9802322387695312e-08,899,10,0.011839209124445915,0.9993600994348526
ZDT1,58,3561557794,3561557794,True,True,2.9802322387695312e-08,909,10,0.0003550304099917412,0.9979860205203295
ZDT1,59,2934202464,2934202464,True,True,2.9802322387695312e-08,919,10,0.005109776742756367,0.9922199910506606
ZDT1,60,1098335104,1098335104,True,True,2.9802322387695312e-08,929,10,0.0030852947384119034,0.9938467359170318
ZDT1,61,2913975435,2913975435,True,True,2.9802322387695312e-08,939,10,0.0008687181398272514,0.9923104355111718
ZDT1,62,3924500886,3924500886,True,True,2.9802322387695312e-08,949,10,0.008146706037223339,0.9978377632796764
ZDT1,63,4271627220,4271627220,True,True,2.9802322387695312e-08,959,10,0.0033888155594468117,0.9992070430889726
ZDT1,64,3011779428,3011779428,True,True,2.9802322387695312e-08,969,10,0.0008192555978894234,0.9986851895228028
ZDT1,65,4250841277,4250841277,True,True,2.8870999813079834e-08,979,10,0.0006272308528423309,0.9982295921072364
ZDT1,66,366883875,366883875,True,True,2.9802322387695312e-08,989,10,0.0064763268455863,0.9927906841039658
ZDT1,67,3776379520,3776379520,True,True,2.9802322387695312e-08,999,10,0.0007482962682843208,0.9906695559620857
ZDT1,68,817661582,817661582,True,True,2.8870999813079834e-08,1009,10,0.0022644028067588806,0.9996535331010818
ZDT1,69,3869574007,3869574007,True,True,2.9802322387695312e-08,1019,10,0.0022404156625270844,0.9999565538018942
ZDT1,70,1887547529,1887547529,True,True,2.9802322387695312e-08,1029,10,0.00820944830775261,0.9982432899996638
ZDT1,71,720839126,720839126,True,True,2.8870999813079834e-08,1039,10,0.0008373288437724113,0.996692355722189
ZDT1,72,1985021522,1985021522,True,True,2.9802322387695312e-08,1049,10,0.004694797098636627,0.9976917309686542
ZDT1,73,2610049498,2610049498,True,True,2.9802322387695312e-08,1059,10,0.0011522388085722923,0.9937833566218615
ZDT1,74,1517746977,1517746977,True,True,2.9802322387695312e-08,1069,10,0.0025384658947587013,0.9989404501393437
ZDT1,75,3510948951,3510948951,True,True,2.9802322387695312e-08,1079,10,0.0009292876347899437,0.9938339414075017
ZDT1,76,1130878588,1130878588,True,True,2.9802322387695312e-08,1089,10,0.010344574227929115,0.9952900474891067
ZDT1,77,2151269100,2151269100,True,True,2.9802322387695312e-08,1099,10,0.005425580777227879,0.9957383899018168
ZDT1,78,632815734,632815734,True,True,2.9802322387695312e-08,1109,10,0.0016723405569791794,0.991820796392858
ZDT1,79,3538986738,3538986738,True,True,2.9802322387695312e-08,1119,10,0.01200509537011385,0.9969379752874374
ZDT1,80,516636034,516636034,True,True,2.9802322387695312e-08,1129,10,0.00015127286314964294,0.9949816791340709
ZDT1,81,2371957930,2371957930,True,True,2.9802322387695312e-08,1139,10,0.0042665870860219,0.9982221517711878
ZDT1,82,342957437,342957437,True,True,2.9802322387695312e-08,1149,10,0.0005071917548775673,0.9981532879173756
ZDT1,83,399575080,399575080,True,True,2.9802322387695312e-08,1159,10,0.0010869428515434265,0.9991737697273493
ZDT1,84,911814076,911814076,True,True,2.9802322387695312e-08,1169,10,0.004906296730041504,0.994454356841743
ZDT1,85,1521155427,1521155427,True,True,2.9802322387695312e-08,1179,10,0.007394618354737759,0.9980962248519063
ZDT1,86,3750218832,3750218832,True,True,2.9802322387695312e-08,1189,10,0.0022370386868715286,0.9956669574603438
ZDT1,87,1112316872,1112316872,True,True,2.9802322387695312e-08,1199,10,8.092354983091354e-05,0.9936408549547195
ZDT1,88,3015908081,3015908081,True,True,2.9802322387695312e-08,1209,10,0.0005606049671769142,0.9982060203328729
ZDT1,89,1898687068,1898687068,True,True,2.9802322387695312e-08,1219,10,0.001207803376019001,0.9972452111542225
ZDT1,90,3933139375,3933139375,True,True,2.9802322387695312e-08,1229,10,0.0013111568987369537,0.9980610897764564
ZDT1,91,91271492,91271492,True,True,2.9802322387695312e-08,1239,10,0.0020088059827685356,0.995530997402966
ZDT1,92,2749793150,2749793150,True,True,2.9802322387695312e-08,1249,10,0.0007000351324677467,0.9964151484891772
ZDT1,93,3782835874,3782835874,True,True,2.9802322387695312e-08,1259,10,0.003287196159362793,0.9962038118392229
ZDT1,94,1788915900,1788915900,True,True,2.9802322387695312e-08,1269,10,0.00016626715660095215,0.9982322268188
ZDT1,95,896154316,896154316,True,True,2.9802322387695312e-08,1279,10,0.0025987476110458374,0.9973948281258345
ZDT1,96,2253721466,2253721466,True,True,2.9802322387695312e-08,1289,10,0.000603722408413887,0.9915330754593015
ZDT1,97,1112773141,1112773141,True,True,2.9802322387695312e-08,1299,10,0.009969012811779976,0.999513347633183
ZDT1,98,469138701,469138701,True,True,2.9802322387695312e-08,1309,10,0.0006657969206571579,0.9977239510044456
ZDT1,99,2683574398,2683574398,True,True,2.9802322387695312e-08,1319,10,0.002527891658246517,0.9981816951185465
ZDT1,100,280708244,280708244,True,True,2.9802322387695312e-08,1329,10,0.0005441615357995033,0.9979557525366545
ZDT1,101,2278267685,2278267685,True,True,2.9802322387695312e-08,1339,10,0.0028072539716959,0.9995183767750859
ZDT1,102,1275801284,1275801284,True,True,2.9802322387695312e-08,1349,10,0.0012357346713542938,0.9997146250680089
ZDT1,103,2670535944,2670535944,True,True,2.8870999813079834e-08,1359,10,0.005722124129533768,0.9996018214151263
ZDT1,104,3481144348,3481144348,True,True,2.9802322387695312e-08,1369,10,0.007915494032204151,0.9971293620765209
ZDT1,105,1849433549,1849433549,True,True,2.9802322387695312e-08,1379,10,0.0006990628316998482,0.998733407817781
ZDT1,106,1073027652,1073027652,True,True,2.9802322387695312e-08,1389,10,0.0011813044548034668,0.9957654494792223
ZDT1,107,1999785332,1999785332,True,True,2.9802322387695312e-08,1399,10,0.0005792360752820969,0.9997007288038731
ZDT1,108,557315839,557315839,True,True,2.9802322387695312e-08,1409,10,0.0012562619522213936,0.9990785801783204
ZDT1,109,3572270399,3572270399,True,True,2.9802322387695312e-08,1419,10,0.0024573495611548424,0.999363062903285
ZDT1,110,791436992,791436992,True,True,2.9802322387695312e-08,1429,10,0.0010491879656910896,0.99718520604074
ZDT1,111,905798919,905798919,True,True,2.9802322387695312e-08,1439,10,0.0010940507054328918,0.9990112204104662
ZDT1,112,3330113532,3330113532,True,True,2.9802322387695312e-08,1449,10,0.004109914414584637,0.9982040552422404
ZDT1,113,310355428,310355428,True,True,2.9802322387695312e-08,1459,10,0.0002309028059244156,0.9978156769648194
ZDT1,114,3787355612,3787355612,True,True,2.9802322387695312e-08,1469,10,0.004967165179550648,0.9968458842486143
ZDT1,115,829557018,829557018,True,True,2.9802322387695312e-08,1479,10,0.0028176726773381233,0.9947691671550274
ZDT1,116,4165220514,4165220514,True,True,2.9802322387695312e-08,1489,10,0.000206751748919487,0.9983555134385824
ZDT1,117,673564029,673564029,True,True,2.9802322387695312e-08,1499,10,0.0136595843359828,0.9947686642408371
ZDT1,118,1286616897,1286616897,True,True,2.9802322387695312e-08,1509,10,0.0015596011653542519,0.9988033007830381
ZDT1,119,2892962097,2892962097,True,True,2.9802322387695312e-08,1519,10,0.0014857705682516098,0.999052258208394
ZDT1,120,3401421247,3401421247,True,True,2.9802322387695312e-08,1529,10,0.00023648608475923538,0.999424054287374
ZDT1,121,1097979843,1097979843,True,True,2.9802322387695312e-08,1539,10,0.0013448288664221764,0.9974938500672579
ZDT1,122,978110580,978110580,True,True,2.9802322387695312e-08,1549,10,0.009496926330029964,0.9987521097064018
ZDT1,123,1217947320,1217947320,True,True,2.9802322387695312e-08,1559,10,0.0013367747887969017,0.9957592329010367
ZDT1,124,2547088148,2547088148,True,True,2.8870999813079834e-08,1569,10,0.003917187452316284,0.994053584523499
ZDT1,125,2373209474,2373209474,True,True,2.9802322387695312e-08,1579,10,0.001757897436618805,0.9952844232320786
ZDT1,126,4281731174,4281731174,True,True,2.9802322387695312e-08,1589,10,0.010127040557563305,0.990551601164043
ZDT1,127,2237316625,2237316625,True,True,2.9802322387695312e-08,1599,10,0.0024788416922092438,0.9968396490439773
ZDT1,128,1406375660,1406375660,True,True,2.8870999813079834e-08,1609,10,0.0009580580517649651,0.9974733870476484
ZDT1,129,2389504378,2389504378,True,True,2.9802322387695312e-08,1619,10,0.0027841515839099884,0.9941534781828523
ZDT1,130,874188926,874188926,True,True,2.9802322387695312e-08,1629,10,0.0005378825590014458,0.9984848471358418
ZDT1,131,2088416102,2088416102,True,True,2.9802322387695312e-08,1639,10,0.00028404686599969864,0.9904109286144376
ZDT1,132,2781256627,2781256627,True,True,2.9802322387695312e-08,1649,10,0.00498197041451931,0.996123586781323
ZDT1,133,3612219559,3612219559,True,True,2.8870999813079834e-08,1659,10,0.006175225600600243,0.9952756157144904
ZDT1,134,217849553,217849553,True,True,2.9802322387695312e-08,1669,10,8.659623563289642e-05,0.9971813960000873
ZDT1,135,2964425710,2964425710,True,True,2.9802322387695312e-08,1679,10,0.0001681298017501831,0.9997384054586291
ZDT1,136,3840522651,3840522651,True,True,2.9802322387695312e-08,1689,10,0.005630145780742168,0.9905053041875362
