exp,alg,problema,semente,igd_plus,hv,igd,gd,spacing,n_nd,n_aval,erro,selo
main,c238,BBOB_F49,3,0.6390676101835785,0.2884238588168987,0.6433277860527358,0.2794853374098305,0.23825949959281562,7,309,,
main,c238,BBOB_F49,4,0.42876608376865083,0.5390900915116735,0.46696732704171035,0.12313546628943516,0.06816394122270818,11,309,,
main,c238,BBOB_F49,5,0.6329638638535074,0.32936879126257584,0.6366329807501631,0.2236452811851715,0.26038131562544337,6,309,,
main,c238,BBOB_F49,6,0.46948184954599737,0.4737777787493079,0.4696203089172376,0.2946242074389569,0.11745813203814895,7,309,,
main,c238,BBOB_F49,7,0.6052286309950994,0.36311478768909833,0.6129874974899998,0.14777626379328807,0.1923447012038182,8,309,,
main,c238,BBOB_F49,8,0.4103323527477467,0.5460266221340713,0.4665618152209167,0.11224211436005756,0.15680437985907827,6,309,,
main,c238,BBOB_F49,9,0.6047732180793189,0.35420131861311366,0.633025772669737,0.43082310975467686,0.7044720367245987,4,309,,
main,c238,BBOB_F49,10,0.5057541339857283,0.4512133242307358,0.5547183535555953,0.12002486133539281,0.05566398119354416,10,309,,
main,c238,BBOB_F49,11,0.5771968614263835,0.37813653178850876,0.5772067738980303,0.21441525692623348,0.18226074142907311,10,309,,
main,c238,BBOB_F49,12,0.5854665302671799,0.3811673556553486,0.6028021306025504,0.1577764325124225,0.05759358583723923,13,309,,
main,c238,BBOB_F49,13,0.48805652191095467,0.48019702041195705,0.5039460014051226,0.26594114619341797,0.07978210266904089,4,309,,
main,c238,BBOB_F49,14,0.5574980635225293,0.3971360985042721,0.5855837190477775,0.2420904903549244,0.4642753308590426,7,309,,
main,c238,BBOB_F49,15,0.5527463022577933,0.4143974688911465,0.5537737898363443,0.20836223066328055,0.14906494832842412,9,309,,
main,c238,BBOB_F49,16,0.5376447215662509,0.430814111020352,0.5422586783771839,0.19231425451889977,0.1747345605049113,8,309,,
main,c238,BBOB_F49,17,0.6331836760331662,0.3211590042583879,0.6347377464102084,0.22966934882899107,0.11738757173070369,13,309,,
main,c238,BBOB_F49,18,0.5163191982482906,0.427023200060455,0.521963855262541,0.30939190723282556,0.19560267744294196,11,309,,
main,c238,BBOB_F49,19,0.611914327030316,0.3559521971535461,0.6124808171949934,0.2455200329291688,0.24493444074354326,9,309,,
main,c238,BBOB_F49,20,0.5344582984127474,0.4137135973618202,0.5368143566793604,0.32499107925528686,0.27289485070934927,6,309,,
main,c238,BBOB_F49,21,0.6072025736363008,0.3485874435105379,0.6111877192507357,0.4659022713359633,0.35544600096036705,8,309,,
main,c238,BBOB_F49,22,0.3313151036683275,0.6308681649419714,0.3709875746416676,0.19994725320336212,0.4386010142762539,5,309,,
main,c238,BBOB_F49,23,0.5052440821356262,0.4649139458459988,0.51366768952067,0.17244363436039417,0.13062878211816667,10,309,,
main,c238,BBOB_F49,24,0.612812605750873,0.3451562868081472,0.6140712599462347,0.2789319761244959,0.20431912226867405,15,309,,
main,c238,BBOB_F49,25,0.6060496785620938,0.355576070907825,0.6093591910256234,0.2262899036018199,0.07639345849058427,11,309,,
main,c238,BBOB_F49,26,0.531520905193332,0.3805414347586135,0.5342982838303576,0.27197951309197504,0.2763410798343386,6,309,,
main,c238,BBOB_F49,27,0.41997137066832,0.506741424108789,0.44680589668593096,0.20231410957065135,0.36601032395087,11,309,,
main,c238,BBOB_F49,28,0.5760077416938675,0.3923700496019356,0.5856564817756191,0.20203144283606086,0.1719379553737109,7,309,,
main,c238,BBOB_F49,42,0.42312287102047225,0.5558282513003946,0.4258809646025168,0.1759347809147642,0.11330465845652705,9,309,,
main,c238,BBOB_F5,0,0.011533113284054725,0.8820561955992313,0.015121146815034084,0.008701484469484324,0.02188254094720069,58,309,,
main,c238,BBOB_F5,1,0.011700698051179683,0.8831793880052334,0.014103629057330086,0.006940857048020569,0.01956523502479052,61,309,,
main,c238,BBOB_F5,2,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,3,0.010391212810285473,0.8854940712425918,0.012420745907175764,0.0066125109533051,0.019564016527688233,67,309,,
main,c238,BBOB_F5,4,0.00920305114340742,0.8870773178247107,0.014045651653028924,0.005208616611031084,0.015967512519543554,59,309,,
main,c238,BBOB_F5,5,0.009857666447380795,0.887092428907737,0.014157359833733568,0.005564156848104863,0.0270486297357391,62,309,,
main,c238,BBOB_F5,6,0.009110380393317779,0.888981992788227,0.012597298898969236,0.0054459951071622525,0.026712403138993195,55,309,,
main,c238,BBOB_F5,7,0.010762032998070006,0.8829572394012408,0.015638573819221267,0.006766027352324214,0.02296596636310641,55,309,,
main,c238,BBOB_F5,8,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,9,0.009823554425003631,0.8842783403901344,0.013203901757238222,0.007525715208337735,0.020494287767216953,66,309,,
main,c238,BBOB_F5,10,0.010478246521116785,0.8847443867541961,0.015183013392846199,0.005161540669603727,0.027445542214243744,53,309,,
main,c238,BBOB_F5,11,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,12,0.010031875660050251,0.8839248302061543,0.013017726201490307,0.007267081672461162,0.02064934872319281,65,309,,
main,c238,BBOB_F5,14,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,15,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,16,0.008900464124706842,0.8875653627493648,0.011452176530462007,0.00436038320155001,0.016774166479628243,66,309,,
main,c238,BBOB_F5,18,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,19,0.009801457231918593,0.8856725016247973,0.01261619129814695,0.005586256671465914,0.02401295203977229,63,309,,
main,c238,BBOB_F5,20,0.009249821981020766,0.8868919308033628,0.014540295421515656,0.00618463603264053,0.030467367734870934,60,309,,
main,c238,BBOB_F5,21,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,22,0.010170979306001476,0.8859508941928347,0.012986042363364168,0.005690288128609542,0.02342745015786363,56,309,,
main,c238,BBOB_F5,23,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,24,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,25,0.008028147057458785,0.8904966011472344,0.010759801649360858,0.005283861649939328,0.02515298552969809,66,309,,
main,c238,BBOB_F5,27,,,,,,0,0,real_ausente,
main,c238,BBOB_F5,28,0.010626362948016803,0.8839863904489732,0.013898619855908317,0.004883271525059896,0.029891480226839164,54,309,,
main,c238,BBOB_F5,42,0.010132824717071385,0.888044631520423,0.012958751305989539,0.005009346740032951,0.026768342277905418,61,309,,
main,c238,BBOB_F55,0,,,,,,0,0,real_ausente,
main,c238,BBOB_F55,1,0.4546439639402246,0.5196727572059846,0.45466206919845087,0.28963579500767395,0.08349077897591262,15,309,,
main,c238,BBOB_F55,2,0.6431027237937985,0.27001307471535174,0.6431027237937985,0.3775473216778644,0.0803504737265829,17,309,,
main,c238,BBOB_F55,3,0.5965066886969032,0.30315447453027183,0.5965539856157344,0.36831407792126103,0.16367588096350533,9,309,,
main,c238,BBOB_F55,4,0.8034815220769121,0.15022643860272183,0.8034815220769121,0.4613979223520158,0.061049263065088025,20,309,,
main,c238,BBOB_F55,5,,,,,,0,0,real_ausente,
main,c238,BBOB_F55,6,0.3248013527212037,0.6607422271979797,0.32490693046665775,0.24010037552825453,0.07422746070579078,16,309,,
main,c238,BBOB_F55,7,0.17199028545252987,0.8921880471936758,0.19741389311846744,0.1864594539085111,0.08903326454760277,10,309,,
main,c238,BBOB_F55,8,0.517154061970047,0.4291851976738567,0.5175677973037549,0.22473043723017422,0.07659744333795623,16,309,,
main,c238,BBOB_F55,9,0.3976806082134456,0.5457910826790858,0.3981975134112669,0.30292420846715157,0.06264984633586154,18,309,,
main,c238,BBOB_F55,10,0.5469526541725243,0.4094109505383144,0.5469556611128459,0.2909153856996591,0.06738033356909687,19,309,,
main,c238,BBOB_F55,11,0.4668621216195728,0.5656063508210927,0.46694626556663116,0.2996747899845215,0.03084266236241959,26,309,,
main,c238,BBOB_F55,12,0.3828276921895531,0.5796070022440438,0.3829490460957994,0.281977903414365,0.09359407275092545,11,309,,
main,c238,BBOB_F55,14,0.21104208961090484,0.8257480650362814,0.22287609744502718,0.18915761434039954,0.14257258868533562,12,309,,
main,c238,BBOB_F55,15,0.4125404341436069,0.5513784820307752,0.41255387911807784,0.2729259670421391,0.07178538485902518,16,309,,
main,c238,BBOB_F55,16,0.47188524875139665,0.5361127378435491,0.47217064284674704,0.363940076384798,0.0387851854184545,20,309,,
main,c238,BBOB_F55,18,0.041773651527047664,1.0928802490412632,0.11198350351045445,0.041719269145468564,0.05469299900889275,9,309,,
main,c238,BBOB_F55,19,0.5249634777749246,0.41716894273656363,0.5250359617529929,0.3589011914713502,0.0625633777427153,9,309,,
main,c238,BBOB_F55,20,0.2828748269975751,0.8014790034212036,0.28316938022585625,0.1680308512614339,0.04504098295308136,18,309,,
main,c238,BBOB_F55,21,0.4039125810106114,0.5282992040520377,0.4067447362437281,0.2778349065833296,0.06472001518108134,17,309,,
main,c238,BBOB_F55,22,0.18277344301645643,0.8213335889492868,0.2299105658723781,0.18368239224179253,0.07119602941893004,9,309,,
main,c238,BBOB_F55,23,0.4579877475742117,0.5375069673215448,0.458019608665211,0.2367478091556855,0.06472174454931374,18,309,,
main,c238,BBOB_F55,24,0.44978354983991553,0.5052922670520161,0.4498861248784748,0.3833151976519282,0.08347558053985266,14,309,,
main,c238,BBOB_F55,25,0.4068740560498398,0.6539387715613145,0.40874647636938843,0.21355518079643804,0.06202611958951738,15,309,,
main,c238,BBOB_F55,27,,,,,,0,0,real_ausente,
main,c238,BBOB_F55,28,0.39117552734581895,0.572239429000724,0.39149145807516045,0.2685086393683107,0.05073501297583796,14,309,,
main,c238,BBOB_F55,42,0.06775545158601998,1.028872388278575,0.099239162905401,0.05743846604790111,0.06135088996320825,10,309,,
main,c238,DDMOP7,0,,0.8045952771311132,,,0.0,2,526,,REGUA_PROVISORIA
main,c238,DTLZ1,0,59.888938234526755,0.0,59.889862686712526,139.13441778883225,27.92236590323669,24,216,,
main,c238,DTLZ1,1,108.69560622610709,0.0,108.69560622610709,268.81427193113393,85.6120400565747,26,216,,
main,c238,DTLZ1,2,75.46146420061328,0.0,75.46146420061328,259.65514475833567,66.27939313876291,25,216,,
main,c238,DTLZ1,3,56.71702797256198,0.0,56.71702797256198,270.8765290331212,74.82902696201424,21,216,,
main,c238,DTLZ1,4,75.9714216165203,0.0,75.9714216165203,263.9896397653021,41.13635118437592,33,216,,
main,c238,DTLZ1,5,73.04502672508391,0.0,73.04502672508391,152.41440947653786,55.48386016439899,29,216,,
main,c238,DTLZ1,6,65.48607987811475,0.0,65.48607987811475,200.16675551695033,75.99806111594559,31,216,,
main,c238,DTLZ1,7,66.7601137395098,0.0,66.7601137395098,182.83419788713047,78.39058093038715,25,216,,
main,c238,DTLZ1,8,71.82542883900153,0.0,71.8259939291302,190.98445370487156,111.73077221746351,13,216,,
main,c238,DTLZ1,9,83.23365434908864,0.0,83.23430621373694,171.5837409639982,43.35226602619286,26,216,,
main,c238,DTLZ1,10,74.32262999551077,0.0,74.32262999551077,211.10135011362235,41.48381174628191,23,216,,
main,c238,DTLZ1,11,67.11053172570608,0.0,67.11053172570608,168.2295440627468,34.21339311338234,32,216,,
main,c238,DTLZ1,12,72.32805201117004,0.0,72.32805201117004,188.5333777133433,61.810536437347444,23,216,,
main,c238,DTLZ1,13,63.39663062076513,0.0,63.39663062076513,259.11051369272826,49.90889511214311,29,216,,
main,c238,DTLZ1,14,56.73080084999844,0.0,56.73080084999844,141.9967608375063,39.426841499604905,32,216,,
main,c238,DTLZ1,15,42.104237125843454,0.0,42.104237125843454,216.21699086521164,45.90819109525182,30,216,,
main,c238,DTLZ1,16,91.3320608398287,0.0,91.3320608398287,277.5074354213177,49.574722890523645,38,216,,
main,c238,DTLZ1,17,52.781702306118106,0.0,52.781702306118106,147.82604942275432,73.21510308635165,20,216,,
main,c238,DTLZ1,18,74.70735450920756,0.0,74.70735450920756,211.7541478385792,32.77722285898202,23,216,,
main,c238,DTLZ1,19,77.11510799714489,0.0,77.11582663606272,299.5348540953487,44.86871611244236,23,216,,
main,c238,DTLZ1,20,65.38589771669388,0.0,65.38674508672541,227.5807117293844,32.31776682823515,29,216,,
main,c238,DTLZ1,21,65.22566589556254,0.0,65.2262359115772,176.88425822669845,56.30263184058233,26,216,,
main,c238,DTLZ1,22,68.3540004456479,0.0,68.3540004456479,216.33990581508849,33.81364112702362,29,216,,
main,c238,DTLZ1,23,64.92801469723585,0.0,64.92801469723585,123.1299981919596,82.14651250733033,32,216,,
main,c238,DTLZ1,24,86.81585659875634,0.0,86.81585659875634,226.63090731305905,32.50075314880811,32,216,,
main,c238,DTLZ1,25,66.06909756112779,0.0,66.06909756112779,160.16609394941565,96.53502940979422,19,216,,
main,c238,DTLZ1,26,73.14316686859398,0.0,73.14316686859398,245.10699397183762,54.48476554329849,34,216,,
main,c238,DTLZ1,27,73.81589566830193,0.0,73.81590874686059,155.43421882506536,71.57612667808556,19,216,,
main,c238,DTLZ1,28,72.94648280373524,0.0,72.9472264470979,234.86084410733207,57.55565448403407,21,216,,
main,c238,DTLZ1,42,71.50718014512064,0.0,71.50718014512064,245.9850339258035,38.55983575614978,29,216,,
main,c238,DTLZ2,0,0.11715502778296549,0.4457027240094723,0.22899704363779005,0.7294956745629387,0.21081935991984785,52,371,,
main,c238,DTLZ2,1,0.13715044551116223,0.4345373684659764,0.20961058126416302,0.6984431338027315,0.26815048844559397,53,371,,
main,c238,DTLZ2,2,0.15261722059505975,0.3474438443373488,0.24516309320744176,0.9091590115066108,0.28145911195720824,49,371,,
main,c238,DTLZ2,3,0.10357096872795891,0.4789183815890693,0.18255985675389885,0.6963207925864027,0.21979871471713336,59,371,,
main,c238,DTLZ2,4,0.1366154717608981,0.41839853589635023,0.2465392106398277,1.0257505642006792,0.18342007668324037,61,371,,
main,c238,DTLZ2,5,0.13880685130083417,0.42147739976788146,0.2796031650608598,0.8899972812517225,0.2926844419555316,39,371,,
main,c238,DTLZ2,6,0.1295161573483811,0.43026743015878044,0.21416298324290164,0.9601558040299879,0.320170603614891,52,371,,
main,c238,DTLZ2,7,0.11881894736740958,0.4310510942588722,0.22038112151947062,0.88318039732482,0.2160762672965681,57,371,,
main,c238,DTLZ2,8,0.1410606463075495,0.40435008270123296,0.26496087364928184,0.9957300035080193,0.2397186962769986,38,371,,
main,c238,DTLZ2,9,0.11252331315754573,0.4620862344346982,0.18232520481114667,0.8945523836686993,0.20817440877410653,49,371,,
main,c238,DTLZ2,10,0.12321367562389036,0.4778681022976766,0.20356490863958288,0.7929972975178714,0.1760670445271393,49,371,,
main,c238,DTLZ2,11,0.1262341465350771,0.4458796810651201,0.20300361028391017,0.965010069610653,0.2511931503750875,63,371,,
main,c238,DTLZ2,12,0.1345999825419685,0.46169116970166535,0.20794016807070048,0.8197421566397936,0.23941698465830724,56,371,,
main,c238,DTLZ2,14,0.15986645108901415,0.4193708188382718,0.2630039181911527,0.9634043369413803,0.1931160545631504,49,371,,
main,c238,DTLZ2,15,0.13514591983891713,0.47069306474901645,0.1908423229679048,0.6954015627986371,0.1805174238374367,48,371,,
main,c238,DTLZ2,16,0.13941138863724048,0.340599986060075,0.27361555697904644,1.1458102938821673,0.2593225770873373,54,371,,
main,c238,DTLZ2,17,0.16871825009366173,0.34363853916093773,0.2772816285685665,1.049224644077603,0.31527595030287203,65,371,,
main,c238,DTLZ2,18,0.15186325537074608,0.40813445778917806,0.25567465684517504,0.8885797190576296,0.3119528472536089,43,371,,
main,c238,DTLZ2,19,0.1322435549831572,0.4018734970253656,0.26221033315011777,0.7635353181762435,0.3248360820819141,53,371,,
main,c238,DTLZ2,20,0.1334354055800873,0.4032097826969144,0.23881873346962942,1.0871328755555028,0.2779272880635386,44,371,,
main,c238,DTLZ2,21,0.15243686330526307,0.42239472747793905,0.22604512346169126,1.0025472901988928,0.24954698937928768,64,371,,
main,c238,DTLZ2,22,0.16947661724103602,0.39272255030079267,0.23933854966339035,1.0174336805318642,0.3005694449988398,54,371,,
main,c238,DTLZ2,23,0.12817810097858337,0.4940404823534277,0.19801993766728798,0.9306434461029086,0.24012971757634252,45,371,,
main,c238,DTLZ2,24,0.14022360104232034,0.35268037930976626,0.21472825748814575,1.0616133216937584,0.2247302946259045,58,371,,
main,c238,DTLZ2,25,0.10933037746938601,0.46254405395687836,0.21290014795355108,0.9800130629314255,0.21511152849461668,56,371,,
main,c238,DTLZ2,27,0.11976298341660174,0.4329256763709724,0.20519413757402014,0.8838979247543919,0.19565365755032085,58,371,,
main,c238,DTLZ2,28,0.12204639749687587,0.4334052565567683,0.23116118607356925,0.9553676945149513,0.27751284303946905,61,371,,
main,c238,DTLZ2,42,0.1310105205192348,0.4119011750229103,0.24228363710628142,0.8921569957624454,0.21784545354250026,59,371,,
main,c238,DTLZ3,0,232.0410305781693,0.0,232.0410305781693,476.43434504314075,85.691139075527,27,371,,
main,c238,DTLZ3,1,239.1550495997746,0.0,239.15608619161466,580.0969071175532,70.42252924034747,28,371,,
main,c238,DTLZ3,2,216.3749745265324,0.0,216.37611984183556,524.9355516769839,93.83555792716935,28,371,,
main,c238,DTLZ3,3,194.2599317573257,0.0,194.2599317573257,548.7137877606416,62.6274330017817,32,371,,
main,c238,DTLZ3,4,262.1036885157906,0.0,262.10463442177183,618.6046141718917,89.92445533927368,28,371,,
main,c238,DTLZ3,5,248.85368833431414,0.0,248.8541827618909,644.1716846817532,120.86401737614973,36,371,,
main,c238,DTLZ3,6,293.9223225489942,0.0,293.92316612986235,520.4173100785425,82.54486982265807,16,371,,
main,c238,DTLZ3,7,320.2112077369621,0.0,320.21238438585556,538.4148399922831,124.69113584881954,24,371,,
main,c238,DTLZ3,8,195.45544938004792,0.0,195.4567174792504,566.200906724297,73.00160855642453,26,371,,
main,c238,DTLZ3,9,204.55860210684727,0.0,204.5592126529122,582.0962880620754,70.86341864865689,27,371,,
main,c238,DTLZ3,10,227.60546022752263,0.0,227.606009013166,301.03060062373385,112.74980525074704,17,371,,
main,c238,DTLZ3,11,243.37441736793448,0.0,243.37492294703029,564.4585468357875,84.49799759694697,26,371,,
main,c238,DTLZ3,12,232.91817802155106,0.0,232.91871429991718,490.6434637745992,91.79671024250686,24,371,,
main,c238,DTLZ3,14,210.63856134446831,0.0,210.63856134446831,400.1184909318911,54.59387036619363,30,371,,
main,c238,DTLZ3,15,224.67561060190155,0.0,224.67561060190155,467.85323380070105,92.0977902872313,20,371,,
main,c238,DTLZ3,16,210.99011701349193,0.0,210.99070005255848,512.8387409000574,121.94902659995111,23,371,,
main,c238,DTLZ3,17,283.9838288235912,0.0,283.98426884492517,534.8381577250101,90.89121585962813,21,371,,
main,c238,DTLZ3,18,250.35970047868057,0.0,250.36069071815018,569.5678220735944,78.21206407978343,23,371,,
main,c238,DTLZ3,19,230.5193074122748,0.0,230.52038280128738,411.253245982458,102.92655047178981,17,371,,
main,c238,DTLZ3,20,316.7615559474317,0.0,316.76233874498047,566.3095770366184,129.4088116492591,21,371,,
main,c238,DTLZ3,21,185.98323563493074,0.0,185.98456824516927,438.9149197355307,199.98926252485185,9,371,,
main,c238,DTLZ3,22,232.73799138808457,0.0,232.73799138808457,721.5732945286225,126.49991353337956,30,371,,
main,c238,DTLZ3,23,213.31175736344642,0.0,213.3129194160847,450.61014265286025,62.69501521802908,23,371,,
main,c238,DTLZ3,24,231.13575431422936,0.0,231.13575431422936,473.1985844147241,82.22134175396369,23,371,,
main,c238,DTLZ3,25,256.51062263749577,0.0,256.5111023628734,511.48642036869103,62.76396951341212,29,371,,
main,c238,DTLZ3,27,199.34349254484917,0.0,199.3441096474144,352.7962465886674,101.64068601768939,13,371,,
main,c238,DTLZ3,28,241.17194188845107,0.0,241.17245165776637,458.6465800765588,71.28989188271692,15,371,,
main,c238,DTLZ3,42,226.4054921046576,0.0,226.4065870153024,567.071652175413,145.2818039319117,17,371,,
main,c238,DTLZ4,0,0.5836016692880729,0.1038751308555899,0.9214743736213324,1.0842649159689528,0.3959497597133962,21,371,,
main,c238,DTLZ4,1,0.7557793561822909,0.0,0.9135312479954264,0.9547663231123603,0.26263893862777576,17,371,,
main,c238,DTLZ4,2,0.6020329284651565,0.11215958246202976,1.0164331680790901,1.3460337312659938,0.3443824893659137,17,371,,
main,c238,DTLZ4,3,0.6428437737925171,0.0,0.83998464416447,1.186623773264625,0.3005913687409337,14,371,,
main,c238,DTLZ4,4,0.3454373504441171,0.10397045410623268,0.5365406669828897,0.722678674192693,0.18706129146050723,31,371,,
main,c238,DTLZ4,5,0.8866645712793124,0.0,1.001368293551212,1.1329304223130174,0.24335934585105654,22,371,,
main,c238,DTLZ4,6,0.17990210450156577,0.2397753535815713,0.44276102161829284,0.5884336805120571,0.2485457646807219,26,371,,
main,c238,DTLZ4,7,0.7465839236505715,0.0,0.8993689799478265,1.2582425166039228,0.34816507976543026,14,371,,
main,c238,DTLZ4,8,0.6527546949433427,0.018010875291324047,0.8443207090806761,1.2702556105358573,0.4470527866118589,18,371,,
main,c238,DTLZ4,9,0.35095810377425557,0.024557963892379842,0.5236639535777404,0.6894068784389349,0.22986583795513038,31,371,,
main,c238,DTLZ4,10,0.41364853343690794,0.0,0.533038036707812,0.7327686836413311,0.1734029021742833,31,371,,
main,c238,DTLZ4,11,0.7496727747832321,0.0,0.9049163044093711,1.2096216973834024,0.3234745174475263,16,371,,
main,c238,DTLZ4,12,0.7033026482954472,0.0,0.8811827293087031,1.2279962394637505,0.3949104858247569,14,371,,
main,c238,DTLZ4,14,0.5538199517240322,0.0016976241550964472,0.72737374919487,0.5761256412047563,0.299293476293109,16,371,,
main,c238,DTLZ4,15,0.7251828236591614,0.0,1.098550560224685,1.4917207643862054,0.5462901871807054,9,371,,
main,c238,DTLZ4,16,0.6762233641801552,0.0,0.8613871628415958,1.0553962058057096,0.2773907037792938,24,371,,
main,c238,DTLZ4,18,0.6590027907644874,0.0,0.7960666085009018,1.0945044192131546,0.2761559352095379,32,371,,
main,c238,DTLZ4,19,0.7576245936204103,0.0,0.9570622573174853,1.1378324008042975,0.31990021679176683,16,371,,
main,c238,DTLZ4,20,0.5972006606675172,0.118011857032776,1.0272325744579185,1.3138913550046376,0.373348897103065,24,371,,
main,c238,DTLZ4,21,0.30047889569014796,0.15380707646723604,0.5161967486309461,0.7157705887166848,0.3591603231549014,32,371,,
main,c238,DTLZ4,22,0.1483483970164955,0.3466170583166997,0.3457629261477318,0.6338504926988451,0.16024347039026204,40,371,,
main,c238,DTLZ4,23,0.5700892105772167,0.0,0.7472705759806838,1.5351106306167033,0.1927433764536608,32,371,,
main,c238,DTLZ4,24,0.6917295707913242,0.0,0.7734886978321742,1.0644362526670543,0.42804713197515243,26,371,,
main,c238,DTLZ4,25,0.6187919190400998,0.0,0.7637190600766399,0.744174836603539,0.36866663150863466,30,371,,
main,c238,DTLZ4,26,0.5930420576818382,0.003909395694732774,0.7611934439422721,0.9186782734794154,0.2646064181355253,30,371,,
main,c238,DTLZ4,27,0.943856201893873,0.0,1.1131245215247927,1.2250120117629706,0.4690294519487742,16,371,,
main,c238,DTLZ4,28,0.2703508974555444,0.10895747600972089,0.5073932784814703,0.4444154653733599,0.5980527581868076,21,371,,
main,c238,DTLZ4,42,0.7670386656928406,0.0,0.985849484773945,1.2284537314717887,0.23592804093262962,19,371,,
main,c238,DTLZ7,0,0.12349805171501063,0.3360121154655157,0.2124183868639595,2.1860202715677732,0.3866885911852023,37,681,,
main,c238,DTLZ7,1,0.14465651532879908,0.3328654687792014,0.18368250511203962,1.8908286689948477,0.2813523783378375,52,681,,
main,c238,DTLZ7,2,0.3203190482047062,0.0817955594484947,0.41204516441318384,2.075358074997468,0.3987731586032921,29,681,,
main,c238,DTLZ7,3,0.23382261293066472,0.18454803338860065,0.31321750327598974,1.9572577028694544,0.29730620494177973,45,681,,
main,c238,DTLZ7,4,0.1538428935897104,0.3072910826845997,0.29755199937470145,2.183768227327114,0.3720696170487958,37,681,,
main,c238,DTLZ7,5,0.13730055711927006,0.3259869408242469,0.21017391992960074,1.9607304668334133,0.28221265585334093,26,681,,
main,c238,DTLZ7,6,0.12118555094253372,0.3288211942408581,0.2030336582523028,2.5011024620986166,0.37954032764892576,25,681,,
main,c238,DTLZ7,7,0.1437762320517877,0.2986430547618862,0.2087294579672543,2.233869239667412,0.25671515683323937,49,681,,
main,c238,DTLZ7,8,0.14387961669526841,0.3409121760441496,0.28356012005507947,1.707462136506229,0.18292464214985807,26,681,,
main,c238,DTLZ7,9,0.3257232275133462,0.0868811208351092,0.38604942990978164,2.6266680569397587,0.244680961627001,40,681,,
main,c238,DTLZ7,10,0.1144650115535294,0.2965802387124056,0.1997874002040648,2.128593163720733,0.19793913124984483,44,681,,
main,c238,DTLZ7,11,0.18196064075115934,0.2577392960982674,0.30544758457009646,2.2186755680531385,0.2644401424546267,47,681,,
main,c238,DTLZ7,14,0.12458824027785781,0.357589639283605,0.18349555389106809,2.375179177461996,0.3114646342478277,48,681,,
main,c238,DTLZ7,15,0.15696205614961076,0.24343986543586515,0.22646326792230842,2.2287013786045065,0.24225279199418595,55,681,,
main,c238,DTLZ7,16,0.06419299295752681,0.4584356455619437,0.10396634232448157,1.5415091660089462,0.18938375371889252,79,681,,
main,c238,DTLZ7,19,0.07713992459474031,0.44570516836970736,0.09950870760458785,0.986191507774546,0.19794155813509848,76,681,,
main,c238,DTLZ7,20,0.15578383393260672,0.30918348484556085,0.29569052412780306,2.0388562654375058,0.32022935475246733,35,681,,
main,c238,DTLZ7,21,0.12866146279761786,0.35313512865126173,0.1852770319842414,2.2631022001248255,0.24494253252030207,47,681,,
main,c238,DTLZ7,22,0.276160544214864,0.24999981402695365,0.5220014054418544,1.9721110012831629,0.2647654778164685,21,681,,
main,c238,DTLZ7,23,0.14526201400586491,0.33653680683402676,0.26810724563049965,2.0670453118800176,0.2589670838081293,47,681,,
main,c238,DTLZ7,24,0.10605426492581307,0.39494794393461913,0.14925099220063182,1.709115451380217,0.2234140108745861,37,681,,
main,c238,DTLZ7,27,0.12338189993881968,0.2738462048680877,0.20303263445283903,2.3461069613259378,0.44331990821111356,49,681,,
main,c238,DTLZ7,28,0.10904016782665044,0.36242752539570605,0.183339568339077,2.299468309657272,0.23662548885535234,33,681,,
main,c238,DTLZ7,42,0.16099815484794835,0.31011489558023353,0.31924828675159833,2.347480286489812,0.3119016217436696,44,681,,
main,c238,ESTOQUE40,0,0.01313101882265222,1.1173907426808694,0.18356975284253776,0.0468159124714748,0.04967473940140456,51,1239,,
main,c238,ESTOQUE40,1,0.012884961631356719,1.1169844095490784,0.16348012645381907,0.05649647805414003,0.10909471126346672,58,1239,,
main,c238,ESTOQUE40,2,0.012824737085523868,1.1195518710725112,0.16316801516571064,0.07801422722256127,0.0462251230156696,56,1239,,
main,c238,ESTOQUE40,3,0.014324151293837205,1.1085938879229995,0.21245883618506592,0.06879154573845787,0.052032048121226894,53,1239,,
main,c238,ESTOQUE40,4,0.012667670542803681,1.122125377810235,0.10720657489819067,0.06653602286968316,0.05269213396615229,64,1239,,
main,c238,ESTOQUE40,5,0.010884788557437254,1.1187985395019795,0.18416584869221625,0.06180417064496301,0.04160697242960518,67,1239,,
main,c238,ESTOQUE40,6,0.011020621460064417,1.1165373922681399,0.201763932594374,0.06416438786192774,0.03519584480505664,64,1239,,
main,c238,ESTOQUE40,7,0.01598743176741946,1.1143405013199574,0.15218464027073714,0.056893782581907866,0.09150749635639202,45,1239,,
main,c238,ESTOQUE40,8,0.013278926292139006,1.1108837562593337,0.13472366426389445,0.060422964084881715,0.0528208834834979,53,1239,,
main,c238,ESTOQUE40,9,0.011557913933267824,1.1177520563633523,0.17419742240180505,0.06483136352514149,0.05552639459863475,45,1239,,
