problema,D,geracao,n,obj,lnL,sigma2_cota,tmin,tmax,tmed
WFG5,22,67,307,1,860.7679168115887,0.0036698349944119047,0.001,474.97370422569196,22.39918325389956
WFG5,22,68,308,0,939.3287770967988,0.0022439052551726985,0.0023552793464496602,9.768022465269452,0.7424345662498485
WFG5,22,68,308,1,862.0688946306703,0.003705822805495692,0.001,421.86261296301825,19.79737347279838
WFG5,22,69,309,0,932.4770685308978,0.0023924190221448886,0.0014746547833562249,10.12501182804907,0.8837673676254191
WFG5,22,69,309,1,856.6580848640441,0.003908066520235357,0.001,383.4975343611134,18.648725961844214
WFG5,22,70,310,0,954.9978672576369,0.002109558567805276,0.0014295190853274935,6.708302091709434,0.6298267372585316
WFG5,22,70,310,1,859.8879728921902,0.0038965476289278657,0.001,66.46339420674465,4.030599062527778
WFG5,22,71,311,0,955.8348008272139,0.002140217983378356,0.0011076654546747432,6.855462954361638,0.6300853025830246
WFG5,22,71,311,1,861.6499640522734,0.003921985198843022,0.001,378.0457880991976,18.396659113929843
WFG5,22,72,312,0,931.6355371950441,0.0025490802418991405,0.0018356178123810634,8.746982493943221,0.7783151356889809
WFG5,22,72,312,1,867.8977298586342,0.003835532556980713,0.001,367.98759538102314,17.880105983819714
WFG5,22,73,313,0,959.2318127535916,0.0021781557231195705,0.0019343762750828762,7.392350146160335,0.6816020662060901
WFG5,22,73,313,1,883.0020065594687,0.003545112639095578,0.001,461.3586933806965,21.645129599836537
WFG5,22,74,314,0,923.9007274301453,0.0027816305092051128,0.0015395363366385994,29.59702192245622,1.7376618607135237
WFG5,22,74,314,1,885.285313070194,0.003557276852633909,0.001,465.4992112316921,21.831102620713377
WFG5,22,75,315,0,939.486814693088,0.002567055777018916,0.001206658379502668,9.044061583988457,0.6161977477037055
WFG5,22,75,315,1,889.6360550952717,0.0035228572866160108,0.001,464.89666247850863,21.808860638021994
WFG5,22,76,316,0,931.0087822503476,0.0027601765134373252,0.0010799053571846524,5.351259263705233,0.4992108803295748
WFG5,22,76,316,1,894.65617832552,0.0034742353217403037,0.001,68.7910425355618,4.582594918834491
WFG5,22,77,317,0,957.6074376469567,0.0023775438885283275,0.0015683143066625097,8.098434524772879,0.6639473633170541
WFG5,22,77,317,1,896.315685168284,0.003500013161876744,0.001,86.70487622322837,5.361297656623527
WFG5,22,78,318,0,980.6957188313877,0.0020956372343586952,0.0014076396398914844,6.919994439646617,0.5706326500273208
WFG5,22,78,318,1,895.627698801094,0.003578260076681204,0.001,69.02250865354922,4.57357864614137
WFG5,22,79,319,0,960.7211672935273,0.002421591761221091,0.0017836438622091362,6.787342890765924,0.6612180503870589
WFG5,22,79,319,1,896.1372890733392,0.003630388522375002,0.0010031723398123218,85.05121291208931,5.866521391298618
WFG5,22,80,320,0,986.2260294138005,0.0021040048397745308,0.0014376630416920017,6.492447164419213,0.6151841756578029
WFG5,22,80,320,1,907.8001227211909,0.0034349573592064773,0.001,64.91418612538544,4.411719718428947
WFG5,22,81,321,0,990.8333388247529,0.0020841036061663883,0.0013655874355271002,6.985769026714419,0.6456392345123217
WFG5,22,81,321,1,907.6254668241004,0.003500017423916213,0.001,501.51016888334124,23.505360455598613
WFG5,22,82,322,0,974.8474967644847,0.002346211460839492,0.001,7.501538748490629,0.6260894161496741
WFG5,22,82,322,1,914.0119795484085,0.0034234959559238986,0.001,445.0628223126789,20.938415759985286
WFG5,22,83,323,0,969.8367930939708,0.002465942032057247,0.0011706549020504458,7.11532969627388,0.6493896369996844
WFG5,22,83,323,1,916.105692426228,0.0034393214923244876,0.001,478.80846001597314,22.411873114886156
WFG5,22,84,324,0,965.0472778788576,0.0025874512472383497,0.0016897425198121264,7.475610696693221,0.6331444267852624
WFG5,22,84,324,1,919.3360147258088,0.00343096515479978,0.001,474.42920483879396,22.266664678216166
WFG5,22,85,325,0,985.6841621016484,0.002321019639998738,0.0015392731684532887,8.360517589509296,0.6929980590147405
WFG5,22,85,325,1,922.3286846111782,0.0034276896082079994,0.001,504.67290225639044,23.63262309389413
WFG5,22,86,326,0,977.0077146025458,0.0024938879525825235,0.0010137957573357638,10.644108044880284,0.9160903783530542
WFG5,22,86,326,1,926.4701404937595,0.003400387468261425,0.001,475.37572443080523,22.285462649691745
WFG5,22,87,327,0,985.2656484151282,0.002414918855248999,0.0010317408788477957,8.400894009162029,0.7790207205687473
WFG5,22,87,327,1,929.7114487583242,0.003392091605438663,0.001,458.35768751007873,21.542915435757116
WFG5,22,88,328,0,991.0627144727974,0.002374269821959996,0.001912536848661236,7.735223574667213,0.6557993250635195
WFG5,22,88,328,1,933.4028353587225,0.003374592497574645,0.001,453.4113624157405,21.26786303751949
WFG5,22,89,329,0,993.2002734683821,0.002387062777967862,0.0011807877595125776,9.06721726804434,0.7416485273300322
WFG5,22,89,329,1,934.622504110883,0.0034081155343308246,0.001,433.22914941258836,20.295566513340034
WFG5,22,90,330,0,988.8805777261098,0.0024956261419091796,0.0017752223894521378,6.761500932304319,0.5150467517722319
WFG5,22,90,330,1,940.0837927158952,0.003354416203455705,0.001,472.9182009972266,22.17957336043759
WFG5,22,91,331,0,1004.2240978213986,0.002316218633974182,0.0034150678003596942,6.000828824309968,0.5135664787952152
WFG5,22,91,331,1,920.362635688103,0.0038445314657893073,0.001,411.56614435801845,19.4350727883112
WFG5,22,92,332,0,990.4794018319453,0.0025625731603881458,0.003865091654417965,4.440225970048253,0.4313499859735003
WFG5,22,92,332,1,941.5986874391847,0.0034400087994046194,0.001,481.3349790319692,22.57007087897155
WFG5,22,93,333,0,986.9117862205323,0.0026654080585292723,0.001990803347305064,7.570572991579922,0.6653986807654502
WFG5,22,93,333,1,951.5909254645698,0.0032952909528658086,0.001,484.3847502239579,22.693441073979738
WFG5,22,94,334,0,1005.6076466907023,0.002425778743523027,0.0026708980629964255,10.403466901655829,0.7851271282465149
WFG5,22,94,334,1,954.7024204867706,0.0032902854304293207,0.001,482.0146697252579,22.583385641715775
WFG5,22,95,335,0,1006.1839887749642,0.0024612926742846007,0.002958980439310275,11.99969506332517,0.8784088006377161
WFG5,22,95,335,1,959.3571803063278,0.0032551870026932216,0.001,475.838163310606,22.3006607893028
WFG5,22,96,336,0,1010.4517294513525,0.0024428408657687795,0.001642437855967321,7.493643243286963,0.5658287709159708
WFG5,22,96,336,1,961.6100602069348,0.0032670448900957035,0.001,498.84412642902487,23.335886412311684
WFG5,22,97,337,0,1017.9980934690618,0.0023779138436030678,0.0018684111491983142,8.267781875539278,0.698253920590605
WFG5,22,97,337,1,965.4168467146741,0.0032487764348830294,0.001,452.762189524001,21.286004555502856
WFG5,22,98,338,0,1015.6918528408838,0.002454061275029376,0.001756746990011931,4.923373045678548,0.48782575045766435
WFG5,22,98,338,1,969.3794398650241,0.003227740193970444,0.001,461.41552841308265,21.68174038148619
WFG5,22,99,339,0,1019.3876765621756,0.0024440797986000425,0.001837277831226822,8.025745067143365,0.7607949751582129
WFG5,22,99,339,1,971.2992233985922,0.00324584715200039,0.001,453.68810128721606,21.344342542148773
WFG5,22,100,340,0,1033.668458119596,0.002287255401538185,0.00205935151806752,7.511735868016023,0.6335045343768642
WFG5,22,100,340,1,977.7600118344296,0.0031779165134114416,0.001,459.4348929290212,21.62975173647919
WFG5,22,101,341,0,1040.0105798520012,0.0022433863376620645,0.0014151026544880095,8.129343038136145,0.6098097121994414
WFG5,22,101,341,1,980.8875220978357,0.0031732277396889453,0.001,464.8419760217593,21.87547662983515
WFG5,22,102,342,0,1033.864860161459,0.002367328122487592,0.0025834402168202837,9.198537987423812,0.7109295665019238
WFG5,22,102,342,1,985.6787915151319,0.0031378938291931114,0.001,456.23087292281485,21.46013660810236
WFG5,22,103,343,0,1032.9905820924073,0.002421740699070257,0.0020718822081789504,7.714250292959941,0.695137795411027
WFG5,22,103,343,1,989.3167757639669,0.0031240940638236053,0.001,447.1277215981397,21.038472787302837
WFG5,22,104,344,0,1035.8939694963756,0.002423265283617989,0.001812509275462794,7.731694104577688,0.6307279926687626
WFG5,22,104,344,1,961.3906928676139,0.0037369676974841923,0.001,346.36341970092167,16.674208939576637
WFG5,22,105,345,0,1044.1139750099778,0.0023511877858311972,0.0012237390373583716,6.742846213064238,0.6470747242690663
WFG5,22,105,345,1,969.1442354334459,0.0036310716576273333,0.001,304.5627338605541,15.09034839629075
WFG5,22,106,346,0,1038.553826104945,0.0024708296180957576,0.001640895050586872,7.684552852701177,0.6679603554969797
WFG5,22,106,346,1,1000.9211075827271,0.003071248439904279,0.001,453.0850899118847,21.29059566058457
WFG5,22,107,347,0,1025.3435581166618,0.002712834792615753,0.001629965601974287,13.699305310368324,1.005804765077074
WFG5,22,107,347,1,984.732796416035,0.003428291142617683,0.001,278.48178037171954,13.99459990244112
WFG5,22,108,348,0,1033.5114140386709,0.0026327646943833404,0.0011331311065100058,7.072087170227339,0.6337090710108259
WFG5,22,108,348,1,1007.3933689202863,0.0030591534159183998,0.001,460.98924428757283,21.668330338714053
WFG5,22,109,349,0,1034.6228815970762,0.0026609529866005403,0.0032819173383911394,10.181570572719963,0.7383734633620029
WFG5,22,109,349,1,1009.8398849687817,0.003067022519386001,0.001,450.2104427175092,21.16870631788663
WFG5,22,110,350,0,1038.459158289345,0.002647730732813085,0.0024225564777217534,9.923452318245708,0.6554174106828484
WFG5,22,110,350,1,1010.4866059705588,0.003106653500573275,0.001,478.41085279987664,22.4634133749914
WFG5,22,111,351,0,1049.5819096844036,0.0025275022878035853,0.001600635185927422,8.870337321248467,0.661522224764508
WFG5,22,111,351,1,1015.4208605756348,0.0030706259384063093,0.001,478.446304398299,22.43804974021335
WFG5,22,112,352,0,1050.8655486262332,0.0025521299834807562,0.0019174018969687141,13.494194898069956,0.9474706400717611
WFG5,22,112,352,1,1019.1331234161248,0.0030563645944761647,0.001,460.58020462335884,21.645071161416848
WFG5,22,113,353,0,1062.7959753290593,0.002426010980309498,0.0010731715316165222,6.5377517869030894,0.627009907658272
WFG5,22,113,353,1,1002.835829521587,0.003407455675545296,0.001,282.23635856496384,14.065250663843887
WFG5,22,114,354,0,1079.6240497061553,0.0022438303353909763,0.0013823136778809042,6.513842421398264,0.5691108813565658
WFG5,22,114,354,1,1033.7664940548088,0.0029074215177346077,0.001,20.00113363968353,1.9446132079486005
WFG5,22,115,355,0,1078.264728280379,0.0023002651880266877,0.001049749949251025,8.150373657146707,0.6832260281224076
WFG5,22,115,355,1,1040.258765740569,0.0028494970762823375,0.001,21.92971835268274,2.16385390203364
WFG5,22,116,356,0,1089.8567136907482,0.0021923296655156316,0.0010285029522675633,6.703425471855716,0.6221208255679649
WFG5,22,116,356,1,1039.4716741379768,0.0029096324652022085,0.001,21.822531359032368,2.044400109325515
WFG5,22,117,357,0,1053.81640332284,0.002729236574457108,0.0013520035671409612,9.737834016412595,0.7566339115985642
WFG5,22,117,357,1,1025.6721148855188,0.0031953384415461697,0.001,433.00335214172776,20.399142304445363
WFG5,22,118,358,0,1068.8143014464656,0.00255161288198188,0.0016023818384182033,10.17177467757643,0.7490771717855786
WFG5,22,118,358,1,1029.0897626561577,0.003185631236063989,0.001000151745281296,447.4662460183338,20.90846118585898
WFG5,22,119,359,0,1089.637270473378,0.002310242870982684,0.0010723708374917992,7.77128093915483,0.6936829596098395
WFG5,22,119,359,1,1032.2778921412946,0.0031800709637198454,0.001,435.6206070802434,20.434886022526623
WFG5,22,120,360,0,1091.829114308057,0.002321092493642813,0.001053758878668699,8.495965456416481,0.695653886335147
WFG5,22,120,360,1,1037.2565103145287,0.0031431299743889867,0.001,462.2272250343053,21.64828361140973
WFG5,22,121,361,0,1098.2922166516018,0.0022773986693047253,0.0010739583225589913,6.84126612194266,0.6474891606503999
WFG5,22,121,361,1,1036.2918417051983,0.0032108196237916288,0.001,275.4402869459502,13.80845444625916
WFG5,22,122,362,0,1100.2904261742797,0.0022905744741620413,0.0011319325027279125,8.593892214870754,0.6635813441385342
WFG5,22,122,362,1,1039.1080789716002,0.003211784385018305,0.001,263.0682453693713,13.292364407628064
WFG5,22,123,363,0,1101.1035670053354,0.0023188444029178064,0.0011407127662876363,8.441699361426249,0.7093058291868637
WFG5,22,123,363,1,1030.3559546096492,0.0034241832190459037,0.001,370.1448844417323,18.102385533356877
WFG5,22,124,364,0,1099.7121946498107,0.0023759101451893833,0.0011706227786712929,6.901995620109079,0.6485493901457817
WFG5,22,124,364,1,1038.0420339147634,0.0033341828275072496,0.001,378.6228239344522,18.637559369037987
WFG5,22,125,365,0,1110.8115822559357,0.0022730362028818485,0.001245477606877737,7.875039435980676,0.685954081321108
WFG5,22,125,365,1,1064.3207508672444,0.0029325159884343813,0.001,31.630711991482798,2.8976541157128435
WFG5,22,126,366,0,1108.943571357301,0.00233486562807832,0.0011628213640932806,8.315406148387458,0.7056782735486972
WFG5,22,126,366,1,1070.4101538887799,0.00288210077897577,0.001,24.6086342896796,2.4274485582667964
WFG5,22,127,367,0,1118.2911099550984,0.002255847642354668,0.0010743076481116603,8.306152712383259,0.7012347907716593
WFG5,22,127,367,1,1075.3587445040898,0.0028504863856687293,0.001,16.557308843076115,1.8964106953952629
WFG5,22,128,368,0,1115.6210462870436,0.002327040802921212,0.0010338606151670334,10.391329791335219,0.7736723288504185
WFG5,22,128,368,1,1038.3939021984218,0.0035406494059815525,0.001,134.04428032918017,10.836789338576045
WFG5,22,129,369,0,1122.924335236288,0.0022737819874392713,0.001148178216209218,8.259145992071726,0.7385867221695256
WFG5,22,129,369,1,1083.6448164224048,0.002813253491775271,0.001,23.549506299273737,2.4251052147576746
WFG5,22,130,370,0,1124.1725069449344,0.0022959509921195373,0.001095411317697951,13.423445435014347,0.8656613890302419
WFG5,22,130,370,1,1066.109310424169,0.0031424484262789825,0.001,25.722788131514022,2.605046541718174
WFG5,22,131,371,0,1127.269115479625,0.0022952294656944133,0.001391819465452502,8.017995587277086,0.6918428087124562
WFG5,22,131,371,1,1060.2968470532041,0.0032932315312177466,0.001,18.178164887220483,2.0165760088584417
WFG5,22,132,372,0,1134.6550458185638,0.0022422040516224787,0.001033391479295739,10.16825421477164,0.7874126844437751
WFG5,22,132,372,1,1061.9574868985726,0.003314498813374166,0.001,18.558520636415068,1.897265090215266
WFG5,22,133,373,0,1129.7241617842337,0.0023402390236776857,0.001017247549412119,7.77296111433672,0.7261199993902329
WFG5,22,133,373,1,1065.6309673711203,0.0032999796831912264,0.001,22.49490687740798,2.115013161966351
WFG5,22,134,374,0,1137.9644884726174,0.0022759184446605606,0.001030370196198101,7.358477170500631,0.6953231996797601
WFG5,22,134,374,1,1068.5593757878485,0.0032987183626623623,0.001,17.86938977225971,1.9036356299147221
WFG5,22,135,375,0,1143.4106525202578,0.0022469306564125305,0.0011077756849032566,8.895260939400673,0.7402715303764833
WFG5,22,135,375,1,1070.1527788148437,0.0033210260685409792,0.001,20.469678431142164,1.9784452540519686
WFG5,22,136,376,0,1145.6189006687364,0.0022570027634682944,0.001243762081785585,9.412803648673725,0.7444250680753313
WFG5,22,136,376,1,1072.1947668805792,0.003335396708484459,0.001,18.446799039808756,1.838665738102705
WFG5,22,137,377,0,1147.378427343308,0.0022724693741666127,0.0010429013465749067,8.087382719004427,0.7493579215426336
WFG5,22,137,377,1,1074.8938049899932,0.00333809697235326,0.001,19.41329704970546,1.8914929616982745
WFG5,22,138,378,0,1153.9195543784074,0.0022308012176563106,0.0010418970933636345,9.528689751142194,0.7887385843016407
WFG5,22,138,378,1,1075.212754096506,0.0033831218521120743,0.001,17.953323225915973,1.723853448576449
WFG5,22,139,379,0,1157.786679692866,0.002221234312193197,0.0010548908207684304,9.497112934586273,0.7732758636968341
WFG5,22,139,379,1,1082.6309987238747,0.0033024444524733104,0.001,20.977933597802725,1.9260117683204796
WFG5,22,140,380,0,1152.0137073407031,0.0023268728469482427,0.0010215297889330983,7.803557300703672,0.6896358244962616
WFG5,22,140,380,1,1084.539970394566,0.003318955654820217,0.001,21.041222347793223,2.0069055350443894
WFG5,22,141,381,0,1157.5114944783168,0.002296943795950537,0.0011732107454957342,9.300970199095635,0.7385602934989908
WFG5,22,141,381,1,1086.7954087789087,0.003329401317317524,0.001,19.044529191121175,2.0175554668507747
WFG5,22,142,382,0,1163.858041283299,0.002257499264802926,0.0010617784720386065,8.619381040946031,0.6971730771428418
WFG5,22,142,382,1,1090.096914468209,0.0033215833791455677,0.001,20.99539410187252,1.9860249469768418
WFG5,22,143,383,0,1166.9473455114774,0.002256997655527712,0.0010577043531691044,8.743862995410211,0.6594472063225421
WFG5,22,143,383,1,1093.1178335812956,0.003318683467843969,0.001,20.284147323350762,2.0748943036331378
WFG5,22,144,384,0,1165.0588521414118,0.002315765781720862,0.0010250398693768172,8.949540517339715,0.8222228669021145
WFG5,22,144,384,1,1112.5484310618317,0.003044181916506202,0.001,48.55111778064226,4.2781686928494045
WFG5,22,145,385,0,1158.2894104315155,0.0024367554786717325,0.0010096180328720231,10.487841400951478,0.8009254139007983
WFG5,22,145,385,1,1090.385349907396,0.0034674373280589622,0.001,18.25207197948854,1.761167458450952
WFG5,22,146,386,0,1163.749104846877,0.002406003737518776,0.0010051663618590833,9.072415948693191,0.7719492890498408
WFG5,22,146,386,1,1134.1074095895333,0.0028054138949401373,0.001,23.539945843793028,2.912700500978296
WFG5,22,147,387,0,1173.4266039710042,0.002324570064444742,0.0010333634009927575,10.186190187395493,0.9022052678083081
WFG5,22,147,387,1,1109.8109924751893,0.003229405141414213,0.001,12.331471752073982,1.5439286150630993
WFG5,22,148,388,0,1174.1138979113155,0.0023528368835730624,0.0014032539585507539,5.889494155858912,0.5723510890277379
WFG5,22,148,388,1,1105.4672574530196,0.0033517092739729377,0.001,300.25500707286744,15.76389852373998
WFG5,22,149,389,0,1181.3744449559981,0.0023021665957051046,0.0014670834753727116,7.779474682240348,0.6987316741134744
WFG5,22,149,389,1,1111.7834410042517,0.003292493045658389,0.001,89.01230864017637,6.80947605604697
WFG5,22,150,390,0,1178.6704193164287,0.0023709520662067423,0.0010085884357340393,7.933302819998568,0.7427712499371605
WFG5,22,150,390,1,1146.2620702851932,0.002799632761237805,0.0010010660822039332,31.387189635287836,3.270512785457086
WFG5,22,151,391,0,1190.771497477381,0.0022633646256807233,0.0010195601980562308,9.751589327781389,0.8006409648336272
WFG5,22,151,391,1,1143.9530888815702,0.002875805559066351,0.001,20.102883490783377,2.221695346854651
WFG5,22,152,392,0,1194.1764034801174,0.002259217527429064,0.001026633824640651,8.822447565996812,0.7903866776898113
WFG5,22,152,392,1,1124.320325358763,0.003226593989257307,0.001,92.76808868706243,6.5594115964835025
WFG5,22,153,393,0,1192.7961396314604,0.002310689389423171,0.0010152577209018962,9.225278187401585,0.7915251624451447
WFG5,22,153,393,1,1166.0808208468407,0.0026471980414739765,0.001,31.540808277397662,2.486776522596431
WFG5,22,154,394,0,1200.1510463357433,0.0022605722471532265,0.0010329271669523821,8.586863846752586,0.760928698315638
WFG5,22,154,394,1,1101.9933575184518,0.0037205829675757175,0.0010010820461487675,25.799866431856177,2.5211681841596163
WFG5,22,155,395,0,1201.1147030677107,0.0022845334994836064,0.0010487246510791936,10.203205087710431,0.7771056274197318
WFG5,22,155,395,1,1164.80885694338,0.002745570579407237,0.001012064374830543,29.592301961686672,2.559201469109539
WFG5,22,156,396,0,1198.1427517299435,0.0023549729946060146,0.001002213871506617,9.414219823296968,0.8004881270090767
WFG5,22,156,396,1,1116.4538243998982,0.0035576478143956656,0.001,38.39574021319755,3.5916029724253264
WFG5,22,157,397,0,1205.1732053206397,0.002307936282070332,0.0010165187192637357,10.422132945955404,0.8322266149502716
WFG5,22,157,397,1,1161.7923270086999,0.0028716799541792307,0.0010398694772522587,17.573343842741657,1.935674656568746
WFG5,22,158,398,0,1204.6746275340854,0.0023492918318431728,0.0010106863230857472,10.19368333911984,0.8564635509503212
WFG5,22,158,398,1,1157.4926156941788,0.002977873548501751,0.0010382588733524188,21.033348390973053,2.034142361747947
WFG5,22,159,399,0,1202.561110174669,0.002410610512262039,0.0011488101638731333,8.278692902630192,0.7025166528333544
WFG5,22,159,399,1,1169.382573481063,0.0028467798964616742,0.0011129039921075612,18.47449399831961,1.9516178622881375
WFG5,22,160,400,0,1216.1578625760867,0.002286371278213797,0.0010102255876029914,8.612471436888116,0.7620190684749251
WFG5,22,160,400,1,1157.6894881214187,0.0030627335628250364,0.00153007469330421,21.566108617203273,1.9951758625692655
WFG5,22,161,401,0,1223.5400429491879,0.0022373926100292753,0.0010239120807314537,9.413295493240653,0.747025461880656
WFG5,22,161,401,1,1174.9314374735582,0.0028512232409204845,0.001,19.73567241002799,2.1683765555393024
WFG5,22,162,402,0,1229.3543998489502,0.0022068457530465845,0.0010352148086838235,8.755616477353648,0.7259967463947459
WFG5,22,162,402,1,1185.4097898634652,0.0027461340850632085,0.0010105416170971583,17.854396602820344,2.192158523972604
WFG5,22,163,403,0,1229.8278640435585,0.002235335188794921,0.0010440843274900427,6.933509244324853,0.6598742844169062
WFG5,22,163,403,1,1175.0797622929942,0.0029331998545562054,0.0010384308697042384,19.26269088499044,2.228635415690837
WFG5,22,164,404,0,1226.7457239314876,0.0023042532300222712,0.0010106589364991315,9.798544213407752,0.775795735692834
WFG5,22,164,404,1,1155.5087906519839,0.0032785941942268847,0.001035627320080806,41.37822139356075,3.3085551814675993
WFG5,22,165,405,0,1234.13541724978,0.0022552467519333093,0.0010334335426742322,8.615381841569961,0.7277598423176479
WFG5,22,165,405,1,1165.7313494532425,0.003161533696946032,0.001416395939598063,18.99300094304274,2.0315411061953492
WFG5,22,166,406,0,1240.088793177522,0.0022231908637431307,0.0010387702460265197,8.613288465194293,0.7329233209670608
WFG5,22,166,406,1,1177.1327329700189,0.0030315434077744217,0.0010052744229310329,382.06647220105276,19.183575489749604
WFG5,22,167,407,0,1240.3813740598262,0.002253568842013817,0.0010303746392241108,7.567073900271158,0.6590568127332515
WFG5,22,167,407,1,1179.5521094287049,0.003038701897808203,0.001093683567656091,14.108726532340611,1.8162051782407445
WFG5,22,168,408,0,1240.1590890911011,0.0022899822305418437,0.0010213131732069087,8.791662951437335,0.7070639356794749
WFG5,22,168,408,1,1191.4649692254848,0.002907346251233597,0.001,20.439496813815218,2.3990868739501723
WFG5,22,169,409,0,1249.3142661094093,0.0022225141682210305,0.001037388506273369,7.337866191048619,0.6551680159531285
WFG5,22,169,409,1,1189.1408178721595,0.0029828694918390243,0.0010544425057856925,35.79606364172582,2.753865734453596
WFG5,22,170,410,0,1250.8954036003927,0.0022385458499471346,0.0010239120807314548,10.010370582777163,0.7805432865298123
WFG5,22,170,410,1,1197.6077960643538,0.0029030619647470294,0.001018116052453216,20.02787433477019,2.082345575956184
WFG5,22,171,411,0,1254.4552174049495,0.0022330097252909655,0.0010453514642729965,9.333640945056795,0.7402048392518288
WFG5,22,171,411,1,1213.046640210527,0.0027315027627492295,0.0010642617268704392,18.741158250517508,1.9216703242929254
WFG5,22,172,412,0,1254.7765649343619,0.0022628088725184154,0.0010277086604626355,8.961531050180312,0.7272208197736328
WFG5,22,172,412,1,1152.7271312416237,0.003713565647229181,0.001,172.11505537826017,8.854478994431764
WFG5,22,173,413,0,1268.1939085048612,0.0021519629366273806,0.0010363701171748326,7.4812484866883935,0.6425227822369928
WFG5,22,173,413,1,1206.601582257958,0.0028998190633806073,0.0010359314606177678,22.466719942439624,1.6849695154753752
WFG5,22,174,414,0,1268.4480193125196,0.0021814440586833397,0.0010367947586416126,8.013362867025645,0.651355699307519
WFG5,22,174,414,1,1190.7363080798855,0.0031753122202184377,0.0010390911273544464,324.2124049379354,16.853359228482883
WFG5,22,175,415,0,1272.7364199151416,0.002168608647004498,0.0010380028463661147,8.230731753853735,0.7041131755439037
WFG5,22,175,415,1,1209.7220697274436,0.0029381184714386546,0.001,24.293452344954055,2.4836411085937886
WFG5,22,176,416,0,1281.7109244515968,0.002107881736363563,0.0010352148086838235,7.506764903880594,0.6755217439692969
WFG5,22,176,416,1,1213.7460171577547,0.0029224955415441804,0.001057576185198857,21.390141535157777,1.9452252040136095
WFG5,22,177,417,0,1282.8394364030046,0.0021277139702121535,0.0010321660473760815,6.357689358089157,0.6225175581822279
WFG5,22,177,417,1,1230.4939583188434,0.002734929336504251,0.0015874330951180572,19.946747198429456,2.3298170799217344
WFG5,22,178,418,0,1285.0210986751674,0.0021368418533088225,0.0010492223584442112,7.160510541977718,0.6318135267954359
WFG5,22,178,418,1,1143.2139945527724,0.004211554671083245,0.001,16.537660923895288,2.0707969793554573
WFG5,22,179,419,0,1288.1071733426338,0.002136720872595911,0.0010457117082367452,6.834487671798225,0.6637134334653555
WFG5,22,179,419,1,1209.8134393340997,0.0031049246841275933,0.0010324343819562113,15.714200258050763,1.5133039866071707
WFG5,22,180,420,0,1290.2299991354423,0.002146423357289277,0.0010530738791459202,6.605042771669055,0.6077045551110257
WFG5,22,180,420,1,1255.7492683531168,0.0025294372780388786,0.001,31.82142360199489,2.9739178768079455
WFG5,22,181,421,0,1300.016382947675,0.0020790383992346693,0.001043262964951388,6.605988028012065,0.6124697390596587
WFG5,22,181,421,1,1234.509689567266,0.002838004521040824,0.0010260546817017937,37.26242855327665,2.9326407987212764
WFG5,22,182,422,0,1304.9798185447205,0.002060640388028132,0.0010385216810737258,6.563566954181975,0.635812939544053
WFG5,22,182,422,1,1259.2000220790183,0.002559937035020561,0.001,27.251740191157296,2.6121232655879285
WFG5,22,183,423,0,1303.0895312531538,0.0021097626693534982,0.0010286635365976157,7.437035943958806,0.6563883148606716
WFG5,22,183,423,1,1257.9580406183468,0.0026116001682599975,0.0010012455054896764,23.898247270908882,2.453208404326687
WFG5,22,184,424,0,1310.1420860561066,0.0020706028126378784,0.0010798520160812616,9.2741873048492,0.7907993776161208
WFG5,22,184,424,1,1255.5328027604373,0.0026789655672937365,0.001,444.6667912981291,21.325032270754892
WFG5,22,185,425,0,1313.3318788888341,0.0020696302467511857,0.0011452355892429087,9.002017389997013,0.7439398718980071
WFG5,22,185,425,1,1226.4637467880304,0.0031147882626132717,0.001,54.936719010990785,4.703557592622508
WFG5,22,186,426,0,1315.1589580605564,0.002081939844866718,0.0010287584159974197,7.443853631278704,0.6355964043543182
WFG5,22,186,426,1,1249.0444348194044,0.0028396957028489767,0.0010101878773910943,24.167116871387922,2.5625003988470736
WFG5,22,187,427,0,1318.1229674533652,0.0020831417509025343,0.001042810279214989,8.771127004939961,0.6819414179680549
WFG5,22,187,427,1,1230.9176626050657,0.0031340715430309236,0.001,20.007343011968533,1.8648420516074657
WFG5,22,188,428,0,1320.4323453636057,0.0020907245373285527,0.001065144289712106,9.03044224694379,0.6666851326705664
WFG5,22,188,428,1,1224.9780910680865,0.0032659758225440844,0.001,21.429486544515242,2.26391546154779
WFG5,22,189,429,0,1322.416455803445,0.0021014836534444504,0.0010818263483743902,11.290825786276677,0.8130191061796833
WFG5,22,189,429,1,1243.7344257349457,0.0030327190334794585,0.0010079229557489868,24.012080120385207,2.2349924173742397
WFG5,22,190,430,0,1329.421603588613,0.0020634905347691784,0.0010835076634525213,7.600239511866816,0.619207907713199
WFG5,22,190,430,1,1315.5892491786276,0.002200612026107068,0.0010521002949863889,17.85960952584541,2.009543515416808
WFG5,22,191,431,0,1330.1698283235212,0.002086052401892389,0.0011039268818169286,8.376273535627284,0.7175354057581188
WFG5,22,191,431,1,1273.717521184524,0.002710771115590226,0.001,45.92847684233031,3.3965343118304143
WFG5,22,192,432,0,1332.633343478184,0.0020920751467855656,0.0011692017855260907,6.4423879526063965,0.6093688962456751
WFG5,22,192,432,1,1283.94668973727,0.002621004500177835,0.0010017992226275542,27.366478106536242,2.437907995668388
WFG5,22,193,433,0,1335.6801872589879,0.0020924419503952547,0.001194028004642693,7.177871828118819,0.6717471177969163
