cfg,label,seed,file,n_header,n_footer,hdr_full,hdr_disp,ftr_run,ftr_disp,bad,ts_h_min,ts_h_max,ts_f_max,path
smsemoa,WFG9,42,exp_main_smsemoa_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:13Z,2026-07-26T10:41:13Z,2026-07-26T10:41:18Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/WFG9/42/exp_main_smsemoa_WFG9_42.jsonl
smsemoa,WFG1,42,exp_main_smsemoa_WFG1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:08Z,2026-07-26T10:41:08Z,2026-07-26T10:41:11Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/WFG1/42/exp_main_smsemoa_WFG1_42.jsonl
smsemoa,MMF16_20,42,exp_main_smsemoa_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:56Z,2026-07-26T10:40:56Z,2026-07-26T10:41:00Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/MMF16_20/42/exp_main_smsemoa_MMF16_20_42.jsonl
smsemoa,DTLZ3,42,exp_main_smsemoa_DTLZ3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:52Z,2026-07-26T10:40:52Z,2026-07-26T10:40:55Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ3/42/exp_main_smsemoa_DTLZ3_42.jsonl
smsemoa,BBOB_F1,42,exp_main_smsemoa_BBOB_F1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:23Z,2026-07-26T10:40:23Z,2026-07-26T10:40:26Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F1/42/exp_main_smsemoa_BBOB_F1_42.jsonl
smsemoa,DTLZ4,42,exp_main_smsemoa_DTLZ4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:52Z,2026-07-26T10:40:52Z,2026-07-26T10:40:55Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ4/42/exp_main_smsemoa_DTLZ4_42.jsonl
smsemoa,MMF4,42,exp_main_smsemoa_MMF4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:07Z,2026-07-26T10:41:07Z,2026-07-26T10:41:09Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/MMF4/42/exp_main_smsemoa_MMF4_42.jsonl
smsemoa,MMF11_L,42,exp_main_smsemoa_MMF11_L_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:55Z,2026-07-26T10:40:55Z,2026-07-26T10:40:57Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/MMF11_L/42/exp_main_smsemoa_MMF11_L_42.jsonl
smsemoa,DTLZ2,42,exp_main_smsemoa_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:40Z,2026-07-26T10:40:40Z,2026-07-26T10:40:44Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ2/42/exp_main_smsemoa_DTLZ2_42.jsonl
smsemoa,ZDT3,42,exp_main_smsemoa_ZDT3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:21Z,2026-07-26T10:41:21Z,2026-07-26T10:41:24Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/ZDT3/42/exp_main_smsemoa_ZDT3_42.jsonl
smsemoa,ZDT4,42,exp_main_smsemoa_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:23Z,2026-07-26T10:41:23Z,2026-07-26T10:41:26Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/ZDT4/42/exp_main_smsemoa_ZDT4_42.jsonl
smsemoa,BBOB_F49,42,exp_main_smsemoa_BBOB_F49_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:38Z,2026-07-26T10:40:38Z,2026-07-26T10:40:41Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F49/42/exp_main_smsemoa_BBOB_F49_42.jsonl
smsemoa,BBOB_F22,42,exp_main_smsemoa_BBOB_F22_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:26Z,2026-07-26T10:40:26Z,2026-07-26T10:40:29Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F22/42/exp_main_smsemoa_BBOB_F22_42.jsonl
smsemoa,WFG4,42,exp_main_smsemoa_WFG4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:09Z,2026-07-26T10:41:09Z,2026-07-26T10:41:12Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/WFG4/42/exp_main_smsemoa_WFG4_42.jsonl
smsemoa,WFG2,42,exp_main_smsemoa_WFG2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:08Z,2026-07-26T10:41:08Z,2026-07-26T10:41:11Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/WFG2/42/exp_main_smsemoa_WFG2_42.jsonl
smsemoa,WFG5,42,exp_main_smsemoa_WFG5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:18:08Z,2026-07-26T23:18:08Z,2026-07-26T23:18:14Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/WFG5/42/exp_main_smsemoa_WFG5_42.jsonl
smsemoa,ZDT1,42,exp_main_smsemoa_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:14Z,2026-07-26T10:41:14Z,2026-07-26T10:41:18Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/ZDT1/42/exp_main_smsemoa_ZDT1_42.jsonl
smsemoa,ZDT6,42,exp_main_smsemoa_ZDT6_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:23Z,2026-07-26T10:41:23Z,2026-07-26T10:41:26Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/ZDT6/42/exp_main_smsemoa_ZDT6_42.jsonl
smsemoa,DTLZ7,42,exp_main_smsemoa_DTLZ7_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:53Z,2026-07-26T10:40:53Z,2026-07-26T10:40:57Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ7/42/exp_main_smsemoa_DTLZ7_42.jsonl
smsemoa,BBOB_F5,42,exp_main_smsemoa_BBOB_F5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:38Z,2026-07-26T10:40:38Z,2026-07-26T10:40:40Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F5/42/exp_main_smsemoa_BBOB_F5_42.jsonl
smsemoa,DTLZ1,42,exp_main_smsemoa_DTLZ1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:40Z,2026-07-26T10:40:40Z,2026-07-26T10:40:43Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ1/42/exp_main_smsemoa_DTLZ1_42.jsonl
smsemoa,MMF1,42,exp_main_smsemoa_MMF1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:53Z,2026-07-26T10:40:53Z,2026-07-26T10:40:56Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/MMF1/42/exp_main_smsemoa_MMF1_42.jsonl
smsemoa,BBOB_F17,42,exp_main_smsemoa_BBOB_F17_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:40:25Z,2026-07-26T10:40:25Z,2026-07-26T10:40:28Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F17/42/exp_main_smsemoa_BBOB_F17_42.jsonl
b3,BBOB_F37,42,exp_main_b3_BBOB_F37_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:31:43Z,2026-07-26T11:31:43Z,2026-07-26T11:32:44Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F37/42/exp_main_b3_BBOB_F37_42.jsonl
b3,BBOB_F55,42,exp_main_b3_BBOB_F55_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:32:49Z,2026-07-26T11:32:49Z,2026-07-26T11:33:53Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F55/42/exp_main_b3_BBOB_F55_42.jsonl
b3,WFG9,42,exp_main_b3_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:41:50Z,2026-07-26T12:41:50Z,2026-07-26T12:50:03Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG9/42/exp_main_b3_WFG9_42.jsonl
b3,WFG1,42,exp_main_b3_WFG1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:32:35Z,2026-07-26T12:32:35Z,2026-07-26T12:42:18Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG1/42/exp_main_b3_WFG1_42.jsonl
b3,MMF16_20,42,exp_main_b3_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:19:25Z,2026-07-26T12:19:25Z,2026-07-26T12:25:47Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF16_20/42/exp_main_b3_MMF16_20_42.jsonl
b3,DTLZ3,42,exp_main_b3_DTLZ3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:34:06Z,2026-07-26T11:34:06Z,2026-07-26T11:35:37Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ3/42/exp_main_b3_DTLZ3_42.jsonl
b3,BBOB_F1,42,exp_main_b3_BBOB_F1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:31:01Z,2026-07-26T11:31:01Z,2026-07-26T11:32:14Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F1/42/exp_main_b3_BBOB_F1_42.jsonl
b3,DTLZ4,42,exp_main_b3_DTLZ4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:34:12Z,2026-07-26T11:34:12Z,2026-07-26T11:35:38Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ4/42/exp_main_b3_DTLZ4_42.jsonl
b3,MMF4,42,exp_main_b3_MMF4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:45:00Z,2026-07-26T10:45:00Z,2026-07-26T10:45:13Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF4/42/exp_main_b3_MMF4_42.jsonl
b3,MMF11_L,42,exp_main_b3_MMF11_L_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:44:54Z,2026-07-26T10:44:54Z,2026-07-26T10:45:06Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF11_L/42/exp_main_b3_MMF11_L_42.jsonl
b3,DTLZ2,42,exp_main_b3_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:34:04Z,2026-07-26T11:34:04Z,2026-07-26T11:35:48Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ2/42/exp_main_b3_DTLZ2_42.jsonl
b3,ZDT3,42,exp_main_b3_ZDT3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:56:44Z,2026-07-26T14:56:44Z,2026-07-26T15:34:17Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT3/42/exp_main_b3_ZDT3_42.jsonl
b3,ZDT4,42,exp_main_b3_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:32:56Z,2026-07-26T11:32:56Z,2026-07-26T11:33:59Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT4/42/exp_main_b3_ZDT4_42.jsonl
b3,BBOB_F49,42,exp_main_b3_BBOB_F49_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:32:27Z,2026-07-26T11:32:27Z,2026-07-26T11:33:35Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F49/42/exp_main_b3_BBOB_F49_42.jsonl
b3,BBOB_F22,42,exp_main_b3_BBOB_F22_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:31:33Z,2026-07-26T11:31:33Z,2026-07-26T11:32:36Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F22/42/exp_main_b3_BBOB_F22_42.jsonl
b3,WFG4,42,exp_main_b3_WFG4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:32:56Z,2026-07-26T12:32:56Z,2026-07-26T12:41:35Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG4/42/exp_main_b3_WFG4_42.jsonl
b3,WFG2,42,exp_main_b3_WFG2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:32:55Z,2026-07-26T12:32:55Z,2026-07-26T12:41:54Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG2/42/exp_main_b3_WFG2_42.jsonl
b3,WFG5,42,exp_main_b3_WFG5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:39:11Z,2026-07-26T12:39:11Z,2026-07-26T12:47:10Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG5/42/exp_main_b3_WFG5_42.jsonl
b3,ZDT1,42,exp_main_b3_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:53:40Z,2026-07-26T14:53:40Z,2026-07-26T15:29:56Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT1/42/exp_main_b3_ZDT1_42.jsonl
b3,ZDT6,42,exp_main_b3_ZDT6_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:33:47Z,2026-07-26T11:33:47Z,2026-07-26T11:34:51Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT6/42/exp_main_b3_ZDT6_42.jsonl
b3,DTLZ7,42,exp_main_b3_DTLZ7_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:32:01Z,2026-07-26T12:32:01Z,2026-07-26T12:45:13Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ7/42/exp_main_b3_DTLZ7_42.jsonl
b3,BBOB_F5,42,exp_main_b3_BBOB_F5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:32:38Z,2026-07-26T11:32:38Z,2026-07-26T11:33:52Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F5/42/exp_main_b3_BBOB_F5_42.jsonl
b3,DTLZ1,42,exp_main_b3_DTLZ1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:30:10Z,2026-07-26T11:30:10Z,2026-07-26T11:30:48Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ1/42/exp_main_b3_DTLZ1_42.jsonl
b3,MMF1,42,exp_main_b3_MMF1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:44:44Z,2026-07-26T10:44:44Z,2026-07-26T10:44:57Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF1/42/exp_main_b3_MMF1_42.jsonl
b3,BBOB_F17,42,exp_main_b3_BBOB_F17_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:31:20Z,2026-07-26T11:31:20Z,2026-07-26T11:32:25Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F17/42/exp_main_b3_BBOB_F17_42.jsonl
b4,BBOB_F37,42,exp_main_b4_BBOB_F37_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:10:20Z,2026-07-26T12:10:20Z,2026-07-26T12:16:39Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F37/42/exp_main_b4_BBOB_F37_42.jsonl
b4,BBOB_F55,42,exp_main_b4_BBOB_F55_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:13:42Z,2026-07-26T12:13:42Z,2026-07-26T12:20:03Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F55/42/exp_main_b4_BBOB_F55_42.jsonl
b4,WFG9,42,exp_main_b4_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:46:37Z,2026-07-26T14:46:37Z,2026-07-26T15:18:28Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/WFG9/42/exp_main_b4_WFG9_42.jsonl
b4,WFG1,42,exp_main_b4_WFG1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:19:09Z,2026-07-26T14:19:09Z,2026-07-26T14:33:28Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/WFG1/42/exp_main_b4_WFG1_42.jsonl
b4,MMF16_20,42,exp_main_b4_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T13:14:34Z,2026-07-26T13:14:34Z,2026-07-26T13:19:34Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/MMF16_20/42/exp_main_b4_MMF16_20_42.jsonl
b4,DTLZ3,42,exp_main_b4_DTLZ3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:20:35Z,2026-07-26T12:20:35Z,2026-07-26T12:29:55Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/DTLZ3/42/exp_main_b4_DTLZ3_42.jsonl
b4,BBOB_F1,42,exp_main_b4_BBOB_F1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:07:03Z,2026-07-26T12:07:03Z,2026-07-26T12:13:28Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F1/42/exp_main_b4_BBOB_F1_42.jsonl
b4,DTLZ4,42,exp_main_b4_DTLZ4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:21:33Z,2026-07-26T12:21:33Z,2026-07-26T12:38:56Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/DTLZ4/42/exp_main_b4_DTLZ4_42.jsonl
b4,MMF4,42,exp_main_b4_MMF4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:38:08Z,2026-07-26T11:38:08Z,2026-07-26T11:38:57Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/MMF4/42/exp_main_b4_MMF4_42.jsonl
b4,MMF11_L,42,exp_main_b4_MMF11_L_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:38:07Z,2026-07-26T11:38:07Z,2026-07-26T11:38:59Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/MMF11_L/42/exp_main_b4_MMF11_L_42.jsonl
b4,DTLZ2,42,exp_main_b4_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:20:17Z,2026-07-26T12:20:17Z,2026-07-26T12:31:09Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/DTLZ2/42/exp_main_b4_DTLZ2_42.jsonl
b4,ZDT3,42,exp_main_b4_ZDT3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T16:20:49Z,2026-07-26T16:20:49Z,2026-07-26T17:13:35Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/ZDT3/42/exp_main_b4_ZDT3_42.jsonl
b4,ZDT4,42,exp_main_b4_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:13:48Z,2026-07-26T12:13:48Z,2026-07-26T12:20:21Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/ZDT4/42/exp_main_b4_ZDT4_42.jsonl
b4,BBOB_F49,42,exp_main_b4_BBOB_F49_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:12:39Z,2026-07-26T12:12:39Z,2026-07-26T12:19:01Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F49/42/exp_main_b4_BBOB_F49_42.jsonl
b4,BBOB_F22,42,exp_main_b4_BBOB_F22_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:09:06Z,2026-07-26T12:09:06Z,2026-07-26T12:15:26Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F22/42/exp_main_b4_BBOB_F22_42.jsonl
b4,WFG4,42,exp_main_b4_WFG4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:33:42Z,2026-07-26T14:33:42Z,2026-07-26T14:53:26Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/WFG4/42/exp_main_b4_WFG4_42.jsonl
b4,WFG2,42,exp_main_b4_WFG2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:27:17Z,2026-07-26T14:27:17Z,2026-07-26T14:56:29Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/WFG2/42/exp_main_b4_WFG2_42.jsonl
b4,WFG5,42,exp_main_b4_WFG5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:39:21Z,2026-07-26T14:39:21Z,2026-07-26T15:04:09Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/WFG5/42/exp_main_b4_WFG5_42.jsonl
b4,ZDT1,42,exp_main_b4_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T16:15:34Z,2026-07-26T16:15:34Z,2026-07-26T17:10:59Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/ZDT1/42/exp_main_b4_ZDT1_42.jsonl
b4,ZDT6,42,exp_main_b4_ZDT6_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:15:40Z,2026-07-26T12:15:40Z,2026-07-26T12:22:21Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/ZDT6/42/exp_main_b4_ZDT6_42.jsonl
b4,DTLZ7,42,exp_main_b4_DTLZ7_42.jsonl,1,1,1,0,1,0,0,2026-07-26T14:17:17Z,2026-07-26T14:17:17Z,2026-07-26T14:46:22Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/DTLZ7/42/exp_main_b4_DTLZ7_42.jsonl
b4,BBOB_F5,42,exp_main_b4_BBOB_F5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:12:48Z,2026-07-26T12:12:48Z,2026-07-26T12:19:12Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F5/42/exp_main_b4_BBOB_F5_42.jsonl
b4,DTLZ1,42,exp_main_b4_DTLZ1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:48:33Z,2026-07-26T11:48:33Z,2026-07-26T11:52:11Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/DTLZ1/42/exp_main_b4_DTLZ1_42.jsonl
b4,MMF1,42,exp_main_b4_MMF1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:38:00Z,2026-07-26T11:38:00Z,2026-07-26T11:38:52Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/MMF1/42/exp_main_b4_MMF1_42.jsonl
b4,BBOB_F17,42,exp_main_b4_BBOB_F17_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:07:14Z,2026-07-26T12:07:14Z,2026-07-26T12:13:34Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F17/42/exp_main_b4_BBOB_F17_42.jsonl
c238,BBOB_F37,42,exp_main_c238_BBOB_F37_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:58:39Z,2026-07-26T12:58:39Z,2026-07-26T13:03:34Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/BBOB_F37/42/exp_main_c238_BBOB_F37_42.jsonl
c238,BBOB_F55,42,exp_main_c238_BBOB_F55_42.jsonl,1,1,1,0,1,0,0,2026-07-26T13:02:08Z,2026-07-26T13:02:08Z,2026-07-26T13:07:54Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/BBOB_F55/42/exp_main_c238_BBOB_F55_42.jsonl
c238,WFG9,42,exp_main_c238_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-28T17:58:44Z,2026-07-28T17:58:44Z,2026-07-28T18:59:00Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/WFG9/42/exp_main_c238_WFG9_42.jsonl
c238,WFG1,42,exp_main_c238_WFG1_42.jsonl,1,1,1,0,1,0,0,2026-07-28T16:48:05Z,2026-07-28T16:48:05Z,2026-07-28T17:43:38Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/WFG1/42/exp_main_c238_WFG1_42.jsonl
c238,MMF16_20,42,exp_main_c238_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-28T15:49:59Z,2026-07-28T15:49:59Z,2026-07-28T16:47:46Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/MMF16_20/42/exp_main_c238_MMF16_20_42.jsonl
c238,DTLZ3,42,exp_main_c238_DTLZ3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T15:04:23Z,2026-07-26T15:04:23Z,2026-07-26T15:17:43Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/DTLZ3/42/exp_main_c238_DTLZ3_42.jsonl
c238,BBOB_F1,42,exp_main_c238_BBOB_F1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:55:06Z,2026-07-26T12:55:06Z,2026-07-26T12:59:04Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/BBOB_F1/42/exp_main_c238_BBOB_F1_42.jsonl
c238,DTLZ4,42,exp_main_c238_DTLZ4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T15:16:13Z,2026-07-26T15:16:13Z,2026-07-26T15:42:02Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/DTLZ4/42/exp_main_c238_DTLZ4_42.jsonl
c238,MMF4,42,exp_main_c238_MMF4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:45:18Z,2026-07-26T10:45:18Z,2026-07-26T10:45:30Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/MMF4/42/exp_main_c238_MMF4_42.jsonl
c238,MMF11_L,42,exp_main_c238_MMF11_L_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:45:15Z,2026-07-26T10:45:15Z,2026-07-26T10:45:27Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/MMF11_L/42/exp_main_c238_MMF11_L_42.jsonl
c238,DTLZ2,42,exp_main_c238_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T15:02:28Z,2026-07-26T15:02:28Z,2026-07-26T15:16:00Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/DTLZ2/42/exp_main_c238_DTLZ2_42.jsonl
c238,ZDT3,42,exp_main_c238_ZDT3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T16:44:09Z,2026-07-26T16:44:09Z,2026-07-26T20:37:54Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/ZDT3/42/exp_main_c238_ZDT3_42.jsonl
c238,ZDT4,42,exp_main_c238_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T13:02:12Z,2026-07-26T13:02:12Z,2026-07-26T13:07:35Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/ZDT4/42/exp_main_c238_ZDT4_42.jsonl
c238,BBOB_F49,42,exp_main_c238_BBOB_F49_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:59:17Z,2026-07-26T12:59:17Z,2026-07-26T13:06:12Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/BBOB_F49/42/exp_main_c238_BBOB_F49_42.jsonl
