problema,geracao,N,n_front_ev,n_front_rec,pos,sel_rec,ok_forte,in_front,cand_eucli,sig_pos,k_local
WFG1,372,100,51,51,83,83,True,True,0.5192836421176805,0.519283652305603,20
WFG1,376,100,28,28,62,62,True,True,0.530663438421956,0.5306634306907654,20
WFG1,380,100,38,38,72,72,True,True,0.5302992264150845,0.5302992463111877,20
WFG1,384,100,26,26,53,53,True,True,0.4887152741854346,0.488715261220932,20
WFG1,388,100,19,19,65,65,True,True,0.5206028624588066,0.5206028819084167,20
WFG1,392,100,28,28,11,11,True,True,0.5258492841594051,0.5258492827415466,20
WFG1,396,100,23,23,27,27,True,True,0.4224400417549011,0.4224400520324707,20
WFG1,400,100,18,18,84,84,True,True,0.304697468540174,0.3046974539756775,20
WFG1,404,100,20,20,10,10,True,True,0.5232964358601516,0.5232964158058167,20
WFG1,408,100,19,19,45,45,True,True,0.34106167586475256,0.34106168150901794,20
WFG1,412,100,35,35,18,18,True,True,0.44673219360795485,0.44673219323158264,20
WFG1,416,100,24,24,22,22,True,True,0.5257966729035709,0.52579665184021,20
WFG1,420,100,45,45,20,20,True,True,0.49365224048829254,0.49365225434303284,20
WFG1,424,100,34,34,28,28,True,True,0.5226606789308057,0.5226606726646423,20
WFG1,428,100,33,33,19,19,True,True,0.48340245912772334,0.48340246081352234,20
WFG1,432,100,33,33,43,43,True,True,0.49920353269337997,0.49920353293418884,20
WFG1,436,100,40,40,13,13,True,True,0.4776686106105127,0.4776686131954193,20
WFG1,440,100,32,32,27,27,True,True,0.5181432007743811,0.5181431770324707,20
WFG1,444,100,37,37,47,47,True,True,0.4801657820658426,0.4801657795906067,20
WFG1,448,100,35,35,77,77,True,True,0.4123204659016811,0.41232046484947205,20
WFG1,452,100,26,26,4,4,True,True,0.4788386172077335,0.47883862257003784,20
WFG1,456,100,34,34,34,34,True,True,0.36342706213307907,0.363427072763443,20
WFG1,460,100,37,37,86,86,True,True,0.44672180186637883,0.44672179222106934,20
WFG1,464,100,23,23,39,39,True,True,0.44509085059638065,0.4450908601284027,20
WFG1,468,100,27,27,89,89,True,True,0.33354044861386767,0.3335404396057129,20
WFG1,472,100,22,22,20,20,True,True,0.3063462185393861,0.30634620785713196,20
WFG1,476,100,25,25,8,8,True,True,0.4365539718140143,0.4365539848804474,20
WFG1,480,100,24,24,7,7,True,True,0.46666573585640825,0.46666574478149414,20
WFG1,484,100,15,15,12,12,True,True,0.29351016971805005,0.29351016879081726,20
WFG1,488,100,20,20,59,59,True,True,0.26231624847115736,0.2623162567615509,20
WFG1,492,100,20,20,29,29,True,True,0.34987813903448023,0.34987813234329224,20
WFG1,496,100,16,16,49,49,True,True,0.33758901230872645,0.3375890254974365,20
WFG1,500,100,24,24,88,88,True,True,0.48112353905450633,0.48112353682518005,20
WFG1,504,100,23,23,52,52,True,True,0.26626274124201266,0.2662627398967743,20
WFG1,508,100,16,16,22,22,True,True,0.4230379903715467,0.42303797602653503,20
WFG1,512,100,18,18,33,33,True,True,0.48857001718251647,0.4885700047016144,20
WFG1,516,100,25,25,74,74,True,True,0.4313511190306937,0.4313511252403259,20
WFG1,520,100,20,20,3,3,True,True,0.2265624083284825,0.22656241059303284,20
WFG1,524,100,20,20,71,71,True,True,0.32368972956561004,0.323689728975296,20
WFG1,528,100,21,21,91,91,True,True,0.2852889839305212,0.2852889895439148,20
WFG1,532,100,20,20,73,73,True,True,0.1827134954185579,0.18271349370479584,20
WFG1,536,100,16,16,67,67,True,True,0.24200607841451816,0.2420060783624649,20
WFG1,540,100,8,8,17,17,True,True,0.051816980528930454,0.05181698128581047,20
WFG1,544,100,4,4,72,72,True,True,0.050760176039669515,0.0507601760327816,20
WFG1,548,100,6,6,10,10,True,True,0.04507034945961159,0.0450703501701355,20
WFG1,552,100,3,3,39,39,True,True,0.03804908717226749,0.038049086928367615,20
WFG1,556,100,5,5,34,34,True,True,0.028800265879294493,0.02880026586353779,20
WFG1,560,100,5,5,10,10,True,True,0.03029301943827991,0.030293019488453865,20
WFG1,564,100,2,2,75,75,True,True,0.03745803088781465,0.03745803236961365,20
WFG1,568,100,7,7,38,38,True,True,0.026864009366057373,0.026864008978009224,20
WFG1,572,100,4,4,38,38,True,True,0.02687514998507001,0.026875149458646774,20
WFG1,576,100,5,5,38,38,True,True,0.025768785737726587,0.025768786668777466,20
WFG1,580,100,3,3,53,53,True,True,0.0411454490027973,0.0411454476416111,20
WFG1,584,100,3,3,79,79,True,True,0.03943247846249652,0.039432477205991745,20
WFG2,4,100,25,25,80,80,True,True,0.4767121705595654,0.476712167263031,20
WFG2,8,100,1,1,90,90,True,True,1.0709922937120469,1.070992350578308,20
WFG2,12,100,3,3,80,80,True,True,1.114481577522395,1.1144815683364868,20
WFG2,16,100,4,4,79,79,True,True,0.9121627038458556,0.912162721157074,20
WFG2,20,100,5,5,85,85,True,True,0.9307059466242432,0.9307059645652771,20
WFG2,24,100,15,15,46,46,True,True,0.4980904979608039,0.4980905055999756,20
WFG2,28,100,4,4,37,37,True,True,1.0906188084132191,1.0906188488006592,20
WFG2,32,100,12,12,28,28,True,True,0.552872736013169,0.5528727173805237,20
WFG2,36,100,4,4,93,93,True,True,2.0625635243072917,2.062563419342041,20
WFG2,40,100,2,2,64,64,True,True,1.9752886312107305,1.9752886295318604,20
WFG2,44,100,3,3,86,86,True,True,1.281787324932783,1.2817872762680054,20
WFG2,48,100,2,2,34,34,True,True,2.837301382372585,2.83730149269104,20
WFG2,52,100,3,3,93,93,True,True,3.115130685411278,3.115130662918091,20
WFG2,56,100,6,6,17,17,True,True,1.5159714363704275,1.5159714221954346,20
WFG2,60,100,6,6,53,53,True,True,1.3197377059824924,1.3197376728057861,20
WFG2,64,100,3,3,98,98,True,True,1.4667512384666666,1.466751217842102,20
WFG2,68,100,4,4,76,76,True,True,1.7614175537657233,1.7614175081253052,20
WFG2,72,100,3,3,93,93,True,True,0.9484667604772441,0.9484667778015137,20
WFG2,76,100,6,6,70,70,True,True,1.7172074667009085,1.717207431793213,20
WFG2,80,100,4,4,72,72,True,True,2.3549217921037067,2.354921817779541,20
WFG2,84,100,5,5,41,41,True,True,1.4668429743990068,1.4668430089950562,20
WFG2,88,100,2,2,74,74,True,True,1.8996164418153718,1.8996164798736572,20
WFG2,92,100,5,5,73,73,True,True,1.5699855860509253,1.5699856281280518,20
WFG2,96,100,11,11,81,81,True,True,0.6541230929946653,0.654123067855835,20
WFG2,100,100,6,6,41,41,True,True,1.1497621756265752,1.1497621536254883,20
WFG2,104,100,8,8,13,13,True,True,1.2555292003084535,1.2555291652679443,20
WFG2,108,100,5,5,12,12,True,True,1.7939354135033105,1.7939354181289673,20
WFG2,112,100,5,5,8,8,True,True,1.4258739832926872,1.4258739948272705,20
WFG2,116,100,2,2,41,41,True,True,1.4425131258647241,1.442513108253479,20
WFG2,120,100,2,2,76,76,True,True,1.6738682420741153,1.6738682985305786,20
WFG2,124,100,2,2,66,66,True,True,1.8076836485603835,1.8076837062835693,20
WFG2,128,100,5,5,58,58,True,True,1.8735203817050459,1.8735203742980957,20
WFG2,132,100,2,2,93,93,True,True,7.697385764851913,7.697385787963867,20
WFG2,136,100,2,2,24,24,True,True,7.951552416610802,7.951552391052246,20
WFG2,140,100,2,2,13,13,True,True,7.595799343979796,7.595799446105957,20
WFG2,144,100,2,2,25,25,True,True,5.155475956415982,5.155476093292236,20
WFG2,148,100,4,4,54,54,True,True,8.580263190775218,8.580263137817383,20
WFG2,152,100,5,5,15,15,True,True,3.4002566498210127,3.400256633758545,20
WFG2,156,100,2,2,53,53,True,True,6.736613351897579,6.7366132736206055,20
WFG2,160,100,4,4,80,80,True,True,4.561369070307492,4.561368942260742,20
WFG2,164,100,3,3,22,22,True,True,3.7637032165418574,3.7637031078338623,20
WFG2,168,100,1,1,57,57,True,True,3.306479610320953,3.3064796924591064,20
WFG2,172,100,2,2,64,64,True,True,3.719520949352463,3.7195210456848145,20
WFG2,176,100,1,1,19,19,True,True,4.827153706341927,4.82715368270874,20
WFG2,180,100,4,4,87,87,True,True,1.7799808911417707,1.7799808979034424,20
WFG2,184,100,7,7,2,2,True,True,1.1226999693907174,1.1226999759674072,20
WFG2,188,100,8,8,51,51,True,True,1.2232872369346628,1.2232872247695923,20
WFG2,192,100,12,12,30,30,True,True,1.19739036705809,1.1973903179168701,20
WFG2,196,100,3,3,67,67,True,True,10.164130440516615,10.164130210876465,20
WFG2,200,100,9,9,18,18,True,True,0.8344301147222185,0.8344300985336304,20
WFG2,204,100,5,5,66,66,True,True,1.0451008927683236,1.0451009273529053,20
WFG2,208,100,6,6,73,73,True,True,4.8589683249845965,4.858968257904053,20
WFG2,212,100,2,2,95,95,True,True,9.712224793869034,9.712224960327148,20
WFG2,216,100,5,5,96,96,True,True,7.436882167451253,7.436882019042969,20
WFG2,220,100,4,4,46,46,True,True,19.350748688287595,19.35074806213379,20
WFG2,224,100,3,3,59,59,True,True,10.072500188056056,10.072500228881836,20
WFG2,228,100,4,4,97,97,True,True,9.828846585491013,9.82884693145752,20
WFG2,232,100,4,4,9,9,True,True,12.853291226086485,12.853291511535645,20
WFG2,236,100,3,3,52,52,True,True,3.4796736596083093,3.4796736240386963,20
WFG2,240,100,2,2,37,37,True,True,4.04028252230903,4.040282726287842,20
WFG2,244,100,3,3,66,66,True,True,3.581796202752396,3.581796169281006,20
WFG2,248,100,2,2,7,7,True,True,5.453662123991851,5.453661918640137,20
WFG2,252,100,7,7,11,11,True,True,2.0142950040177356,2.0142951011657715,20
WFG2,256,100,4,4,48,48,True,True,3.6151780063107646,3.615178108215332,20
WFG2,260,100,5,5,41,41,True,True,3.012850999273134,3.0128509998321533,20
WFG2,264,100,5,5,82,82,True,True,1.3316442362030037,1.3316441774368286,20
WFG2,268,100,11,11,60,60,True,True,0.5986663318232402,0.5986663103103638,20
WFG2,272,100,8,8,49,49,True,True,0.553867325759542,0.5538673400878906,20
WFG2,276,100,12,12,10,10,True,True,0.4627825072099755,0.46278250217437744,20
WFG2,280,100,9,9,84,84,True,True,0.5021608581955647,0.5021608471870422,20
WFG2,284,100,10,10,8,8,True,True,0.5897899968312431,0.5897899866104126,20
WFG2,288,100,11,11,23,23,True,True,0.5476487103048585,0.5476487278938293,20
WFG2,292,100,12,12,70,70,True,True,0.5899373409870743,0.5899373292922974,20
WFG2,296,100,5,5,39,39,True,True,1.1811782300996596,1.1811782121658325,20
WFG2,300,100,6,6,69,69,True,True,0.6800328680962162,0.6800328493118286,20
WFG2,304,100,6,6,79,79,True,True,3.467509668572873,3.4675097465515137,20
WFG2,308,100,10,10,16,16,True,True,1.9248721659786963,1.9248721599578857,20
WFG2,312,100,7,7,83,83,True,True,6.605615813061943,6.605615615844727,20
WFG2,316,100,4,4,83,83,True,True,2.0567906356313,2.056790590286255,20
WFG2,320,100,3,3,4,4,True,True,2.73433659852502,2.7343366146087646,20
WFG2,324,100,5,5,70,70,True,True,1.2909936435788512,1.2909936904907227,20
WFG2,328,100,14,14,5,5,True,True,1.010437738097625,1.0104377269744873,20
WFG2,332,100,12,12,44,44,True,True,0.7147277686732408,0.7147277593612671,20
WFG2,336,100,8,8,77,77,True,True,0.529816210573171,0.529816210269928,20
WFG2,340,100,10,10,79,79,True,True,0.5328604610577679,0.5328604578971863,20
WFG2,344,100,15,15,57,57,True,True,0.48550693491101393,0.48550692200660706,20
WFG2,348,100,14,14,72,72,True,True,0.5385398920235718,0.5385398864746094,20
WFG2,352,100,8,8,82,82,True,True,0.5471067253782311,0.5471067428588867,20
WFG2,356,100,18,18,2,2,True,True,0.3886782776831141,0.38867828249931335,20
WFG2,360,100,16,16,69,69,True,True,0.46189204595874206,0.4618920385837555,20
WFG2,364,100,16,16,25,25,True,True,0.5056200234451345,0.505620002746582,20
WFG2,368,100,14,14,90,90,True,True,0.4754565227851229,0.4754565358161926,20
WFG2,372,100,15,15,98,98,True,True,0.43069400293730575,0.43069401383399963,20
WFG2,376,100,16,16,47,47,True,True,0.4098832836049117,0.4098832905292511,20
WFG2,380,100,7,7,21,21,True,True,0.7399340467944738,0.7399340271949768,20
WFG2,384,100,7,7,35,35,True,True,0.48255027486939656,0.4825502634048462,20
WFG2,388,100,13,13,93,93,True,True,0.49677406970742227,0.4967740774154663,20
WFG2,392,100,16,16,46,46,True,True,0.7853002485993077,0.7853002548217773,20
WFG2,396,100,10,10,21,21,True,True,0.44877535456185946,0.44877535104751587,20
WFG2,400,100,10,10,31,31,True,True,0.7731150340802475,0.7731150388717651,20
WFG2,404,100,17,17,78,78,True,True,0.5169355880843981,0.5169355869293213,20
WFG2,408,100,12,12,86,86,True,True,0.9938954247426236,0.993895411491394,20
WFG2,412,100,8,8,14,14,True,True,0.5560452014909708,0.5560451745986938,20
WFG2,416,100,9,9,93,93,True,True,0.5406839182078642,0.540683925151825,20
WFG2,420,100,4,4,3,3,True,True,0.8272220971189228,0.8272221088409424,20
WFG2,424,100,10,10,79,79,True,True,0.5686944301730501,0.5686944127082825,20
WFG2,428,100,15,15,29,29,True,True,0.6228938889183775,0.6228938698768616,20
WFG2,432,100,19,19,66,66,True,True,0.5683893475477372,0.568389356136322,20
WFG2,436,100,13,13,55,55,True,True,0.4980942129250067,0.49809420108795166,20
WFG2,440,100,9,9,53,53,True,True,0.49151792713632875,0.49151793122291565,20
WFG2,444,100,10,10,84,84,True,True,0.6097190501171927,0.6097190380096436,20
WFG2,448,100,14,14,28,28,True,True,0.7778458809724271,0.7778458595275879,20
WFG2,452,100,15,15,31,31,True,True,0.9799753750250714,0.9799754023551941,20
WFG2,456,100,8,8,39,39,True,True,0.7578650167503416,0.7578650116920471,20
WFG2,460,100,10,10,12,12,True,True,0.6885009753422153,0.6885010004043579,20
WFG2,464,100,5,5,59,59,True,True,0.8025535263140104,0.8025535345077515,20
WFG2,468,100,11,11,47,47,True,True,0.4647778698105781,0.4647778570652008,20
WFG2,472,100,13,13,91,91,True,True,1.193197752121685,1.1931977272033691,20
WFG2,476,100,5,5,51,51,True,True,1.4993887966278208,1.4993888139724731,20
WFG2,480,100,18,18,38,38,True,True,1.8708042158559752,1.8708041906356812,20
WFG2,484,100,12,12,1,1,True,True,4.3813521215849285,4.381351947784424,20
WFG2,488,100,11,11,47,47,True,True,1.8891750303546924,1.8891750574111938,20
WFG2,492,100,15,15,6,6,True,True,1.9577065103877427,1.9577064514160156,20
WFG2,496,100,11,11,60,60,True,True,1.9804854918204902,1.980485439300537,20
WFG2,500,100,8,8,55,55,True,True,2.525516845870505,2.5255167484283447,20
WFG2,504,100,18,18,8,8,True,True,2.1038184030544405,2.103818416595459,20
WFG2,508,100,9,9,90,90,True,True,1.281900869620624,1.2819008827209473,20
WFG2,512,100,7,7,93,93,True,True,2.7282182513096798,2.7282183170318604,20
WFG2,516,100,5,5,2,2,True,True,5.251855971145312,5.251855850219727,20
WFG2,520,100,5,5,79,79,True,True,2.623700776530021,2.6237008571624756,20
WFG2,524,100,3,3,90,90,True,True,0.9084187914636314,0.9084187746047974,20
WFG2,528,100,6,6,35,35,True,True,1.0370225391180852,1.037022590637207,20
WFG2,532,100,14,14,12,12,True,True,0.5811759822980507,0.5811759829521179,20
WFG2,536,100,11,11,4,4,True,True,0.4517117439196197,0.4517117440700531,20
WFG2,540,100,12,12,64,64,True,True,0.5346352134359498,0.5346351861953735,20
WFG2,544,100,14,14,54,54,True,True,0.547495222407547,0.5474952459335327,20
WFG2,548,100,12,12,75,75,True,True,0.5090390532514271,0.509039044380188,20
WFG2,552,100,14,14,51,51,True,True,0.9831406442852455,0.9831406474113464,20
WFG2,556,100,10,10,38,38,True,True,0.6638459786593489,0.663845956325531,20
WFG2,560,100,10,10,44,44,True,True,0.652200127645338,0.6522001028060913,20
WFG2,564,100,13,13,92,92,True,True,0.512996268677621,0.512996256351471,20
WFG2,568,100,11,11,84,84,True,True,0.5342233932130511,0.5342233777046204,20
WFG2,572,100,7,7,42,42,True,True,0.5264896739368702,0.5264896750450134,20
WFG2,576,100,11,11,20,20,True,True,0.608982078000159,0.6089820861816406,20
WFG2,580,100,5,5,53,53,True,True,0.7848994915908516,0.7848994731903076,20
WFG2,584,100,9,9,94,94,True,True,0.6600157455165577,0.6600157618522644,20
WFG2,588,100,8,8,82,82,True,True,0.5868474163031531,0.5868474245071411,20
WFG2,592,100,6,6,54,54,True,True,0.7519283990411856,0.7519283890724182,20
WFG2,596,100,11,11,60,60,True,True,0.4851550176182596,0.48515501618385315,20
WFG2,600,100,7,7,99,99,True,True,0.5334950733164342,0.5334950685501099,20
WFG2,604,100,3,3,92,92,True,True,0.9498854673110976,0.9498854875564575,20
WFG2,608,100,9,9,31,31,True,True,0.6416620167668934,0.6416620016098022,20
WFG2,612,100,9,9,48,48,True,True,0.6973929261069103,0.6973929405212402,20
WFG4,4,100,39,39,63,63,True,True,1.2925075435042312,1.292507529258728,20
WFG4,8,100,18,18,87,87,True,True,0.2569894711798262,0.2569894790649414,20
WFG4,12,100,16,16,32,32,True,True,0.2545183230673566,0.2545183300971985,20
WFG4,16,100,26,26,25,25,True,True,0.2272435506818729,0.2272435575723648,20
WFG4,20,100,21,21,56,56,True,True,0.2509957585540236,0.2509957551956177,20
WFG4,24,100,22,22,80,80,True,True,2.495690098988182,2.495690107345581,20
WFG4,28,100,19,19,92,92,True,True,2.7972565727577057,2.7972564697265625,20
WFG4,32,100,17,17,96,96,True,True,0.3276346035354939,0.3276346027851105,20
WFG4,36,100,18,18,0,0,True,True,2.287614324946834,2.287614345550537,20
WFG4,40,100,22,22,46,46,True,True,1.4064670142098021,1.4064669609069824,20
WFG4,44,100,18,18,53,53,True,True,2.342032535977195,2.3420324325561523,20
WFG4,48,100,18,18,63,63,True,True,2.4424611825021207,2.4424612522125244,20
WFG4,52,100,8,8,59,59,True,True,1.2225408133562108,1.2225408554077148,20
WFG4,56,100,25,25,23,23,True,True,3.1785005010637337,3.1785004138946533,20
WFG4,60,100,19,19,69,69,True,True,0.45430013132835134,0.4543001353740692,20
WFG4,64,100,31,35,44,44,True,True,4.07582745337757,4.075827598571777,20
WFG4,68,100,27,27,78,78,True,True,3.452683978886618,3.452683925628662,20
WFG4,72,100,19,19,62,62,True,True,1.6303890374161139,1.6303890943527222,20
WFG4,76,100,16,16,11,11,True,True,2.43874221424091,2.438742160797119,20
WFG4,80,100,22,22,90,90,True,True,5.832652482056156,5.832652568817139,20
WFG4,84,100,20,20,66,66,True,True,0.9178392018231273,0.9178392291069031,20
WFG4,88,100,16,16,90,90,True,True,2.919766324020282,2.919766426086426,20
WFG4,92,100,12,12,99,99,True,True,1.2852054735645415,1.2852054834365845,20
WFG4,96,100,12,12,19,19,True,True,1.9683492701756125,1.9683492183685303,20
WFG4,100,100,7,7,97,97,True,True,0.3863668143891005,0.3863668143749237,20
WFG4,104,100,7,7,68,68,True,True,0.5994778457499413,0.5994778275489807,20
WFG4,108,100,14,14,1,1,True,True,1.9580967625486327,1.9580967426300049,20
WFG4,112,100,14,14,92,92,True,True,1.6414886010569911,1.6414885520935059,20
WFG4,116,100,13,13,18,18,True,True,1.2968149200278294,1.2968149185180664,20
WFG4,120,100,18,18,85,85,True,True,2.4154440456396653,2.4154441356658936,20
WFG4,124,100,18,18,7,7,True,True,2.1905659253342753,2.190565824508667,20
WFG4,128,100,11,11,3,3,True,True,1.1655089640353409,1.1655089855194092,20
WFG4,132,100,19,19,80,80,True,True,1.9876188737933689,1.9876189231872559,20
WFG4,136,100,10,10,58,58,True,True,0.3131696414744034,0.3131696283817291,20
WFG4,140,100,9,9,62,62,True,True,0.3878899296460499,0.38788992166519165,20
WFG4,144,100,17,17,3,3,True,True,0.6779484020661646,0.6779484152793884,20
WFG4,148,100,11,11,5,5,True,True,0.20193453950506807,0.2019345462322235,20
WFG4,152,100,6,6,34,34,True,True,0.4950978854499495,0.4950978755950928,20
WFG4,156,100,8,8,17,17,True,True,0.2520189336454534,0.25201892852783203,20
WFG4,160,100,5,5,27,27,True,True,0.20517523437910107,0.2051752358675003,20
WFG4,164,100,14,14,39,39,True,True,0.298182474671906,0.29818248748779297,20
WFG4,168,100,5,5,83,83,True,True,0.2921642281915539,0.29216423630714417,20
WFG4,172,100,6,6,4,4,True,True,0.2138711515397204,0.21387115120887756,20
WFG4,176,100,12,12,2,2,True,True,0.6312679058115914,0.6312679052352905,20
WFG4,180,100,10,10,66,66,True,True,0.386989205815678,0.38698920607566833,20
WFG4,184,100,12,12,63,63,True,True,0.18150532139431305,0.18150532245635986,20
WFG4,188,100,16,16,45,45,True,True,1.7043654907000427,1.7043654918670654,20
WFG4,192,100,12,12,83,83,True,True,1.2985654193611897,1.29856538772583,20
WFG4,196,100,12,12,27,27,True,True,1.1942606353944194,1.194260597229004,20
WFG4,200,100,13,13,22,22,True,True,0.5833218615299546,0.5833218693733215,20
WFG4,204,100,14,14,54,54,True,True,0.9944396737331569,0.9944396615028381,20
WFG4,208,100,18,18,46,46,True,True,2.0035632063229714,2.003563165664673,20
WFG4,212,100,25,25,47,47,True,True,2.3966576250689466,2.396657705307007,20
WFG4,216,100,18,18,11,11,True,True,1.4064620620813875,1.4064620733261108,20
WFG4,220,100,16,16,11,11,True,True,1.3919048887403793,1.3919048309326172,20
WFG4,224,100,14,14,18,18,True,True,1.100508324840548,1.1005083322525024,20
WFG4,228,100,12,12,79,79,True,True,0.896166782356146,0.8961668014526367,20
WFG4,232,100,20,20,89,89,True,True,1.4181007428754326,1.4181007146835327,20
WFG4,236,100,12,12,22,22,True,True,0.5316070333719025,0.5316070318222046,20
WFG4,240,100,17,17,83,83,True,True,0.4290616359164296,0.429061621427536,20
WFG4,244,100,17,17,70,70,True,True,0.4559593706141902,0.45595937967300415,20
WFG4,248,100,11,11,79,79,True,True,0.1511366562844236,0.15113665163516998,20
WFG4,252,100,12,12,75,75,True,True,0.1891127048520004,0.18911270797252655,20
WFG4,256,100,11,11,67,67,True,True,0.2063923141395039,0.2063923180103302,20
WFG4,260,100,17,17,36,36,True,True,0.34923306704552093,0.34923306107521057,20
WFG4,264,100,18,18,32,32,True,True,0.16882686596375354,0.1688268631696701,20
WFG4,268,100,10,10,91,91,True,True,0.48589798594364997,0.4858979880809784,20
WFG4,272,100,17,17,71,71,True,True,0.2525604222868551,0.25256043672561646,20
WFG4,276,100,13,13,31,31,True,True,0.3215933026928604,0.321593314409256,20
WFG4,280,100,9,9,69,69,True,True,0.2774841799227263,0.2774841785430908,20
WFG4,284,100,11,11,61,61,True,True,0.13691480887696675,0.13691480457782745,20
WFG4,288,100,16,16,24,24,True,True,0.139164899870633,0.13916489481925964,20
WFG4,292,100,9,9,72,72,True,True,0.8722475235431161,0.8722475171089172,20
WFG4,296,100,5,5,49,49,True,True,0.16884805372470238,0.16884805262088776,20
WFG4,300,100,7,7,30,30,True,True,0.1897207171864111,0.18972072005271912,20
WFG4,304,100,18,18,54,54,True,True,0.8833821319955848,0.8833821415901184,20
WFG4,308,100,10,10,22,22,True,True,0.6438916140389704,0.6438916325569153,20
WFG4,312,100,8,8,65,65,True,True,0.4548023767893893,0.45480236411094666,20
WFG4,316,100,10,10,68,68,True,True,0.8812104061613825,0.8812103867530823,20
WFG4,320,100,12,12,17,17,True,True,0.3134621298562872,0.31346213817596436,20
WFG4,324,100,7,7,40,40,True,True,0.17683654385248765,0.1768365502357483,20
WFG4,328,100,9,9,58,58,True,True,0.29074925458780365,0.2907492518424988,20
WFG4,332,100,12,12,27,27,True,True,0.36867159034504887,0.36867159605026245,20
WFG4,336,100,10,10,19,19,True,True,0.47224852955484026,0.47224852442741394,20
WFG4,340,100,15,15,63,63,True,True,0.32207493420974653,0.32207491993904114,20
WFG4,344,100,12,12,90,90,True,True,0.40553591021253294,0.40553590655326843,20
WFG4,348,100,9,9,3,3,True,True,0.18177642658583748,0.18177641928195953,20
WFG4,352,100,14,14,14,14,True,True,0.43771869924281354,0.4377186894416809,20
WFG4,356,100,15,15,4,4,True,True,0.2639290598558743,0.2639290690422058,20
WFG4,360,100,12,12,26,26,True,True,0.14890039471161096,0.14890038967132568,20
WFG4,364,100,7,7,89,89,True,True,0.1626886908392546,0.16268868744373322,20
WFG4,368,100,6,6,47,47,True,True,0.1424016303187537,0.14240163564682007,20
WFG4,372,100,16,16,21,21,True,True,0.13470244059083272,0.13470244407653809,20
WFG4,376,100,10,10,51,51,True,True,0.21424643676524735,0.21424643695354462,20
WFG4,380,100,6,6,7,7,True,True,0.35283159344915493,0.3528316020965576,20
WFG4,384,100,11,11,65,65,True,True,0.30141676630098463,0.3014167547225952,20
WFG4,388,100,14,14,22,22,True,True,0.8746495661954908,0.8746495842933655,20
WFG4,392,100,7,7,22,22,True,True,0.46302406807627466,0.4630240797996521,20
WFG4,396,100,8,8,15,15,True,True,0.19503976928889666,0.195039764046669,20
WFG4,400,100,14,14,60,60,True,True,0.12579543365204707,0.12579543888568878,20
WFG4,404,100,16,16,9,9,True,True,0.15670763220948836,0.15670762956142426,20
WFG4,408,100,10,10,96,96,True,True,0.1508544924789411,0.15085449814796448,20
WFG4,412,100,15,15,99,99,True,True,0.2877578919996884,0.28775790333747864,20
WFG4,416,100,13,13,97,97,True,True,0.14985674437073607,0.14985674619674683,20
WFG4,420,100,14,14,73,73,True,True,0.22005759959816362,0.22005760669708252,20
WFG4,424,100,7,7,75,75,True,True,0.10460392567973137,0.10460392385721207,20
WFG4,428,100,9,9,1,1,True,True,0.4882354973631265,0.4882355034351349,20
WFG4,432,100,9,9,88,88,True,True,0.18505159440588984,0.1850515902042389,20
WFG4,436,100,12,12,40,40,True,True,0.4032590973776961,0.4032590985298157,20
WFG4,440,100,9,9,82,82,True,True,0.3235106730071876,0.32351067662239075,20
WFG4,444,100,12,12,85,85,True,True,0.21030300718826145,0.21030300855636597,20
WFG4,448,100,8,8,28,28,True,True,0.186593665550409,0.1865936666727066,20
WFG4,452,100,9,9,51,51,True,True,0.13417244624497227,0.1341724395751953,20
WFG4,456,100,10,10,6,6,True,True,0.378876099571483,0.37887609004974365,20
WFG4,460,100,6,6,13,13,True,True,0.6745893988733523,0.6745893955230713,20
WFG4,464,100,7,7,97,97,True,True,0.508259979583712,0.5082599520683289,20
WFG4,468,100,16,16,26,26,True,True,0.7136148996777513,0.7136148810386658,20
WFG4,472,100,14,14,65,65,True,True,0.7966388346755714,0.7966388463973999,20
WFG4,476,100,7,7,69,69,True,True,0.43689834092572394,0.4368983507156372,20
WFG4,480,100,13,13,53,53,True,True,0.5106072021430994,0.5106071829795837,20
WFG4,484,100,9,9,57,57,True,True,0.5618339435293388,0.561833918094635,20
WFG4,488,100,10,10,68,68,True,True,0.162936749358573,0.1629367470741272,20
WFG4,492,100,6,6,36,36,True,True,1.6109394822434304,1.6109395027160645,20
WFG4,496,100,10,10,67,67,True,True,0.3993487935708754,0.39934879541397095,20
WFG4,500,100,14,14,26,26,True,True,1.2433522846995866,1.2433522939682007,20
WFG4,504,100,15,15,0,0,True,True,0.9662311569279034,0.9662311673164368,20
WFG4,508,100,22,22,4,4,True,True,4.378199424069801,4.378199577331543,20
WFG4,512,100,17,17,14,14,True,True,4.371905313586413,4.371905326843262,20
WFG4,516,100,9,9,74,74,True,True,1.4720153397991769,1.472015380859375,20
WFG4,520,100,12,12,78,78,True,True,0.6682545655360812,0.668254554271698,20
WFG4,524,100,8,8,20,20,True,True,1.067679721116241,1.067679762840271,20
WFG4,528,100,7,7,63,63,True,True,0.7882064151640202,0.7882063984870911,20
WFG4,532,100,8,8,19,19,True,True,0.314345485684402,0.31434547901153564,20
WFG4,536,100,14,14,31,31,True,True,1.543488007993136,1.5434880256652832,20
WFG4,540,100,4,4,13,13,True,True,0.3303074171076849,0.3303074240684509,20
WFG4,544,100,9,9,73,73,True,True,0.4857785875714416,0.4857785999774933,20
