ts,rec,name,solution_id,x_key,fe,geracao,estrategia,n,motivo,problema
2026-07-26T13:16:41Z,guard,dedup_slot_perdido,,,,154.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:16:44Z,guard,dedup_slot_perdido,,,,158.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:16:46Z,guard,dedup_slot_perdido,,,,162.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:16:49Z,guard,dedup_slot_perdido,,,,166.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:16:51Z,guard,dedup_slot_perdido,,,,170.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:16:54Z,guard,dedup_slot_perdido,,,,174.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:16:56Z,guard,dedup_slot_perdido,,,,178.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:16:59Z,guard,dedup_slot_perdido,,,,182.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:02Z,guard,dedup_slot_perdido,,,,186.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:04Z,guard,dedup_slot_perdido,,,,190.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:07Z,guard,dedup_slot_perdido,,,,194.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:10Z,guard,dedup_slot_perdido,,,,198.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:13Z,guard,dedup_slot_perdido,,,,202.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:15Z,guard,dedup_slot_perdido,,,,206.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:18Z,guard,dedup_slot_perdido,,,,210.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:21Z,guard,dedup_slot_perdido,,,,214.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:26Z,guard,dedup_slot_perdido,,,,222.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:29Z,guard,dedup_slot_perdido,,,,226.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:32Z,guard,dedup_slot_perdido,,,,230.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:35Z,guard,dedup_slot_perdido,,,,234.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:37Z,guard,dedup_slot_perdido,,,,238.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T13:17:40Z,guard,dedup_slot_perdido,,,,242.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT3
2026-07-26T12:29:35Z,guard,cache_hit,0.0,A817B324FB5FED3F,1.0,,,,,ZDT4
2026-07-26T12:29:39Z,guard,dedup_slot_perdido,,,,2.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:41Z,guard,dedup_slot_perdido,,,,6.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:43Z,guard,dedup_slot_perdido,,,,10.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:48Z,guard,dedup_slot_perdido,,,,18.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:50Z,guard,dedup_slot_perdido,,,,22.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:52Z,guard,dedup_slot_perdido,,,,26.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:56Z,guard,dedup_slot_perdido,,,,34.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:58Z,guard,dedup_slot_perdido,,,,38.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:29:59Z,guard,dedup_slot_perdido,,,,42.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:01Z,guard,dedup_slot_perdido,,,,46.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:03Z,guard,dedup_slot_perdido,,,,50.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:05Z,guard,dedup_slot_perdido,,,,54.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:07Z,guard,dedup_slot_perdido,,,,58.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:09Z,guard,dedup_slot_perdido,,,,62.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:11Z,guard,dedup_slot_perdido,,,,66.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:13Z,guard,dedup_slot_perdido,,,,70.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:15Z,guard,dedup_slot_perdido,,,,74.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:17Z,guard,dedup_slot_perdido,,,,78.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:19Z,guard,dedup_slot_perdido,,,,82.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:20Z,guard,dedup_slot_perdido,,,,86.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:22Z,guard,dedup_slot_perdido,,,,90.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:24Z,guard,dedup_slot_perdido,,,,94.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:26Z,guard,dedup_slot_perdido,,,,98.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:28Z,guard,dedup_slot_perdido,,,,102.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:30Z,guard,dedup_slot_perdido,,,,106.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:32Z,guard,dedup_slot_perdido,,,,110.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:34Z,guard,dedup_slot_perdido,,,,114.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:36Z,guard,dedup_slot_perdido,,,,118.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:37Z,guard,dedup_slot_perdido,,,,122.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:39Z,guard,dedup_slot_perdido,,,,126.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:47Z,guard,dedup_slot_perdido,,,,142.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:04Z,guard,dedup_slot_perdido,,,,174.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:06Z,guard,dedup_slot_perdido,,,,178.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:08Z,guard,dedup_slot_perdido,,,,182.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:10Z,guard,dedup_slot_perdido,,,,186.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:12Z,guard,dedup_slot_perdido,,,,190.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:14Z,guard,dedup_slot_perdido,,,,194.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:16Z,guard,dedup_slot_perdido,,,,198.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:18Z,guard,dedup_slot_perdido,,,,202.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:20Z,guard,dedup_slot_perdido,,,,206.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:22Z,guard,dedup_slot_perdido,,,,210.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:24Z,guard,dedup_slot_perdido,,,,214.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:26Z,guard,dedup_slot_perdido,,,,218.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:28Z,guard,dedup_slot_perdido,,,,222.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:30Z,guard,dedup_slot_perdido,,,,226.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:32Z,guard,dedup_slot_perdido,,,,230.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:34Z,guard,dedup_slot_perdido,,,,234.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:36Z,guard,dedup_slot_perdido,,,,238.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:38Z,guard,dedup_slot_perdido,,,,242.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:40Z,guard,dedup_slot_perdido,,,,246.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:42Z,guard,dedup_slot_perdido,,,,250.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:44Z,guard,dedup_slot_perdido,,,,254.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:46Z,guard,dedup_slot_perdido,,,,258.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:48Z,guard,dedup_slot_perdido,,,,262.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:50Z,guard,dedup_slot_perdido,,,,266.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:52Z,guard,dedup_slot_perdido,,,,270.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:54Z,guard,dedup_slot_perdido,,,,274.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:56Z,guard,dedup_slot_perdido,,,,278.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:31:59Z,guard,dedup_slot_perdido,,,,282.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT4
2026-07-26T12:30:11Z,guard,cache_hit,0.0,419513C098FECA3F,1.0,,,,,ZDT6
2026-07-26T12:30:15Z,guard,dedup_slot_perdido,,,,2.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:17Z,guard,dedup_slot_perdido,,,,6.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:19Z,guard,dedup_slot_perdido,,,,10.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:21Z,guard,dedup_slot_perdido,,,,14.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:23Z,guard,dedup_slot_perdido,,,,18.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:25Z,guard,dedup_slot_perdido,,,,22.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:27Z,guard,dedup_slot_perdido,,,,26.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:28Z,guard,dedup_slot_perdido,,,,30.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:30Z,guard,dedup_slot_perdido,,,,34.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:32Z,guard,dedup_slot_perdido,,,,38.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:34Z,guard,dedup_slot_perdido,,,,42.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:35Z,guard,dedup_slot_perdido,,,,46.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:37Z,guard,dedup_slot_perdido,,,,50.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
2026-07-26T12:30:43Z,guard,dedup_slot_perdido,,,,62.0,s1,1.0,"dedup eps=1e-5 STOCK rejeitou o candidato SEM gastar FE (slot perdido, nao o orcamento)",ZDT6
