problema,D,M,geracao,N,K,frac_n1,count,desal,desal_frac,aceito,slot,flag_copia,cand_dist,pos,pos_le_K,argmax,is_argmax,n_linhas_arquivo,frac_linhas_arquivo,n_nivel1_resim,sig_max,sig_med,quotas
WFG2,22,2,90,100,91,0.91,0,87,0.87,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
WFG2,22,2,94,100,90,0.9,0,88,0.88,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
WFG2,22,2,98,100,91,0.91,0,87,0.87,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
WFG2,22,2,102,100,91,0.91,23,9,0.09,1,0,False,33.52277977961643,29.0,True,31,False,1,0.01,100,42.87961959838867,31.280736923217773,"[100, 0, 0, 0]"
WFG2,22,2,106,100,92,0.92,2,2,0.02,1,0,False,26.14006070727225,23.0,True,77,False,3,0.03,92,29.627519607543945,17.017081260681152,"[92, 6, 1, 1]"
WFG2,22,2,110,100,92,0.92,16,8,0.08,1,0,False,24.80344884454716,83.0,True,91,False,1,0.01,100,35.10232925415039,23.55087375640869,"[100, 0, 0, 0]"
WFG2,22,2,114,100,90,0.9,31,9,0.09,1,0,False,22.50011492571818,24.0,True,27,False,1,0.01,99,41.49042510986328,31.32968235015869,"[99, 1, 0, 0]"
WFG2,22,2,118,100,93,0.93,2,1,0.01,1,0,False,29.422347401313736,20.0,True,20,True,1,0.01,94,29.422348022460938,18.91565227508545,"[94, 6, 0, 0]"
WFG2,22,2,122,100,93,0.93,49,7,0.07,1,0,False,26.52858242277496,22.0,True,26,False,1,0.01,100,37.32384490966797,28.217390060424805,"[100, 0, 0, 0]"
WFG2,22,2,126,100,78,0.78,51,16,0.16,1,0,False,29.871245935694287,31.0,True,66,False,1,0.01,94,39.68621826171875,30.722293853759766,"[94, 3, 2, 1]"
WFG2,22,2,130,100,91,0.91,38,6,0.06,1,0,False,29.590978207548595,18.0,True,19,False,1,0.01,97,40.002220153808594,31.699585914611816,"[97, 1, 2, 0]"
WFG2,22,2,134,100,93,0.93,26,6,0.06,1,0,False,40.342367559943035,38.0,True,43,False,1,0.01,99,43.504539489746094,32.179134368896484,"[99, 0, 1, 0]"
WFG2,22,2,138,100,91,0.91,3,8,0.08,1,0,False,14.983448684078754,76.0,True,94,False,1,0.01,99,32.36007308959961,19.470352172851562,"[99, 1, 0, 0]"
WFG2,22,2,142,100,86,0.86,51,12,0.12,1,0,False,37.84174831722907,4.0,True,4,True,1,0.01,98,37.84174728393555,29.97877597808838,"[98, 1, 1, 0]"
WFG2,22,2,146,100,90,0.9,2,3,0.03,1,0,False,15.67152545320398,63.0,True,71,False,2,0.02,91,26.442163467407227,16.182193756103516,"[91, 8, 1, 0]"
WFG2,22,2,150,100,94,0.94,29,6,0.06,1,0,False,34.45044083669344,87.0,True,27,False,1,0.01,100,39.2265625,32.2307014465332,"[100, 0, 0, 0]"
WFG2,22,2,154,100,90,0.9,16,10,0.1,1,0,False,31.022140873163703,34.0,True,37,False,1,0.01,100,40.56711196899414,31.781965255737305,"[100, 0, 0, 0]"
WFG2,22,2,158,100,91,0.91,33,9,0.09,1,0,False,27.523745411183654,16.0,True,17,False,1,0.01,100,41.2978515625,32.48019599914551,"[100, 0, 0, 0]"
WFG2,22,2,162,100,91,0.91,15,8,0.08,1,0,False,24.835443393367356,58.0,True,63,False,1,0.01,99,38.262306213378906,28.384663581848145,"[99, 1, 0, 0]"
WFG2,22,2,166,100,91,0.91,21,9,0.09,1,0,False,25.510946945383893,57.0,True,64,False,1,0.01,98,37.6206169128418,29.851807594299316,"[98, 1, 1, 0]"
WFG2,22,2,170,100,90,0.9,28,10,0.1,1,0,False,30.954416023423033,18.0,True,22,False,1,0.01,100,40.112220764160156,30.315272331237793,"[100, 0, 0, 0]"
WFG2,22,2,174,100,91,0.91,2,0,0.0,1,0,False,19.741005498241964,29.0,True,31,False,1,0.01,91,28.074520111083984,16.289448738098145,"[91, 6, 3, 0]"
WFG2,22,2,178,100,93,0.93,12,7,0.07,1,0,False,33.40935224078308,74.0,True,80,False,1,0.01,100,40.01370620727539,29.345200538635254,"[100, 0, 0, 0]"
WFG2,22,2,182,100,93,0.93,14,6,0.06,1,0,False,34.071005647821856,57.0,True,59,False,1,0.01,99,35.976627349853516,28.65089988708496,"[99, 1, 0, 0]"
WFG2,22,2,186,100,91,0.91,4,8,0.08,1,0,False,21.941568305670966,57.0,True,64,False,1,0.01,99,28.710920333862305,19.69993305206299,"[99, 1, 0, 0]"
WFG2,22,2,190,100,91,0.91,26,8,0.08,1,0,False,30.433752020515545,46.0,True,52,False,1,0.01,99,40.91912841796875,29.004802703857422,"[99, 0, 1, 0]"
WFG2,22,2,194,100,92,0.92,6,7,0.07,1,0,False,25.46629937681047,39.0,True,43,False,1,0.01,99,32.431190490722656,23.42162036895752,"[99, 1, 0, 0]"
WFG2,22,2,198,100,91,0.91,22,9,0.09,1,0,False,30.438291376457947,65.0,True,71,False,1,0.01,100,40.482322692871094,28.25911808013916,"[100, 0, 0, 0]"
WFG2,22,2,202,100,91,0.91,48,6,0.06,1,0,False,28.770072901235377,17.0,True,19,False,1,0.01,97,38.94083786010742,30.681994438171387,"[97, 2, 0, 1]"
WFG2,22,2,206,100,73,0.73,51,22,0.22,1,0,False,25.331098047487085,57.0,True,23,False,1,0.01,95,43.01106262207031,31.99654197692871,"[95, 3, 2, 0]"
WFG2,22,2,210,100,91,0.91,27,8,0.08,1,0,False,28.294696690646333,6.0,True,7,False,1,0.01,99,40.73816680908203,32.447927474975586,"[99, 1, 0, 0]"
WFG2,22,2,214,100,90,0.9,40,9,0.09,1,0,False,27.4659033629348,25.0,True,29,False,1,0.01,99,40.36277770996094,30.194804191589355,"[99, 0, 1, 0]"
WFG2,22,2,218,100,93,0.93,30,5,0.05,1,0,False,29.87096305762565,68.0,True,70,False,1,0.01,98,38.569862365722656,29.55838394165039,"[98, 1, 1, 0]"
WFG2,22,2,222,100,91,0.91,30,8,0.08,1,0,False,29.77682728653826,65.0,True,70,False,1,0.01,99,39.209014892578125,29.970571517944336,"[99, 0, 1, 0]"
WFG2,22,2,226,100,93,0.93,4,6,0.06,1,0,False,32.738631346742196,8.0,True,8,True,1,0.01,99,32.73863220214844,22.62501049041748,"[99, 1, 0, 0]"
WFG2,22,2,230,100,80,0.8,51,19,0.19,1,0,False,28.097002903823185,41.0,True,51,False,1,0.01,99,38.954227447509766,30.97006130218506,"[99, 0, 1, 0]"
WFG2,22,2,234,100,91,0.91,12,9,0.09,1,0,False,26.84165479820484,50.0,True,59,False,1,0.01,99,35.84236526489258,26.85457420349121,"[99, 0, 1, 0]"
WFG2,22,2,238,100,90,0.9,40,10,0.1,1,0,False,29.867026251337585,83.0,True,92,False,1,0.01,99,37.3266716003418,29.26699447631836,"[99, 0, 1, 0]"
WFG2,22,2,242,100,94,0.94,2,1,0.01,1,0,False,14.526119796688784,74.0,True,77,False,1,0.01,94,27.489656448364258,15.178263187408447,"[94, 5, 1, 0]"
WFG2,22,2,246,100,90,0.9,22,10,0.1,1,0,False,35.72728277534189,37.0,True,41,False,1,0.01,100,40.15385818481445,31.092262268066406,"[100, 0, 0, 0]"
WFG2,22,2,250,100,93,0.93,2,2,0.02,1,0,False,20.016820700004754,45.0,True,16,False,2,0.02,94,24.16267967224121,16.88931179046631,"[94, 4, 2, 0]"
WFG2,22,2,254,100,90,0.9,41,10,0.1,1,0,False,28.98805247608647,65.0,True,72,False,1,0.01,100,41.09062957763672,31.307623863220215,"[100, 0, 0, 0]"
WFG2,22,2,258,100,91,0.91,2,3,0.03,1,0,False,9.874130241234779,13.0,True,14,False,2,0.02,93,29.307064056396484,17.472370147705078,"[93, 0, 5, 2]"
WFG2,22,2,262,100,79,0.79,51,17,0.17,1,0,False,33.27911270985072,45.0,True,56,False,1,0.01,96,35.03591537475586,29.323906898498535,"[96, 2, 2, 0]"
WFG2,22,2,266,100,91,0.91,21,8,0.08,1,0,False,31.981438197978843,44.0,True,48,False,1,0.01,99,40.19974136352539,29.225207328796387,"[99, 1, 0, 0]"
WFG2,22,2,270,100,81,0.81,51,15,0.15,1,0,False,34.15880039308339,52.0,True,64,False,1,0.01,96,38.548622131347656,31.921807289123535,"[96, 3, 1, 0]"
WFG2,22,2,274,100,90,0.9,28,8,0.08,1,0,False,24.476009435067184,75.0,True,84,False,1,0.01,98,40.93351364135742,28.63380241394043,"[98, 1, 0, 1]"
WFG2,22,2,278,100,90,0.9,2,3,0.03,0,1,True,0.0,,,41,,1,0.01,90,25.936054229736328,18.68975067138672,"[90, 7, 2, 1]"
WFG2,22,2,282,100,77,0.77,51,19,0.19,1,0,False,31.07428352849534,40.0,True,53,False,1,0.01,96,41.60484313964844,30.97072124481201,"[96, 3, 1, 0]"
WFG2,22,2,286,100,90,0.9,7,8,0.08,1,0,False,21.41538632764455,38.0,True,43,False,1,0.01,98,39.04890441894531,25.023296356201172,"[98, 1, 1, 0]"
WFG2,22,2,290,100,90,0.9,21,8,0.08,1,0,False,25.356064674926984,67.0,True,77,False,1,0.01,98,38.15203094482422,28.266287803649902,"[98, 1, 0, 1]"
WFG2,22,2,294,100,91,0.91,44,9,0.09,1,0,False,27.018417275127266,10.0,True,11,False,1,0.01,100,37.70691680908203,31.12656021118164,"[100, 0, 0, 0]"
WFG2,22,2,298,100,99,0.99,2,0,0.0,1,0,False,25.79692075744636,71.0,True,72,False,1,0.01,99,30.3658390045166,20.013257026672363,"[99, 1, 0, 0]"
WFG2,22,2,302,100,90,0.9,5,9,0.09,1,0,False,25.028432034384462,88.0,True,39,False,1,0.01,99,32.69657516479492,22.35106658935547,"[99, 0, 1, 0]"
WFG2,22,2,306,100,91,0.91,5,8,0.08,1,0,False,24.69925356601903,37.0,True,40,False,1,0.01,99,30.63895606994629,21.916683197021484,"[99, 1, 0, 0]"
WFG2,22,2,310,100,90,0.9,3,9,0.09,1,0,False,25.70651076589474,22.0,True,23,False,1,0.01,99,29.083189010620117,21.328246116638184,"[99, 1, 0, 0]"
WFG2,22,2,314,100,74,0.74,51,23,0.23,1,0,False,31.001424544368803,73.0,True,14,False,1,0.01,97,38.35175704956055,29.114727020263672,"[97, 3, 0, 0]"
WFG2,22,2,318,100,92,0.92,3,7,0.07,1,0,False,26.265871424467047,40.0,True,80,False,1,0.01,98,31.72076416015625,20.75715446472168,"[98, 1, 1, 0]"
WFG2,22,2,322,100,91,0.91,3,9,0.09,1,0,False,23.00355245436805,46.0,True,49,False,1,0.01,98,29.243572235107422,19.212992668151855,"[98, 1, 1, 0]"
WFG2,22,2,326,100,94,0.94,7,5,0.05,1,0,False,27.51251337548921,48.0,True,50,False,1,0.01,99,33.146209716796875,23.453243255615234,"[99, 1, 0, 0]"
WFG2,22,2,330,100,90,0.9,7,10,0.1,1,0,False,32.45139306014617,3.0,True,3,True,1,0.01,100,32.451393127441406,22.097440719604492,"[100, 0, 0, 0]"
WFG2,22,2,334,100,92,0.92,17,7,0.07,1,0,False,26.478938867425605,35.0,True,39,False,1,0.01,99,34.99433898925781,27.11752223968506,"[99, 1, 0, 0]"
WFG2,22,2,338,100,75,0.75,51,22,0.22,1,0,False,28.313999526880824,68.0,True,42,False,1,0.01,97,36.86822509765625,29.093679428100586,"[97, 0, 2, 1]"
WFG2,22,2,342,100,94,0.94,17,5,0.05,1,0,False,30.753898862582474,75.0,True,81,False,1,0.01,99,36.405879974365234,27.121898651123047,"[99, 1, 0, 0]"
WFG2,22,2,346,100,90,0.9,36,9,0.09,1,0,False,36.92921089511407,4.0,True,4,True,1,0.01,99,36.9292106628418,28.875896453857422,"[99, 1, 0, 0]"
WFG2,22,2,350,100,92,0.92,42,7,0.07,1,0,False,26.611644320047535,54.0,True,51,False,1,0.01,99,39.87571334838867,29.43237590789795,"[99, 0, 1, 0]"
WFG2,22,2,354,100,93,0.93,26,6,0.06,1,0,False,35.425370735711496,3.0,True,3,True,1,0.01,99,35.42536926269531,28.37667751312256,"[99, 0, 1, 0]"
WFG2,22,2,358,100,90,0.9,13,10,0.1,1,0,False,22.52498367415447,59.0,True,66,False,1,0.01,100,32.51020050048828,24.712791442871094,"[100, 0, 0, 0]"
WFG2,22,2,362,100,90,0.9,18,9,0.09,1,0,False,28.230658735367022,45.0,True,53,False,1,0.01,99,34.17381286621094,25.549498558044434,"[99, 0, 1, 0]"
WFG2,22,2,366,100,80,0.8,51,19,0.19,1,0,False,30.553218325346805,58.0,True,74,False,1,0.01,99,36.27723693847656,30.521937370300293,"[99, 0, 1, 0]"
WFG2,22,2,370,100,81,0.81,51,15,0.15,1,0,False,35.320534245916235,33.0,True,43,False,1,0.01,96,40.93115234375,28.843579292297363,"[96, 2, 2, 0]"
WFG2,22,2,374,100,90,0.9,3,8,0.08,1,0,False,15.11193016104546,32.0,True,37,False,1,0.01,98,30.5196590423584,15.115498065948486,"[98, 1, 0, 1]"
WFG2,22,2,378,100,92,0.92,41,6,0.06,1,0,False,25.889435874524985,71.0,True,77,False,1,0.01,98,36.243228912353516,27.508963584899902,"[98, 0, 2, 0]"
WFG2,22,2,382,100,73,0.73,51,21,0.21,1,0,False,32.46806807077802,27.0,True,34,False,1,0.01,94,37.49855422973633,29.124250411987305,"[94, 1, 5, 0]"
WFG2,22,2,386,100,91,0.91,49,8,0.08,1,0,False,30.78519478458687,58.0,True,87,False,1,0.01,99,37.1195182800293,29.010330200195312,"[99, 1, 0, 0]"
WFG2,22,2,390,100,91,0.91,11,9,0.09,1,0,False,25.410395734720268,26.0,True,27,False,1,0.01,99,36.90937805175781,26.185422897338867,"[99, 0, 1, 0]"
WFG2,22,2,394,100,91,0.91,39,9,0.09,1,0,False,30.595940044347348,10.0,True,12,False,1,0.01,100,36.09088897705078,27.805712699890137,"[100, 0, 0, 0]"
WFG2,22,2,398,100,94,0.94,2,2,0.02,1,0,False,25.133709859291503,56.0,True,51,False,1,0.01,96,29.914762496948242,18.99183177947998,"[96, 3, 1, 0]"
WFG2,22,2,402,100,90,0.9,11,9,0.09,1,0,False,26.816858354994213,75.0,True,84,False,1,0.01,99,35.11345672607422,26.037389755249023,"[99, 1, 0, 0]"
WFG2,22,2,406,100,93,0.93,14,6,0.06,1,0,False,20.662997345284708,84.0,True,91,False,1,0.01,99,33.683013916015625,26.426647186279297,"[99, 0, 1, 0]"
WFG2,22,2,410,100,92,0.92,37,7,0.07,1,0,False,28.872255920113144,34.0,True,37,False,1,0.01,99,38.453575134277344,29.9522762298584,"[99, 0, 1, 0]"
WFG2,22,2,414,100,92,0.92,4,8,0.08,1,0,False,21.433285016609705,36.0,True,39,False,1,0.01,100,26.1635799407959,17.507570266723633,"[100, 0, 0, 0]"
WFG2,22,2,418,100,90,0.9,18,7,0.07,1,0,False,27.572316626190702,12.0,True,16,False,1,0.01,97,35.56352996826172,28.311863899230957,"[97, 0, 3, 0]"
WFG2,22,2,422,100,90,0.9,16,9,0.09,1,0,False,31.862388254555235,31.0,True,33,False,1,0.01,99,37.77031707763672,28.603894233703613,"[99, 1, 0, 0]"
WFG2,22,2,426,100,91,0.91,18,7,0.07,1,0,False,23.68093217093831,31.0,True,33,False,1,0.01,98,37.47614669799805,27.00916576385498,"[98, 0, 2, 0]"
WFG2,22,2,430,100,92,0.92,42,8,0.08,1,0,False,19.29973501345858,50.0,True,53,False,1,0.01,99,44.512874603271484,29.793264389038086,"[99, 0, 1, 0]"
WFG2,22,2,434,100,79,0.79,51,16,0.16,1,0,False,33.36525041930074,74.0,True,94,False,1,0.01,95,36.768280029296875,30.26296615600586,"[95, 0, 4, 1]"
WFG2,22,2,438,100,85,0.85,51,15,0.15,1,0,False,25.472608192757956,28.0,True,30,False,1,0.01,100,37.78021240234375,30.092967987060547,"[100, 0, 0, 0]"
WFG2,22,2,442,100,96,0.96,2,1,0.01,1,0,False,16.87808429493706,73.0,True,76,False,1,0.01,97,27.20590591430664,16.85196304321289,"[97, 1, 2, 0]"
WFG2,22,2,446,100,97,0.97,2,0,0.0,1,0,False,21.94394317384326,22.0,True,22,True,2,0.02,97,21.94394302368164,13.895834922790527,"[97, 2, 1, 0]"
WFG2,22,2,450,100,91,0.91,36,8,0.08,1,0,False,28.61467828816164,79.0,True,87,False,1,0.01,99,40.86697769165039,30.939931869506836,"[99, 0, 1, 0]"
WFG2,22,2,454,100,92,0.92,31,8,0.08,1,0,False,33.292184413840445,36.0,True,13,False,1,0.01,100,38.301692962646484,29.04472064971924,"[100, 0, 0, 0]"
WFG2,22,2,458,100,93,0.93,31,7,0.07,1,0,False,32.14677032478425,89.0,True,96,False,1,0.01,100,39.53581237792969,30.033095359802246,"[100, 0, 0, 0]"
WFG2,22,2,462,100,94,0.94,22,6,0.06,1,0,False,21.252271236864622,55.0,True,57,False,1,0.01,99,36.12361145019531,27.147193908691406,"[99, 0, 1, 0]"
WFG2,22,2,466,100,91,0.91,2,4,0.04,1,0,False,23.016664783065963,6.0,True,88,False,2,0.02,92,25.45224380493164,16.015788555145264,"[92, 8, 0, 0]"
WFG2,22,2,470,100,70,0.7,51,27,0.27,1,0,False,33.40325167062551,6.0,True,8,False,1,0.01,96,40.46501159667969,31.67637538909912,"[96, 3, 1, 0]"
WFG2,22,2,474,100,96,0.96,3,3,0.03,1,0,False,25.48338744605712,0.0,True,0,True,1,0.01,99,25.483386993408203,15.442227363586426,"[99, 0, 1, 0]"
WFG2,22,2,478,100,93,0.93,6,7,0.07,1,0,False,14.406696926104981,84.0,True,90,False,1,0.01,100,28.047887802124023,19.995869636535645,"[100, 0, 0, 0]"
WFG2,22,2,482,100,90,0.9,44,10,0.1,1,0,False,28.69257737339875,30.0,True,88,False,1,0.01,100,38.435489654541016,29.926862716674805,"[100, 0, 0, 0]"
WFG2,22,2,486,100,91,0.91,12,9,0.09,1,0,False,26.924379983832356,72.0,True,80,False,1,0.01,100,36.20546340942383,25.998299598693848,"[100, 0, 0, 0]"
WFG2,22,2,490,100,72,0.72,51,22,0.22,1,0,False,21.224013630163682,30.0,True,40,False,1,0.01,92,37.30580139160156,29.500643730163574,"[92, 6, 1, 1]"
WFG2,22,2,494,100,82,0.82,51,16,0.16,1,0,False,36.469662115808674,40.0,True,50,False,1,0.01,98,37.25950622558594,28.85929012298584,"[98, 1, 1, 0]"
WFG2,22,2,498,100,92,0.92,25,8,0.08,1,0,False,25.687584175362712,53.0,True,58,False,1,0.01,100,34.302066802978516,25.45792007446289,"[100, 0, 0, 0]"
WFG2,22,2,502,100,80,0.8,51,20,0.2,1,0,False,27.012958558139186,78.0,True,98,False,1,0.01,100,36.80497741699219,28.916257858276367,"[100, 0, 0, 0]"
WFG2,22,2,506,100,91,0.91,2,3,0.03,1,0,False,16.924939033324268,87.0,True,7,False,4,0.04,92,22.87293815612793,16.14535903930664,"[92, 6, 2, 0]"
WFG2,22,2,510,100,84,0.84,51,11,0.11,1,0,False,35.72349268423363,60.0,True,72,False,1,0.01,95,40.33467483520508,28.488293647766113,"[95, 1, 3, 1]"
WFG2,22,2,514,100,91,0.91,49,8,0.08,1,0,False,31.74529837706696,31.0,True,33,False,1,0.01,98,37.301082611083984,29.43832492828369,"[98, 0, 2, 0]"
WFG2,22,2,518,100,90,0.9,2,2,0.02,1,0,False,23.92343549770176,33.0,True,88,False,3,0.03,91,30.764253616333008,24.53836154937744,"[91, 1, 8, 0]"
WFG2,22,2,522,100,69,0.69,51,28,0.28,1,0,False,28.70485848925503,4.0,True,11,False,1,0.01,97,40.961822509765625,28.699902534484863,"[97, 1, 1, 1]"
WFG2,22,2,526,100,90,0.9,17,8,0.08,1,0,False,27.52631316646609,74.0,True,83,False,1,0.01,98,34.77375411987305,27.84503173828125,"[98, 0, 2, 0]"
WFG2,22,2,530,100,93,0.93,25,7,0.07,1,0,False,29.307738925776665,31.0,True,32,False,1,0.01,100,38.08939743041992,28.536535263061523,"[100, 0, 0, 0]"
WFG2,22,2,534,100,90,0.9,51,10,0.1,1,0,False,23.207076097628576,89.0,True,99,False,1,0.01,100,36.119850158691406,29.347826957702637,"[100, 0, 0, 0]"
WFG2,22,2,538,100,95,0.95,2,3,0.03,1,0,False,24.72217790813613,7.0,True,7,True,3,0.03,95,24.722177505493164,12.469568729400635,"[95, 1, 3, 1]"
WFG2,22,2,542,100,100,1.0,2,0,0.0,1,0,False,28.163141643622232,42.0,True,42,True,1,0.01,100,28.16314125061035,19.863524436950684,"[100, 0, 0, 0]"
WFG2,22,2,546,100,81,0.81,51,16,0.16,1,0,False,36.70367285656422,6.0,True,6,True,1,0.01,97,36.70367431640625,28.717182159423828,"[97, 0, 3, 0]"
WFG2,22,2,550,100,91,0.91,35,9,0.09,1,0,False,27.92855709498791,23.0,True,28,False,1,0.01,100,38.96612548828125,29.13873863220215,"[100, 0, 0, 0]"
WFG2,22,2,554,100,94,0.94,10,5,0.05,1,0,False,21.791700818452497,61.0,True,65,False,1,0.01,97,29.922983169555664,22.114057540893555,"[97, 3, 0, 0]"
WFG2,22,2,558,100,90,0.9,22,8,0.08,1,0,False,38.32517794387461,3.0,True,3,True,1,0.01,98,38.32517623901367,30.533488273620605,"[98, 0, 2, 0]"
WFG2,22,2,562,100,90,0.9,31,9,0.09,1,0,False,29.944753920473726,66.0,True,72,False,1,0.01,98,37.92485046386719,31.18655300140381,"[98, 0, 1, 1]"
WFG2,22,2,566,100,91,0.91,4,7,0.07,1,0,False,18.94143240068324,82.0,True,91,False,1,0.01,97,27.762859344482422,15.315489768981934,"[97, 2, 1, 0]"
WFG2,22,2,570,100,90,0.9,27,10,0.1,1,0,False,24.601692078921083,71.0,True,77,False,1,0.01,100,36.5515251159668,28.0557918548584,"[100, 0, 0, 0]"
WFG2,22,2,574,100,90,0.9,46,10,0.1,1,0,False,32.617937691899684,25.0,True,26,False,1,0.01,100,35.91596984863281,30.225975036621094,"[100, 0, 0, 0]"
WFG2,22,2,578,100,91,0.91,24,8,0.08,1,0,False,26.220609885070363,21.0,True,22,False,1,0.01,99,35.0169792175293,27.692296981811523,"[99, 0, 0, 1]"
WFG2,22,2,582,100,91,0.91,19,8,0.08,1,0,False,27.860210081735737,27.0,True,28,False,1,0.01,99,33.91136932373047,25.728062629699707,"[99, 1, 0, 0]"
WFG2,22,2,586,100,91,0.91,2,2,0.02,1,0,False,6.9182807197945735,15.0,True,16,False,1,0.01,92,21.9718074798584,14.52314805984497,"[92, 8, 0, 0]"
WFG2,22,2,590,100,90,0.9,19,10,0.1,1,0,False,17.16261338566544,71.0,True,79,False,1,0.01,100,33.63364791870117,25.729049682617188,"[100, 0, 0, 0]"
WFG2,22,2,594,100,92,0.92,8,5,0.05,1,0,False,14.776256997963046,54.0,True,58,False,1,0.01,97,28.663551330566406,20.37509822845459,"[97, 0, 1, 2]"
WFG2,22,2,598,100,99,0.99,2,1,0.01,1,0,False,14.928137156671927,79.0,True,80,False,1,0.01,99,27.681800842285156,15.511699676513672,"[99, 1, 0, 0]"
WFG2,22,2,602,100,88,0.88,51,11,0.11,1,0,False,29.33657495252665,53.0,True,62,False,1,0.01,99,35.48574447631836,26.809127807617188,"[99, 0, 0, 1]"
WFG2,22,2,606,100,91,0.91,3,8,0.08,1,0,False,21.26525885475012,6.0,True,6,True,1,0.01,99,21.2652587890625,13.787935256958008,"[99, 1, 0, 0]"
WFG2,22,2,610,100,90,0.9,7,8,0.08,1,0,False,22.332297969883147,44.0,True,47,False,1,0.01,98,31.5233154296875,20.23258686065674,"[98, 0, 2, 0]"
WFG2,22,2,614,100,90,0.9,3,10,0.1,1,0,False,31.29573999422015,6.0,True,6,True,1,0.01,99,31.295740127563477,19.938032150268555,"[99, 1, 0, 0]"
WFG4,22,2,2,100,98,0.98,2,2,0.02,1,0,False,28.42081328012019,55.0,True,57,False,1,0.01,98,32.76936721801758,18.02091407775879,"[98, 2, 0, 0]"
WFG4,22,2,6,100,96,0.96,2,3,0.03,1,0,False,23.464305040198056,49.0,True,52,False,2,0.02,96,30.736101150512695,19.472320556640625,"[96, 4, 0, 0]"
WFG4,22,2,10,100,100,1.0,2,0,0.0,1,0,False,25.656369040235152,15.0,True,15,True,1,0.01,100,25.656368255615234,16.549829483032227,"[100, 0, 0, 0]"
WFG4,22,2,14,100,95,0.95,2,3,0.03,1,0,False,23.7888461125389,24.0,True,34,False,2,0.02,95,29.55742835998535,18.593666076660156,"[95, 3, 1, 1]"
WFG4,22,2,18,100,94,0.94,2,3,0.03,1,0,False,19.16456287873849,6.0,True,7,False,1,0.01,96,27.247760772705078,18.99105453491211,"[96, 3, 1, 0]"
WFG4,22,2,22,100,97,0.97,2,0,0.0,1,0,False,30.66425540361306,20.0,True,20,True,1,0.01,97,30.664255142211914,20.342924118041992,"[97, 3, 0, 0]"
WFG4,22,2,26,100,94,0.94,2,1,0.01,1,0,False,17.456251429110214,54.0,True,43,False,1,0.01,95,26.83529281616211,17.939324378967285,"[95, 3, 2, 0]"
WFG4,22,2,30,100,95,0.95,2,1,0.01,1,0,False,29.2161816962608,7.0,True,7,True,3,0.03,95,29.2161808013916,18.40957260131836,"[95, 1, 3, 1]"
WFG4,22,2,34,100,90,0.9,2,0,0.0,1,0,False,18.735913896411287,64.0,True,69,False,2,0.02,90,29.986223220825195,18.827736854553223,"[90, 7, 1, 2]"
WFG4,22,2,38,100,93,0.93,2,4,0.04,1,0,False,27.218457467231453,13.0,True,13,True,2,0.02,93,27.21845817565918,18.029372215270996,"[93, 4, 2, 1]"
WFG4,22,2,42,100,94,0.94,3,3,0.03,1,0,False,30.281271404762133,13.0,True,82,False,1,0.01,97,31.860483169555664,19.618674278259277,"[97, 0, 3, 0]"
WFG4,22,2,46,100,90,0.9,3,10,0.1,1,0,False,19.953869793864634,62.0,True,70,False,1,0.01,100,30.702251434326172,22.11465358734131,"[100, 0, 0, 0]"
WFG4,22,2,50,100,90,0.9,4,10,0.1,1,0,False,22.349251427396418,23.0,True,26,False,1,0.01,100,34.48588180541992,22.93522834777832,"[100, 0, 0, 0]"
WFG4,22,2,54,100,96,0.96,2,2,0.02,1,0,False,17.995451328688915,69.0,True,71,False,2,0.02,97,25.83437728881836,16.17340850830078,"[97, 2, 1, 0]"
WFG4,22,2,58,100,95,0.95,2,3,0.03,1,0,False,16.002477003250288,22.0,True,23,False,1,0.01,96,30.344270706176758,17.447500228881836,"[96, 2, 2, 0]"
WFG4,22,2,62,100,90,0.9,26,10,0.1,1,0,False,25.71580192256221,29.0,True,33,False,1,0.01,100,37.133365631103516,28.82973003387451,"[100, 0, 0, 0]"
WFG4,22,2,66,100,92,0.92,4,7,0.07,1,0,False,25.741963027189403,46.0,True,3,False,1,0.01,99,29.97922706604004,21.916292190551758,"[99, 0, 1, 0]"
WFG4,22,2,70,100,90,0.9,38,10,0.1,1,0,False,32.86960650251069,73.0,True,80,False,1,0.01,100,40.119171142578125,31.576939582824707,"[100, 0, 0, 0]"
WFG4,22,2,74,100,92,0.92,16,6,0.06,1,0,False,26.97548194151554,43.0,True,47,False,1,0.01,98,39.89666748046875,29.076600074768066,"[98, 1, 1, 0]"
WFG4,22,2,78,100,90,0.9,23,8,0.08,1,0,False,31.50987837137911,35.0,True,41,False,1,0.01,98,40.62150192260742,31.502405166625977,"[98, 0, 1, 1]"
WFG4,22,2,82,100,94,0.94,4,5,0.05,1,0,False,26.50152228713506,90.0,True,96,False,1,0.01,99,32.32793426513672,22.33154582977295,"[99, 1, 0, 0]"
WFG4,22,2,86,100,93,0.93,7,7,0.07,1,0,False,20.659593567041664,56.0,True,62,False,1,0.01,100,36.333072662353516,23.838891983032227,"[100, 0, 0, 0]"
