label,exp,tier,dist,problema,D,M,N,Nmin,iteracao,obj,dtp,dgps,dentro,tp,ngps,nfolhas
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,40,0,241.0,1.0,True,10847.0,40.0,189.0
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,41,0,375.0,1.0,True,11222.0,41.0,189.0
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,41,2,231.0,1.0,True,7034.0,25.0,188.0
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,42,0,203.0,1.0,True,11425.0,42.0,189.0
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,42,2,311.0,1.0,True,7345.0,26.0,188.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,2,0,392.0,1.0,True,784.0,2.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,2,1,463.0,1.0,True,826.0,2.0,124.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,3,0,392.0,1.0,True,1176.0,3.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,4,0,392.0,1.0,True,1568.0,4.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,4,1,446.0,1.0,True,1272.0,3.0,124.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,5,0,390.0,1.0,True,1958.0,5.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,6,0,391.0,1.0,True,2349.0,6.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,7,0,390.0,1.0,True,2739.0,7.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,8,0,391.0,1.0,True,3130.0,8.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,9,0,391.0,1.0,True,3521.0,9.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,10,0,390.0,1.0,True,3911.0,10.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,11,0,391.0,1.0,True,4302.0,11.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,12,0,390.0,1.0,True,4692.0,12.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,13,0,392.0,1.0,True,5084.0,13.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,14,0,390.0,1.0,True,5474.0,14.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,15,0,390.0,1.0,True,5864.0,15.0,128.0
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,16,0,390.0,1.0,True,6254.0,16.0,128.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,2,0,197.0,1.0,True,394.0,2.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,2,1,107.0,1.0,True,224.0,2.0,393.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,3,0,196.0,1.0,True,590.0,3.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,3,1,119.0,1.0,True,343.0,3.0,393.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,4,0,196.0,1.0,True,786.0,4.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,5,0,196.0,1.0,True,982.0,5.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,6,0,196.0,1.0,True,1178.0,6.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,7,0,196.0,1.0,True,1374.0,7.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,8,0,196.0,1.0,True,1570.0,8.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,9,0,196.0,1.0,True,1766.0,9.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,10,0,196.0,1.0,True,1962.0,10.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,11,0,196.0,1.0,True,2158.0,11.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,12,0,196.0,1.0,True,2354.0,12.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,13,0,196.0,1.0,True,2550.0,13.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,14,0,196.0,1.0,True,2746.0,14.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,15,0,196.0,1.0,True,2942.0,15.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,16,0,196.0,1.0,True,3138.0,16.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,17,0,196.0,1.0,True,3334.0,17.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,18,0,196.0,1.0,True,3530.0,18.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,19,0,195.0,1.0,True,3725.0,19.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,20,0,196.0,1.0,True,3921.0,20.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,21,0,195.0,1.0,True,4116.0,21.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,22,0,196.0,1.0,True,4312.0,22.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,23,0,196.0,1.0,True,4508.0,23.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,24,0,196.0,1.0,True,4704.0,24.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,25,0,196.0,1.0,True,4900.0,25.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,26,0,195.0,1.0,True,5095.0,26.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,27,0,195.0,1.0,True,5290.0,27.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,28,0,195.0,1.0,True,5485.0,28.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,29,0,195.0,1.0,True,5680.0,29.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,30,0,195.0,1.0,True,5875.0,30.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,31,0,195.0,1.0,True,6070.0,31.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,32,0,195.0,1.0,True,6265.0,32.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,33,0,195.0,1.0,True,6460.0,33.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,34,0,195.0,1.0,True,6655.0,34.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,35,0,195.0,1.0,True,6850.0,35.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,36,0,195.0,1.0,True,7045.0,36.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,37,0,195.0,1.0,True,7240.0,37.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,38,0,195.0,1.0,True,7435.0,38.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,39,0,195.0,1.0,True,7630.0,39.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,40,0,195.0,1.0,True,7825.0,40.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,41,0,195.0,1.0,True,8020.0,41.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,42,0,195.0,1.0,True,8215.0,42.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,43,0,195.0,1.0,True,8410.0,43.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,44,0,195.0,1.0,True,8605.0,44.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,45,0,195.0,1.0,True,8800.0,45.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,46,0,195.0,1.0,True,8995.0,46.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,47,0,194.0,1.0,True,9189.0,47.0,256.0
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,48,0,195.0,1.0,True,9384.0,48.0,256.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,2,0,222.0,1.0,True,365.0,2.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,2,1,218.0,1.0,True,399.0,2.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,2,2,154.0,1.0,True,313.0,2.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,3,0,135.0,1.0,True,500.0,3.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,3,1,176.0,1.0,True,575.0,3.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,3,2,168.0,1.0,True,481.0,3.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,4,0,179.0,1.0,True,679.0,4.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,4,1,121.0,1.0,True,696.0,4.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,4,2,152.0,1.0,True,633.0,4.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,5,0,179.0,1.0,True,858.0,5.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,5,1,146.0,1.0,True,842.0,5.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,5,2,162.0,1.0,True,795.0,5.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,6,0,128.0,1.0,True,986.0,6.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,6,1,159.0,1.0,True,1001.0,6.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,6,2,133.0,1.0,True,928.0,6.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,7,0,191.0,1.0,True,1177.0,7.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,7,1,214.0,1.0,True,1215.0,7.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,7,2,229.0,1.0,True,1157.0,7.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,8,0,220.0,1.0,True,1397.0,8.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,8,1,161.0,1.0,True,1376.0,8.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,8,2,148.0,1.0,True,1305.0,8.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,9,0,192.0,1.0,True,1589.0,9.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,9,1,207.0,1.0,True,1583.0,9.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,9,2,160.0,1.0,True,1465.0,9.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,10,0,134.0,1.0,True,1723.0,10.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,10,1,233.0,1.0,True,1816.0,10.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,10,2,216.0,1.0,True,1681.0,10.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,11,0,174.0,1.0,True,1897.0,11.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,11,1,177.0,1.0,True,1993.0,11.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,11,2,202.0,1.0,True,1883.0,11.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,12,0,121.0,1.0,True,2018.0,12.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,12,1,208.0,1.0,True,2201.0,12.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,12,2,121.0,1.0,True,2004.0,12.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,13,0,135.0,1.0,True,2153.0,13.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,13,1,137.0,1.0,True,2338.0,13.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,13,2,169.0,1.0,True,2173.0,13.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,14,0,121.0,1.0,True,2274.0,14.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,14,1,164.0,1.0,True,2502.0,14.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,14,2,123.0,1.0,True,2296.0,14.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,15,0,125.0,1.0,True,2399.0,15.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,15,1,135.0,1.0,True,2637.0,15.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,15,2,120.0,1.0,True,2416.0,15.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,16,0,204.0,1.0,True,2603.0,16.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,16,1,175.0,1.0,True,2812.0,16.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,16,2,151.0,1.0,True,2567.0,16.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,17,0,128.0,1.0,True,2731.0,17.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,17,1,163.0,1.0,True,2975.0,17.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,17,2,154.0,1.0,True,2721.0,17.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,18,0,184.0,1.0,True,2915.0,18.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,18,1,237.0,1.0,True,3212.0,18.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,18,2,134.0,1.0,True,2855.0,18.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,19,0,120.0,1.0,True,3035.0,19.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,19,1,239.0,1.0,True,3451.0,19.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,19,2,167.0,1.0,True,3022.0,19.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,20,0,180.0,1.0,True,3215.0,20.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,20,1,183.0,1.0,True,3634.0,20.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,20,2,153.0,1.0,True,3175.0,20.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,21,0,120.0,1.0,True,3335.0,21.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,21,1,182.0,1.0,True,3816.0,21.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,21,2,835.0,1.0,False,4010.0,21.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,22,0,121.0,1.0,True,3456.0,22.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,22,1,221.0,1.0,True,4037.0,22.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,23,0,227.0,1.0,True,3683.0,23.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,23,1,121.0,1.0,True,4158.0,23.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,23,2,176.0,1.0,True,4186.0,22.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,24,0,176.0,1.0,True,3859.0,24.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,24,1,136.0,1.0,True,4294.0,24.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,25,0,219.0,1.0,True,4078.0,25.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,25,1,200.0,1.0,True,4494.0,25.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,26,0,136.0,1.0,True,4214.0,26.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,26,1,187.0,1.0,True,4681.0,26.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,27,0,189.0,1.0,True,4403.0,27.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,27,1,189.0,1.0,True,4870.0,27.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,27,2,233.0,1.0,True,4419.0,23.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,28,0,126.0,1.0,True,4529.0,28.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,28,1,180.0,1.0,True,5050.0,28.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,29,0,121.0,1.0,True,4650.0,29.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,29,1,194.0,1.0,True,5244.0,29.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,29,2,214.0,1.0,True,4633.0,24.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,30,0,121.0,1.0,True,4771.0,30.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,30,1,181.0,1.0,True,5425.0,30.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,31,0,157.0,1.0,True,4928.0,31.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,31,1,127.0,1.0,True,5552.0,31.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,31,2,199.0,1.0,True,4832.0,25.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,32,0,175.0,1.0,True,5103.0,32.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,32,1,120.0,1.0,True,5672.0,32.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,32,2,128.0,1.0,True,4960.0,26.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,33,0,121.0,1.0,True,5224.0,33.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,33,1,204.0,1.0,True,5876.0,33.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,34,0,120.0,1.0,True,5344.0,34.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,34,1,225.0,1.0,True,6101.0,34.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,34,2,153.0,1.0,True,5113.0,27.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,35,0,186.0,1.0,True,5530.0,35.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,35,1,123.0,1.0,True,6224.0,35.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,36,0,120.0,1.0,True,5650.0,36.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,36,1,122.0,1.0,True,6346.0,36.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,37,0,181.0,1.0,True,5831.0,37.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,37,1,238.0,1.0,True,6584.0,37.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,38,0,182.0,1.0,True,6013.0,38.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,38,1,167.0,1.0,True,6751.0,38.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,39,0,227.0,1.0,True,6240.0,39.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,39,1,230.0,1.0,True,6981.0,39.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,40,0,188.0,1.0,True,6428.0,40.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,40,1,223.0,1.0,True,7204.0,40.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,41,0,136.0,1.0,True,6564.0,41.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,41,1,161.0,1.0,True,7365.0,41.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,42,0,203.0,1.0,True,6767.0,42.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,42,1,191.0,1.0,True,7556.0,42.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,43,0,128.0,1.0,True,6895.0,43.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,43,1,207.0,1.0,True,7763.0,43.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,44,1,166.0,1.0,True,7929.0,44.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,45,0,123.0,1.0,True,7018.0,44.0,330.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,45,1,121.0,1.0,True,8050.0,45.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,46,1,154.0,1.0,True,8204.0,46.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,47,1,142.0,1.0,True,8346.0,47.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,48,1,128.0,1.0,True,8474.0,48.0,298.0
