alg,exp,problema,n_gen,caminho,has_fe,has_f_best,has_n_front1,has_modelo_hp,has_tempo_fit_s,has_tempo_busca_s,has_dist_min_arquivo,has_ideal,has_nadir_pop,has_nadir_front1,n_di10_literal,n_pisos_extra,chaves
c141,main,DTLZ4,63,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,DTLZ7,102,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,MMF1,12,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,MMF11_L,12,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,MMF16_20,119,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,MMF4,11,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,WFG1,124,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,WFG2,141,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,WFG4,125,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,WFG5,121,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,WFG9,124,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,ZDT1,173,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,ZDT3,181,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,ZDT4,57,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c141,main,ZDT6,64,c141_gen,True,True,True,True,True,True,True,False,False,False,7,0,Q;U;U_pool_max;arquivo;dist_min_arquivo;f_best;fe;fe_treino_max;fit1;fit2;fit3;geracao;lote;modelo_hp;motivo;n_front1;n_front2;n_pool;n_por_nivel;n_sub1;n_sub2;nivel;ramo_QU;rec;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,BBOB_F1,190,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,BBOB_F17,196,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,BBOB_F22,138,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,BBOB_F37,186,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,BBOB_F49,196,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,BBOB_F5,160,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,BBOB_F55,178,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,DTLZ1,140,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,DTLZ2,240,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,DTLZ3,240,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,DTLZ4,240,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,DTLZ7,431,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,MMF1,42,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,MMF11_L,43,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,MMF16_20,400,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,MMF4,38,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,WFG1,440,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,WFG2,440,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,WFG4,440,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,WFG5,440,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,WFG9,441,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,ZDT1,586,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,ZDT3,581,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,ZDT4,181,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c217,main,ZDT6,155,c217_gen,True,True,True,True,True,True,True,False,False,False,7,0,arc_size;delta;dist_min_arquivo;estado;f_best;fe;fe_treino_max;geracao;lote;modelo_hp;motivo;n_Pmid;n_best;n_contradicoes;n_front1;n_pares_treino;n_treino;n_worst;p_mais;p_menos;rec;score;tempo_busca_s;tempo_fit_s;tempo_geracao_s;ts
c238,main,BBOB_F1,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,BBOB_F17,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,BBOB_F22,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,BBOB_F37,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,BBOB_F49,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,BBOB_F5,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,BBOB_F55,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,DTLZ1,140,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,DTLZ2,240,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,DTLZ3,240,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,DTLZ4,240,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,DTLZ7,440,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,MMF1,40,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,MMF11_L,40,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,MMF16_20,400,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,MMF4,40,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,WFG1,440,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,WFG2,440,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,WFG4,440,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,WFG5,440,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,WFG9,440,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,ZDT1,600,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
