corpus,problema,ger,n_desal,razao_global,razao_S,argmaxS,argmax_g,dist,dmax
s42,WFG2,282,19,0.7468910168835717,0.7468910168835717,0,0,31.074283599853516,41.60484313964844
s42,WFG2,286,8,0.5484247642441178,0.5484247642441178,0,0,21.415386199951172,39.04890441894531
s42,WFG2,290,8,0.6646058732612056,0.6646058732612056,0,0,25.356063842773438,38.15203094482422
s42,WFG2,294,9,0.7165374325139949,0.7165374325139949,0,0,27.018417358398438,37.70691680908203
s42,WFG2,298,0,0.8495375600367955,0.8495375600367955,0,0,25.796920776367188,30.3658390045166
s42,WFG2,302,9,0.7654756719908073,0.7654756719908073,0,0,25.028432846069336,32.69657516479492
s42,WFG2,306,8,0.8061388588399999,0.8061388588399999,0,0,24.69925308227539,30.63895606994629
s42,WFG2,310,9,0.8838958662489236,0.8838958662489236,0,0,25.706510543823242,29.083189010620117
s42,WFG2,314,23,0.8083443152126439,0.8083443152126439,0,0,31.00142478942871,38.35175704956055
s42,WFG2,318,7,0.8280339942429764,0.8474643329266954,0,0,26.265871047973633,31.72076416015625
s42,WFG2,322,9,0.7866191313962239,0.7866191313962239,0,0,23.00355339050293,29.243572235107422
s42,WFG2,326,5,0.8300349979514517,0.8300349979514517,0,0,27.512514114379883,33.146209716796875
s42,WFG2,330,10,1.0,1.0,1,1,32.451393127441406,32.451393127441406
s42,WFG2,334,7,0.7566635010458321,0.7566635010458321,0,0,26.478939056396484,34.99433898925781
s42,WFG2,338,22,0.7679783635102451,0.7679783635102451,0,0,28.31399917602539,36.86822509765625
s42,WFG2,342,5,0.8447508655816165,0.8447508655816165,0,0,30.75389862060547,36.405879974365234
s42,WFG2,346,9,1.0,1.0,1,1,36.9292106628418,36.9292106628418
s42,WFG2,350,7,0.6673647318198608,0.6673647318198608,0,0,26.611644744873047,39.87571334838867
s42,WFG2,354,6,1.0,1.0,1,1,35.42536926269531,35.42536926269531
s42,WFG2,358,10,0.6928589800423686,0.6928589800423686,0,0,22.52498435974121,32.51020050048828
s42,WFG2,362,9,0.8260904217912454,0.8260904217912454,0,0,28.23065948486328,34.17381286621094
s42,WFG2,366,19,0.842214606734484,0.842214606734484,0,0,30.553218841552734,36.27723693847656
s42,WFG2,370,15,0.8629254670332948,0.8629254670332948,0,0,35.320533752441406,40.93115234375
s42,WFG2,374,8,0.49515395543966345,0.49515395543966345,0,0,15.111929893493652,30.5196590423584
s42,WFG2,378,6,0.7143247855871179,0.7143247855871179,0,0,25.889436721801758,36.243228912353516
s42,WFG2,382,21,0.8658485063256731,0.8658485063256731,0,0,32.46806716918945,37.49855422973633
s42,WFG2,386,8,0.8293532842945169,0.8293532842945169,0,0,30.785194396972656,37.1195182800293
s42,WFG2,390,9,0.6884536645482044,0.6884536645482044,0,0,25.410396575927734,36.90937805175781
s42,WFG2,394,9,0.8477469107420877,0.8477469107420877,0,0,30.59593963623047,36.09088897705078
s42,WFG2,398,2,0.8401774527349646,0.8425056311742317,0,0,25.133708953857422,29.914762496948242
s42,WFG2,402,9,0.763720259751942,0.763720259751942,0,0,26.816858291625977,35.11345672607422
s42,WFG2,406,6,0.6134545516319736,0.6134545516319736,0,0,20.66299819946289,33.683013916015625
s42,WFG2,410,7,0.7508340960365161,0.7508340960365161,0,0,28.872255325317383,38.453575134277344
s42,WFG2,414,8,0.8192030604382758,0.8192030604382758,0,0,21.433284759521484,26.1635799407959
s42,WFG2,418,7,0.7752975350877626,0.7752975350877626,0,0,27.572317123413086,35.56352996826172
s42,WFG2,422,9,0.8435827675300381,0.8435827675300381,0,0,31.862388610839844,37.77031707763672
s42,WFG2,426,7,0.6318934865286523,0.6318934865286523,0,0,23.680932998657227,37.47614669799805
s42,WFG2,430,8,0.4335764492321093,0.4335764492321093,0,0,19.299734115600586,44.512874603271484
s42,WFG2,434,16,0.9074465709900956,0.9074465709900956,0,0,33.36524963378906,36.768280029296875
s42,WFG2,438,15,0.6742314811523915,0.6742314811523915,0,0,25.47260856628418,37.78021240234375
s42,WFG2,442,1,0.6203830975488179,0.6203830975488179,0,0,16.878084182739258,27.20590591430664
s42,WFG2,446,0,1.0,1.0,1,1,21.94394302368164,21.94394302368164
s42,WFG2,450,8,0.7001906929624878,0.7001906929624878,0,0,28.61467742919922,40.86697769165039
s42,WFG2,454,8,0.8692091745091085,0.8692091745091085,0,0,33.29218292236328,38.301692962646484
s42,WFG2,458,7,0.8131050949452706,0.8131050949452706,0,0,32.14677047729492,39.53581237792969
s42,WFG2,462,6,0.588320790725003,0.588320790725003,0,0,21.25227165222168,36.12361145019531
s42,WFG2,466,4,0.904307874834405,1.0,1,0,23.016664505004883,25.45224380493164
s42,WFG2,470,27,0.8254847911792045,0.8254847911792045,0,0,33.40325164794922,40.46501159667969
s42,WFG2,474,3,1.0,1.0,1,1,25.483386993408203,25.483386993408203
s42,WFG2,478,7,0.5136464241048267,0.5136464241048267,0,0,14.406697273254395,28.047887802124023
s42,WFG2,482,10,0.7465126012430187,0.7465126012430187,0,0,28.692577362060547,38.435489654541016
s42,WFG2,486,9,0.7436551507236558,0.7436551507236558,0,0,26.924379348754883,36.20546340942383
s42,WFG2,490,22,0.5689199398087345,0.5689199398087345,0,0,21.224014282226562,37.30580139160156
s42,WFG2,494,16,0.9788015303220237,0.9788015303220237,0,0,36.469661712646484,37.25950622558594
s42,WFG2,498,8,0.7488640282488559,0.7488640282488559,0,0,25.687583923339844,34.302066802978516
s42,WFG2,502,20,0.733948515184795,0.733948515184795,0,0,27.012958526611328,36.80497741699219
s42,WFG2,506,3,0.739954704829642,0.7506405602162133,0,0,16.924938201904297,22.87293815612793
s42,WFG2,510,11,0.8856769470599735,0.8856769470599735,0,0,35.72349166870117,40.33467483520508
s42,WFG2,514,8,0.8510556842708643,0.8510556842708643,0,0,31.745298385620117,37.301082611083984
s42,WFG2,518,2,0.7776374330265072,0.8330752410984414,0,0,23.92343521118164,30.764253616333008
s42,WFG2,522,28,0.700771035592075,0.700771035592075,0,0,28.704858779907227,40.961822509765625
s42,WFG2,526,8,0.7915830337687674,0.7915830337687674,0,0,27.52631378173828,34.77375411987305
s42,WFG2,530,7,0.7694461250365177,0.7694461250365177,0,0,29.3077392578125,38.08939743041992
s42,WFG2,534,10,0.64250202933865,0.64250202933865,0,0,23.207077026367188,36.119850158691406
s42,WFG2,538,3,1.0,1.0,1,1,24.722177505493164,24.722177505493164
s42,WFG2,542,0,1.0,1.0,1,1,28.16314125061035,28.16314125061035
s42,WFG2,546,16,1.0,1.0,1,1,36.70367431640625,36.70367431640625
s42,WFG2,550,9,0.7167393753494951,0.7167393753494951,0,0,27.928556442260742,38.96612548828125
s42,WFG2,554,5,0.7282596203620019,0.7282596203620019,0,0,21.79170036315918,29.922983169555664
s42,WFG2,558,8,1.0,1.0,1,1,38.32517623901367,38.32517623901367
s42,WFG2,562,9,0.7895813241341685,0.7895813241341685,0,0,29.944753646850586,37.92485046386719
s42,WFG2,566,7,0.6822580022415908,0.6822580022415908,0,0,18.94143295288086,27.762859344482422
s42,WFG2,570,10,0.673068828773995,0.673068828773995,0,0,24.60169219970703,36.5515251159668
s42,WFG2,574,10,0.9081736935638666,0.9081736935638666,0,0,32.61793899536133,35.91596984863281
s42,WFG2,578,8,0.7487970193554305,0.7487970193554305,0,0,26.220609664916992,35.0169792175293
s42,WFG2,582,8,0.8215595823553247,0.8215595823553247,0,0,27.860210418701172,33.91136932373047
s42,WFG2,586,2,0.3148708001307342,0.3148708001307342,0,0,6.918280601501465,21.9718074798584
s42,WFG2,590,10,0.5102810422623295,0.5102810422623295,0,0,17.162612915039062,33.63364791870117
s42,WFG2,594,5,0.5155068327322758,0.5155068327322758,0,0,14.776256561279297,28.663551330566406
s42,WFG2,598,1,0.5392762165515671,0.5392762165515671,0,0,14.928136825561523,27.681800842285156
s42,WFG2,602,11,0.8267143605799594,0.8267143605799594,0,0,29.33657455444336,35.48574447631836
s42,WFG2,606,8,1.0,1.0,1,1,21.2652587890625,21.2652587890625
s42,WFG2,610,8,0.708437484268449,0.708437484268449,0,0,22.332298278808594,31.5233154296875
s42,WFG2,614,10,1.0,1.0,1,1,31.295740127563477,31.295740127563477
s42,WFG4,2,2,0.867298181796593,0.867298181796593,0,0,28.420812606811523,32.76936721801758
s42,WFG4,6,3,0.7634119162603729,0.7634119162603729,0,0,23.464305877685547,30.736101150512695
s42,WFG4,10,0,1.0,1.0,1,1,25.656368255615234,25.656368255615234
s42,WFG4,14,3,0.8048348009128451,0.9027469848193801,0,0,23.788846969604492,29.55742835998535
s42,WFG4,18,3,0.7033444834314433,0.7033444834314433,0,0,19.164562225341797,27.247760772705078
s42,WFG4,22,0,1.0,1.0,1,1,30.664255142211914,30.664255142211914
s42,WFG4,26,1,0.6504960189551496,0.65071459774175,0,0,17.45625114440918,26.83529281616211
s42,WFG4,30,1,1.0,1.0,1,1,29.2161808013916,29.2161808013916
s42,WFG4,34,0,0.624817406726124,0.624817406726124,0,0,18.73591423034668,29.986223220825195
s42,WFG4,38,4,1.0,1.0,1,1,27.21845817565918,27.21845817565918
s42,WFG4,42,3,0.9504335141335922,1.0,1,0,30.28127098083496,31.860483169555664
s42,WFG4,46,10,0.6499154926357513,0.6499154926357513,0,0,19.953868865966797,30.702251434326172
s42,WFG4,50,10,0.6480695758211567,0.6480695758211567,0,0,22.34925079345703,34.48588180541992
s42,WFG4,54,2,0.6965699529866175,0.6965699529866175,0,0,17.995450973510742,25.83437728881836
s42,WFG4,58,3,0.5273640550081378,0.5273640550081378,0,0,16.002477645874023,30.344270706176758
s42,WFG4,62,10,0.692525463338925,0.692525463338925,0,0,25.715801239013672,37.133365631103516
s42,WFG4,66,7,0.8586599773288147,0.8843547239437227,0,0,25.741962432861328,29.97922706604004
s42,WFG4,70,10,0.8192992298183893,0.8192992298183893,0,0,32.869606018066406,40.119171142578125
s42,WFG4,74,6,0.6761336907783321,0.6761336907783321,0,0,26.975481033325195,39.89666748046875
s42,WFG4,78,8,0.7756945624167796,0.7756945624167796,0,0,31.509878158569336,40.62150192260742
s42,WFG4,82,5,0.819771589698786,0.819771589698786,0,0,26.501522064208984,32.32793426513672
s42,WFG4,86,7,0.568616746900125,0.568616746900125,0,0,20.65959358215332,36.333072662353516
s42,WFG4,90,7,0.3190667703081265,0.3190667703081265,0,0,10.397165298461914,32.58617401123047
s42,WFG4,94,0,0.6494118125600928,0.6494118125600928,0,0,17.47926139831543,26.91552734375
s42,WFG4,98,0,0.502361726056417,0.502361726056417,0,0,13.589908599853516,27.052038192749023
s42,WFG4,102,7,0.9711095591071006,0.9711095591071006,0,0,35.819515228271484,36.8851432800293
s42,WFG4,106,7,1.0,1.0,1,1,29.965763092041016,29.965763092041016
s42,WFG4,110,9,1.0,1.0,1,1,36.100120544433594,36.100120544433594
s42,WFG4,114,7,0.8290539187593978,0.8290539187593978,0,0,32.74159240722656,39.49271774291992
s42,WFG4,118,9,0.8191558601012083,0.8191558601012083,0,0,32.767906188964844,40.00204086303711
s42,WFG4,122,7,0.9183733218418921,0.9183733218418921,0,0,32.15289306640625,35.01070022583008
s42,WFG4,126,5,0.7940454944636915,0.7940454944636915,0,0,24.126768112182617,30.38461685180664
s42,WFG4,130,0,0.5255506754586627,0.5415986903817218,0,0,13.670095443725586,26.01099395751953
s42,WFG4,134,8,0.6176441407211334,0.6176441407211334,0,0,20.066686630249023,32.48907470703125
s42,WFG4,138,9,1.0,1.0,1,1,29.38007926940918,29.38007926940918
s42,WFG4,142,7,0.6269550559140431,0.6269550559140431,0,0,18.65772819519043,29.759275436401367
s42,WFG4,146,4,0.5915786219693837,0.5915786219693837,0,0,14.921537399291992,25.22325325012207
s42,WFG4,150,9,0.613325391234134,0.613325391234134,0,0,18.8949031829834,30.80730628967285
s42,WFG4,154,8,0.5150093340180222,0.5150093340180222,0,0,21.24458885192871,41.25088119506836
s42,WFG4,158,9,0.9143201703738899,0.9143201703738899,0,0,37.936641693115234,41.49163818359375
s42,WFG4,162,11,0.816553394750394,0.816553394750394,0,0,33.46120834350586,40.97859191894531
s42,WFG4,166,8,1.0,1.0,1,1,36.30009841918945,36.30009841918945
s42,WFG4,170,9,0.8733335299483048,0.8733335299483048,0,0,34.22748565673828,39.191768646240234
s42,WFG4,174,7,0.5811936473193344,0.5811936473193344,0,0,17.806964874267578,30.638608932495117
s42,WFG4,178,4,0.6241366500740502,0.6241366500740502,0,0,17.452341079711914,27.962371826171875
s42,WFG4,182,9,0.7168115384572401,0.7168115384572401,0,0,26.914451599121094,37.54745864868164
s42,WFG4,186,9,0.6725169329427534,0.7625249311571983,0,0,22.409305572509766,33.32154846191406
s42,WFG4,190,13,1.0,1.0,1,1,38.86688995361328,38.86688995361328
s42,WFG4,194,8,0.7998674754807451,0.7998674754807451,0,0,31.628149032592773,39.5417366027832
s42,WFG4,198,8,0.5509618833728798,0.5509618833728798,0,0,18.345260620117188,33.29678726196289
s42,WFG4,202,19,0.6054068898433319,0.6054068898433319,0,0,26.258874893188477,43.37392807006836
s42,WFG4,206,1,1.0,1.0,1,1,26.99910545349121,26.99910545349121
s42,WFG4,210,9,1.0,1.0,1,1,36.58633041381836,36.58633041381836
s42,WFG4,214,1,0.5414999418206515,0.5414999418206515,0,0,14.920980453491211,27.554906845092773
s42,WFG4,218,4,0.7168435468069103,0.7168435468069103,0,0,20.234500885009766,28.22722053527832
s42,WFG4,222,8,1.0,1.0,1,1,34.715667724609375,34.715667724609375
s42,WFG4,226,7,0.7185533909354016,0.7185533909354016,0,0,26.231735229492188,36.50631332397461
s42,WFG4,230,18,0.6794401520910234,0.6794401520910234,0,0,27.2636661529541,40.12666320800781
s42,WFG4,234,3,0.696190412529545,0.696190412529545,0,0,16.11078453063965,23.141347885131836
s42,WFG4,238,19,0.836282838755444,0.836282838755444,0,0,30.86813735961914,36.9111213684082
s42,WFG4,242,5,0.7658327682144687,0.7658327682144687,0,0,17.098344802856445,22.326473236083984
s42,WFG4,246,10,0.7981175305988837,0.7981175305988837,0,0,26.339534759521484,33.0020751953125
s42,WFG4,250,9,0.8855725373211748,0.8855725373211748,0,0,33.86570739746094,38.24159622192383
s42,WFG4,254,7,0.7501590527644371,0.7501590527644371,0,0,26.47028923034668,35.28623580932617
s42,WFG4,258,5,0.6992132396227883,0.6992132396227883,0,0,26.894914627075195,38.46453857421875
s42,WFG4,262,6,0.8687166241697547,0.8687166241697547,0,0,22.15659523010254,25.504974365234375
s42,WFG4,266,7,0.6660940001617256,0.6660940001617256,0,0,20.833404541015625,31.276973724365234
s42,WFG4,270,5,0.6926802948849491,0.6926802948849491,0,0,25.542200088500977,36.87444305419922
s42,WFG4,274,8,1.0,1.0,1,1,28.35131072998047,28.35131072998047
s42,WFG4,278,16,0.7044839481016504,0.7044839481016504,0,0,27.8859806060791,39.58355712890625
s42,WFG4,282,9,0.5688599478186531,0.5688599478186531,0,0,14.496563911437988,25.483537673950195
s42,WFG4,286,7,0.9395402197246727,0.9395402197246727,0,0,33.977394104003906,36.16385269165039
s42,WFG4,290,9,0.8007182653220377,0.8007182653220377,0,0,33.44927978515625,41.77409362792969
s42,WFG4,294,9,1.0,1.0,1,1,29.831987380981445,29.831987380981445
s42,WFG4,298,7,0.8541653764276539,0.8541653764276539,0,0,26.543109893798828,31.074907302856445
s42,WFG4,302,6,0.7801001362305994,0.7801001362305994,0,0,29.360763549804688,37.63717269897461
s42,WFG4,306,8,0.34789174141132206,0.34789174141132206,0,0,11.730819702148438,33.71974182128906
s42,WFG4,310,8,0.4539520072635878,0.4539520072635878,0,0,15.170308113098145,33.41830825805664
s42,WFG4,314,6,0.6659208443101167,0.6659208443101167,0,0,20.429880142211914,30.679141998291016
s42,WFG4,318,8,0.762864831334626,0.762864831334626,0,0,31.136594772338867,40.81534957885742
s42,WFG4,322,1,1.0,1.0,1,1,24.96510124206543,24.96510124206543
s42,WFG4,326,6,0.8675113100649535,0.8675113100649535,0,0,33.117610931396484,38.17542266845703
s42,WFG4,330,23,0.6845466392102221,0.6845466392102221,0,0,27.028535842895508,39.483848571777344
s42,WFG4,334,10,0.7178803425142412,0.7178803425142412,0,0,25.403553009033203,35.38689041137695
s42,WFG4,338,9,0.512146895879909,0.512146895879909,0,0,15.660457611083984,30.57805824279785
s42,WFG4,342,2,0.6794618984081995,0.6960785030315403,0,0,15.621253967285156,22.990625381469727
s42,WFG4,346,9,0.8133946015851242,0.8133946015851242,0,0,26.334413528442383,32.375938415527344
s42,WFG4,350,3,0.5373473354284067,0.5373473354284067,0,0,14.432361602783203,26.85853385925293
s42,WFG4,354,8,0.5949301297812082,0.5949301297812082,0,0,15.31332778930664,25.739707946777344
s42,WFG4,358,2,0.8654041149758138,0.8654041149758138,0,0,17.99286651611328,20.791288375854492
s42,WFG4,362,8,0.635098281109847,0.635098281109847,0,0,23.185060501098633,36.506256103515625
s42,WFG4,366,2,0.6689086307205241,0.6689086307205241,0,0,16.711217880249023,24.982810974121094
s42,WFG4,370,0,0.5885197491637418,0.5885197491637418,0,0,11.582402229309082,19.680566787719727
s42,WFG4,374,5,0.4811384025357636,0.4811384025357636,0,0,13.94742488861084,28.988384246826172
s42,WFG4,378,7,0.7349592540131024,0.7349592540131024,0,0,31.503023147583008,42.86363220214844
s42,WFG4,382,9,1.0,1.0,1,1,36.910621643066406,36.910621643066406
s42,WFG4,386,7,0.7012087762152673,0.7012087762152673,0,0,26.27042579650879,37.46448516845703
s42,WFG4,390,9,0.9554882078476958,0.9554882078476958,0,0,34.98355484008789,36.613277435302734
s42,WFG4,394,8,0.7418618097232592,0.7418618097232592,0,0,28.765701293945312,38.7750129699707
s42,WFG4,398,6,0.6660921658836667,0.6660921658836667,0,0,25.062170028686523,37.62567901611328
s42,WFG4,402,5,0.8096004083430566,0.8096004083430566,0,0,29.629594802856445,36.597801208496094
s42,WFG4,406,9,0.7331017201279437,0.7331017201279437,0,0,25.088327407836914,34.222164154052734
s42,WFG4,410,7,0.9089537676246524,0.9089537676246524,0,0,34.85182571411133,38.34279251098633
s42,WFG4,414,0,0.3466376992813558,0.3466376992813558,0,0,8.75507926940918,25.25714683532715
s42,WFG4,418,7,0.6546619772871433,0.6546619772871433,0,0,20.84514045715332,31.841073989868164
s42,WFG4,422,12,0.8804527157896812,0.8804527157896812,0,0,32.71831130981445,37.16078186035156
s42,WFG4,426,2,0.7556944896942253,0.7556944896942253,0,0,15.842790603637695,20.96454429626465
s42,WFG4,430,8,0.5786115248859186,0.5786115248859186,0,0,21.4915828704834,37.14337158203125
s42,WFG4,434,16,0.9799110348889123,0.9799110348889123,0,0,38.413795471191406,39.20130920410156
s42,WFG4,438,3,0.7708822376733632,0.7708822376733632,0,0,24.65634536743164,31.984580993652344
s42,WFG4,442,21,0.6970078631975368,0.6970078631975368,0,0,27.09359359741211,38.87128829956055
s42,WFG4,446,10,0.9108197395708258,0.9108197395708258,0,0,33.68234634399414,36.980255126953125
s42,WFG4,450,8,0.8138532944618168,0.8138532944618168,0,0,30.802560806274414,37.84780502319336
s42,WFG4,454,7,0.5448033101121075,0.5448033101121075,0,0,16.101634979248047,29.554950714111328
s42,WFG4,458,8,0.6017716514696423,0.6017716514696423,0,0,16.888505935668945,28.06464195251465
s42,WFG4,462,7,0.740290010560922,0.740290010560922,0,0,30.29633140563965,40.924949645996094
s42,WFG4,466,7,0.6907238763237851,0.6907238763237851,0,0,25.860671997070312,37.43995666503906
s42,WFG4,470,10,0.8459722140535619,0.8459722140535619,0,0,31.55009651184082,37.29448318481445
s42,WFG4,474,6,0.8017093782958266,0.8017093782958266,0,0,33.04571533203125,41.21907043457031
s42,WFG4,478,16,0.7906064841890111,0.7906064841890111,0,0,32.674476623535156,41.328369140625
s42,WFG4,482,7,0.7932835162181556,0.7932835162181556,0,0,33.08370590209961,41.704769134521484
s42,WFG4,486,10,0.5635518093720041,0.5635518093720041,0,0,17.867660522460938,31.7054443359375
s42,WFG4,490,2,0.7724627854483395,0.7724627854483395,0,0,16.64270782470703,21.54499626159668
s42,WFG4,494,5,0.5054111263369936,0.5054111263369936,0,0,11.91408634185791,23.57305908203125
s42,WFG4,498,10,0.5644319638749913,0.5644319638749913,0,0,15.0388765335083,26.644268035888672
s42,WFG4,502,11,1.0,1.0,1,1,37.38228225708008,37.38228225708008
s42,WFG4,506,8,1.0,1.0,1,1,27.403898239135742,27.403898239135742
s42,WFG4,510,7,0.5399916847566713,0.5399916847566713,0,0,17.08568572998047,31.64064598083496
s42,WFG4,514,5,0.372724453487589,0.372724453487589,0,0,9.584588050842285,25.714942932128906
s42,WFG4,518,4,0.7462482519737416,0.7462482519737416,0,0,15.868995666503906,21.26503562927246
s42,WFG4,522,3,0.48980203670496736,0.48980203670496736,0,0,11.646685600280762,23.778352737426758
s42,WFG4,526,8,0.8673101065549058,0.8673101065549058,0,0,30.452247619628906,35.111141204833984
s42,WFG4,530,9,1.0,1.0,1,1,26.541940689086914,26.541940689086914
s42,WFG4,534,26,0.7119314497891535,0.7119314497891535,0,0,27.506898880004883,38.63700485229492
s42,WFG4,538,8,0.8420747961691849,0.8420747961691849,0,0,31.98261070251465,37.9807243347168
s42,WFG4,542,8,0.6987053297773578,0.6987053297773578,0,0,27.888919830322266,39.915138244628906
s42,WFG4,546,18,0.6644809246378414,0.6644809246378414,0,0,24.773399353027344,37.28233337402344
s42,WFG4,550,9,0.5055802101833052,0.5055802101833052,0,0,12.859936714172363,25.435997009277344
s42,WFG4,554,9,0.6925392618366336,0.6925392618366336,0,0,24.9706974029541,36.056724548339844
s42,WFG4,558,20,0.8871109513662067,0.8871109513662067,0,0,34.911476135253906,39.3541259765625
s42,WFG4,562,1,0.696800638501656,0.696800638501656,0,0,17.531232833862305,25.159610748291016
s42,WFG4,566,8,0.6653720603777326,0.6653720603777326,0,0,23.560091018676758,35.408897399902344
s42,WFG4,570,7,0.8044978810519302,0.8044978810519302,0,0,32.402549743652344,40.276737213134766
s42,WFG4,574,8,0.7452191757855505,0.7452191757855505,0,0,27.23162841796875,36.541770935058594
s42,WFG4,582,7,0.8605590302765359,0.8605590302765359,0,0,31.899770736694336,37.068660736083984
s42,WFG4,586,7,0.6843541073437914,0.6843541073437914,0,0,12.647799491882324,18.481367111206055
s42,WFG5,2,0,1.0,1.0,1,1,30.232210159301758,30.232210159301758
s42,WFG5,6,0,0.6663414482702722,0.7527199612106604,0,0,24.398792266845703,36.616050720214844
s42,WFG5,10,0,1.0,1.0,1,1,32.406925201416016,32.406925201416016
s42,WFG5,14,1,0.2919125114549365,0.2982662220673094,0,0,10.553583145141602,36.15324020385742
s42,WFG5,18,9,0.18851302773025183,0.18851302773025183,0,0,6.466446876525879,34.30238723754883
s42,WFG5,22,10,1.0,1.0,1,1,39.51176452636719,39.51176452636719
s42,WFG5,26,1,1.0,1.0,1,1,31.0484619140625,31.0484619140625
s42,WFG5,30,7,0.6718317964195105,0.6718317964195105,0,0,28.24001121520996,42.03434753417969
s42,WFG5,34,8,1.0,1.0,1,1,38.21160125732422,38.21160125732422
s42,WFG5,38,1,0.28590176037065795,0.28590176037065795,0,0,9.42513656616211,32.966346740722656
s42,WFG5,42,10,0.7131671451076884,0.7131671451076884,0,0,30.35015296936035,42.55685806274414
s42,WFG5,46,7,0.8433871490614518,0.8433871490614518,0,0,30.60651397705078,36.28999328613281
s42,WFG5,50,10,0.7943913109627412,0.7943913109627412,0,0,31.768970489501953,39.9915885925293
s42,WFG5,54,9,0.7137567635882086,0.7137567635882086,0,0,27.74862289428711,38.876861572265625
s42,WFG5,58,7,0.6932388021603528,0.6932388021603528,0,0,27.16433334350586,39.184669494628906
s42,WFG5,62,4,0.5939782300904296,0.5939782300904296,0,0,21.772830963134766,36.655941009521484
s42,WFG5,66,10,0.9458278051722303,0.9458278051722303,0,0,35.597530364990234,37.636375427246094
s42,WFG5,70,3,1.0,1.0,1,1,38.398494720458984,38.398494720458984
s42,WFG5,74,15,0.6926352230197244,0.6926352230197244,0,0,31.421316146850586,45.36488342285156
s42,WFG5,78,10,0.7619379131996667,0.7619379131996667,0,0,26.862159729003906,35.25505065917969
s42,WFG5,82,10,0.7818643260927122,0.7818643260927122,0,0,29.897619247436523,38.23888397216797
s42,WFG5,86,9,0.5800176282091184,0.5800176282091184,0,0,22.21602439880371,38.30232620239258
s42,WFG5,90,10,0.7972212282617954,0.7972212282617954,0,0,31.454763412475586,39.455501556396484
s42,WFG5,94,8,0.6024843229118304,0.6309965812538398,0,0,23.785837173461914,39.47959518432617
s42,WFG5,98,9,0.28463551972925655,0.28463551972925655,0,0,10.708174705505371,37.62065505981445
s42,WFG5,102,14,0.7991033208627433,0.7991033208627433,0,0,32.72916793823242,40.957366943359375
s42,WFG5,106,8,0.7314238145687445,0.7314238145687445,0,0,27.53457260131836,37.64516830444336
s42,WFG5,110,9,0.8301020578345102,0.8301020578345102,0,0,30.378915786743164,36.59660339355469
s42,WFG5,114,10,0.8584739377524787,0.8584739377524787,0,0,31.954870223999023,37.222877502441406
s42,WFG5,118,9,0.7117724313699648,0.7117724313699648,0,0,24.18661880493164,33.980831146240234
s42,WFG5,122,6,1.0,1.0,1,1,42.486820220947266,42.486820220947266
s42,WFG5,126,5,0.5668517903344333,0.5668517903344333,0,0,20.77134132385254,36.64333724975586
s42,WFG5,130,7,0.7546117530378321,0.7546117530378321,0,0,26.28468894958496,34.832069396972656
s42,WFG5,134,8,0.6495132917808734,0.6495132917808734,0,0,23.755857467651367,36.574859619140625
s42,WFG5,138,8,0.7814519139397776,0.7814519139397776,0,0,24.696256637573242,31.60304069519043
s42,WFG5,142,5,0.7189887829860186,0.7189887829860186,0,0,26.455020904541016,36.794761657714844
s42,WFG5,146,10,0.5297037343155678,0.5297037343155678,0,0,13.20425033569336,24.927614212036133
s42,WFG5,150,7,0.24445588272092672,0.24445588272092672,0,0,4.5279035568237305,18.522375106811523
s42,WFG5,154,8,0.4217523031558442,0.4217523031558442,0,0,7.585147857666016,17.984840393066406
s42,WFG5,158,8,0.6812625500966668,0.6812625500966668,0,0,25.056066513061523,36.77886962890625
s42,WFG5,162,4,0.4556830115174514,0.4556830115174514,0,0,11.235372543334961,24.65611457824707
s42,WFG5,166,8,0.5715827195283084,0.5715827195283084,0,0,22.18229103088379,38.80854034423828
s42,WFG5,170,7,0.7424559633949802,0.7424559633949802,0,0,28.62434196472168,38.5535888671875
s42,WFG5,174,8,0.6335084099442758,0.6335084099442758,0,0,18.72170639038086,29.552419662475586
s42,WFG5,178,9,0.6432799730259343,0.6432799730259343,0,0,24.35171890258789,37.855552673339844
s42,WFG5,182,6,0.42846927292408477,0.42846927292408477,0,0,12.198212623596191,28.469282150268555
s42,WFG5,186,7,0.6463774733138757,0.6463774733138757,0,0,24.820079803466797,38.398738861083984
s42,WFG5,190,0,0.6892160663675739,0.6892160663675739,0,0,18.14049530029297,26.320476531982422
s42,WFG5,194,5,1.0,1.0,1,1,36.878257751464844,36.878257751464844
s42,WFG5,198,5,0.6321145470672532,0.6321145470672532,0,0,16.338491439819336,25.84735870361328
s42,WFG5,202,5,0.5068750051054166,0.5068750051054166,0,0,9.46825122833252,18.679656982421875
s42,WFG5,206,0,1.0,1.0,1,1,26.965429306030273,26.965429306030273
s42,WFG5,210,5,0.5292330940357264,0.5292330940357264,0,0,13.85434341430664,26.178150177001953
s42,WFG5,214,8,0.5952764134882615,0.5952764134882615,0,0,22.396636962890625,37.62392807006836
s42,WFG5,218,6,1.0,1.0,1,1,34.28742599487305,34.28742599487305
s42,WFG5,222,6,0.8806388350830724,0.8806388350830724,0,0,25.771814346313477,29.264907836914062
s42,WFG5,226,2,1.0,1.0,1,1,32.54121398925781,32.54121398925781
s42,WFG5,230,8,0.8293360722210926,0.8293360722210926,0,0,30.94721221923828,37.31564712524414
