alg,label,dir,n_files,size_jsonl,nlink_jsonl,size_manifest,nlink_manifest,size_pop,nlink_pop,size_real,nlink_real,size_surrogate,nlink_surrogate,size_timing,nlink_timing,mtime_jsonl,mtime_manifest,mtime_pop,mtime_real,mtime_surrogate,mtime_timing,mtime_min,mtime_max,mtime_spread_s,run_id,exp,status,n_retries,n_geracoes,fe_final,maxfe,motivo_parada,created_at,updated_at,upd_minus_created_s,env_exec,env_python,path_jsonl,path_real,bucket,upload_status,tempo_total_s,tempo_total_despachante_s,n_fit_series,jsonl_linhas,jsonl_bad,n_header,n_footer,n_header_null,n_fit,n_decision,n_sonda,n_guard,recs,ts_min,ts_max,ts_first,ts_last,ts_span_s,n_retro,max_retro_s,max_gap_s,n_janelas_900s,hdr_ts,ftr_ts_last,ftr_ts_first,size_final_manifest,nlink_final_manifest,size_final,nlink_final,mtime_final_manifest,mtime_final,final_n,final_created_at,final_keys
c154,BBOB_F37,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/BBOB_F37/42,6,1103022,3,24657,3,9761,3,24717,3,5917386,3,6920,3,1785285491.8589215,1785285488.7578351,1785285486.7941837,1785285822.3415792,1785285727.8291893,1785285822.3094747,1785285486.7941837,1785285822.3415792,335.5473954677582,main_c154_BBOB_F37_42,main,ok,0,201,309,309,,2026-07-26T16:48:53+00:00,2026-07-26T16:48:55+00:00,2.0,,3.11.9,data/experiments/main/c154/exp_main_c154_BBOB_F37_42.jsonl,data/experiments/main/c154/exp_main_c154_BBOB_F37_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F37_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F37_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F37_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F37_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F37_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",24221.0922,24230.7319,201,710,0,1,2,0,0,201,102,1,"{""decision"": 201, ""footer"": 2, ""guard"": 1, ""header"": 1, ""optimize_acqf_warning"": 174, ""rs_runtimeerror_fallback"": 28, ""sonda"": 102, ""timing"": 201}",2026-07-26T10:05:09.386000+00:00,2026-07-26T16:48:55.047000+00:00,2026-07-26T10:05:09.386000+00:00,2026-07-26T16:48:55.047000+00:00,24225.661,0,0.0,219.928,1,"[""2026-07-26T10:05:09.386+00:00""]",2026-07-26T16:48:55.047+00:00,2026-07-26T16:48:54.889+00:00,,,,,,,,,
c154,BBOB_F49,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/BBOB_F49/42,6,1105257,3,24652,3,9761,3,24582,3,5647764,3,6912,3,1785285494.1782022,1785285487.6752775,1785285488.6982825,1785285488.9781609,1785285528.822519,1785285489.1466641,1785285487.6752775,1785285528.822519,41.14724159240723,main_c154_BBOB_F49_42,main,ok,0,201,309,309,,2026-07-26T16:00:08+00:00,2026-07-26T16:00:10+00:00,2.0,,3.11.9,data/experiments/main/c154/exp_main_c154_BBOB_F49_42.jsonl,data/experiments/main/c154/exp_main_c154_BBOB_F49_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F49_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F49_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F49_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F49_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F49_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",21296.5788,21305.6852,201,881,0,1,2,0,0,201,102,10,"{""decision"": 201, ""footer"": 2, ""guard"": 10, ""header"": 1, ""optimize_acqf_warning"": 143, ""rs_runtimeerror_fallback"": 221, ""sonda"": 102, ""timing"": 201}",2026-07-26T10:05:09.389000+00:00,2026-07-26T16:00:10.001000+00:00,2026-07-26T10:05:09.389000+00:00,2026-07-26T16:00:10.001000+00:00,21300.612,0,0.0,192.669,1,"[""2026-07-26T10:05:09.389+00:00""]",2026-07-26T16:00:10.001+00:00,2026-07-26T16:00:09.898+00:00,,,,,,,,,
c154,BBOB_F5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/BBOB_F5/42,6,1138021,3,24638,3,9752,3,24730,3,5922738,3,6892,3,1785285499.9487178,1785285489.8132322,1785285489.89692,1785285490.3803234,1785285534.6483698,1785285490.7259424,1785285489.8132322,1785285534.6483698,44.835137605667114,main_c154_BBOB_F5_42,main,ok,0,201,309,309,,2026-07-26T17:59:56+00:00,2026-07-26T17:59:58+00:00,2.0,,3.11.9,data/experiments/main/c154/exp_main_c154_BBOB_F5_42.jsonl,data/experiments/main/c154/exp_main_c154_BBOB_F5_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F5_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F5_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F5_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F5_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_BBOB_F5_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",28485.2692,28493.764,201,1052,0,1,2,0,0,201,102,17,"{""decision"": 201, ""footer"": 2, ""guard"": 17, ""header"": 1, ""optimize_acqf_warning"": 201, ""rs_runtimeerror_fallback"": 327, ""sonda"": 102, ""timing"": 201}",2026-07-26T10:05:09.387000+00:00,2026-07-26T17:59:58.080000+00:00,2026-07-26T10:05:09.387000+00:00,2026-07-26T17:59:58.080000+00:00,28488.693,0,0.0,227.559,1,"[""2026-07-26T10:05:09.387+00:00""]",2026-07-26T17:59:58.080+00:00,2026-07-26T17:59:57.981+00:00,,,,,,,,,
c154,DTLZ1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/DTLZ1/42,6,862343,3,18765,3,4171,3,13248,3,5616532,3,5540,3,1785285495.4140515,1785285491.557468,1785285491.7298036,1785285492.0280552,1785285529.2399385,1785285492.224228,1785285491.557468,1785285529.2399385,37.68247056007385,main_c154_DTLZ1_42,main,ok,0,141,216,216,,2026-07-26T16:31:09+00:00,2026-07-26T16:31:10+00:00,1.0,,3.11.9,data/experiments/main/c154/exp_main_c154_DTLZ1_42.jsonl,data/experiments/main/c154/exp_main_c154_DTLZ1_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_DTLZ1_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_DTLZ1_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_DTLZ1_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_DTLZ1_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_DTLZ1_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",7532.1374,7537.5529,141,361,0,1,2,0,0,141,72,1,"{""decision"": 141, ""footer"": 2, ""guard"": 1, ""header"": 1, ""optimize_acqf_warning"": 3, ""sonda"": 72, ""timing"": 141}",2026-07-26T14:25:35.936000+00:00,2026-07-26T16:31:10.699000+00:00,2026-07-26T14:25:35.936000+00:00,2026-07-26T16:31:10.699000+00:00,7534.763,0,0.0,90.297,1,"[""2026-07-26T14:25:35.936+00:00""]",2026-07-26T16:31:10.699+00:00,2026-07-26T16:31:10.592+00:00,,,,,,,,,
c154,MMF1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/MMF1/42,6,169974,3,9029,3,2069,3,4121,3,1002386,3,3169,3,1785285503.3185756,1785285503.6325147,1785285503.707894,1785285503.8045552,1785285510.7024028,1785285503.943848,1785285503.3185756,1785285510.7024028,7.383827209472656,main_c154_MMF1_42,main,ok,0,41,61,61,,2026-07-26T10:08:00+00:00,2026-07-26T10:08:02+00:00,2.0,,3.11.9,data/experiments/main/c154/exp_main_c154_MMF1_42.jsonl,data/experiments/main/c154/exp_main_c154_MMF1_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF1_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF1_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF1_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF1_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF1_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",171.6135,177.9703,41,109,0,1,2,0,0,41,22,1,"{""decision"": 41, ""footer"": 2, ""guard"": 1, ""header"": 1, ""optimize_acqf_warning"": 1, ""sonda"": 22, ""timing"": 41}",2026-07-26T10:05:09.382000+00:00,2026-07-26T10:08:02.286000+00:00,2026-07-26T10:05:09.382000+00:00,2026-07-26T10:08:02.286000+00:00,172.904,0,0.0,5.469,1,"[""2026-07-26T10:05:09.382+00:00""]",2026-07-26T10:08:02.286+00:00,2026-07-26T10:08:02.265+00:00,,,,,,,,,
c154,MMF11_L,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/MMF11_L/42,6,176849,3,9269,3,2103,3,4013,3,1041991,3,3216,3,1785285825.4694111,1785285499.83345,1785285500.0550044,1785285500.153163,1785285505.9362826,1785285500.4858978,1785285499.83345,1785285825.4694111,325.6359610557556,main_c154_MMF11_L_42,main,ok,0,43,61,61,,2026-07-26T10:08:43+00:00,2026-07-26T10:08:45+00:00,2.0,,3.11.9,data/experiments/main/c154/exp_main_c154_MMF11_L_42.jsonl,data/experiments/main/c154/exp_main_c154_MMF11_L_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF11_L_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF11_L_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF11_L_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF11_L_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF11_L_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",214.404,220.7343,43,120,0,1,2,0,0,43,23,4,"{""decision"": 43, ""footer"": 2, ""guard"": 4, ""header"": 1, ""optimize_acqf_warning"": 4, ""sonda"": 23, ""timing"": 43}",2026-07-26T10:05:09.382000+00:00,2026-07-26T10:08:45.050000+00:00,2026-07-26T10:05:09.382000+00:00,2026-07-26T10:08:45.050000+00:00,215.668,0,0.0,6.892,1,"[""2026-07-26T10:05:09.382+00:00""]",2026-07-26T10:08:45.050+00:00,2026-07-26T10:08:45.024+00:00,,,,,,,,,
c154,MMF4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/MMF4/42,6,169088,3,9031,3,2069,3,4125,3,1004303,3,3169,3,1785285505.15832,1785285504.1591804,1785285504.283213,1785285504.4538455,1785285511.4368877,1785285505.0804667,1785285504.1591804,1785285511.4368877,7.27770733833313,main_c154_MMF4_42,main,ok,0,41,61,61,,2026-07-26T10:08:02+00:00,2026-07-26T10:08:04+00:00,2.0,,3.11.9,data/experiments/main/c154/exp_main_c154_MMF4_42.jsonl,data/experiments/main/c154/exp_main_c154_MMF4_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF4_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF4_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF4_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF4_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_MMF4_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",173.587,179.7463,41,110,0,1,2,0,0,41,22,1,"{""decision"": 41, ""footer"": 2, ""guard"": 1, ""header"": 1, ""optimize_acqf_warning"": 2, ""sonda"": 22, ""timing"": 41}",2026-07-26T10:05:09.382000+00:00,2026-07-26T10:08:04.062000+00:00,2026-07-26T10:05:09.382000+00:00,2026-07-26T10:08:04.062000+00:00,174.68,0,0.0,5.62,1,"[""2026-07-26T10:05:09.382+00:00""]",2026-07-26T10:08:04.062+00:00,2026-07-26T10:08:04.043+00:00,,,,,,,,,
c154,ZDT4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c154/ZDT4/42,6,1040280,3,24658,3,9725,3,21218,3,5806440,3,6895,3,1785285514.9674883,1785285507.1778958,1785285510.5603976,1785285507.098928,1785285552.122882,1785285507.1882322,1785285507.098928,1785285552.122882,45.023953914642334,main_c154_ZDT4_42,main,ok,0,201,309,309,,2026-07-26T16:38:02+00:00,2026-07-26T16:38:04+00:00,2.0,,3.11.9,data/experiments/main/c154/exp_main_c154_ZDT4_42.jsonl,data/experiments/main/c154/exp_main_c154_ZDT4_42__real.parquet,"{'real': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_ZDT4_42__real.parquet', 'pop': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_ZDT4_42__pop.parquet', 'surrogate': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_ZDT4_42__surrogate.parquet', 'timing': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_ZDT4_42__timing.parquet', 'jsonl': 'gs://mestrado_experiments/experiments/main/c154/exp_main_c154_ZDT4_42.jsonl'}","{""real"": ""uploaded"", ""pop"": ""uploaded"", ""surrogate"": ""uploaded_bucket_only"", ""timing"": ""uploaded"", ""jsonl"": ""uploaded"", ""manifest"": ""uploaded""}",23571.7552,23580.2444,201,701,0,1,2,0,0,201,102,1,"{""decision"": 201, ""footer"": 2, ""guard"": 1, ""header"": 1, ""optimize_acqf_warning"": 10, ""rs_runtimeerror_fallback"": 183, ""sonda"": 102, ""timing"": 201}",2026-07-26T10:05:09.382000+00:00,2026-07-26T16:38:04.560000+00:00,2026-07-26T10:05:09.382000+00:00,2026-07-26T16:38:04.560000+00:00,23575.178,0,0.0,200.02,1,"[""2026-07-26T10:05:09.382+00:00""]",2026-07-26T16:38:04.560+00:00,2026-07-26T16:38:04.417+00:00,,,,,,,,,
c217,BBOB_F1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/BBOB_F1/42,6,136312,3,22548,3,6849,3,21503,3,202270,3,6181,3,1785285510.4659753,1785285509.3187656,1785285509.4372318,1785285509.97117,1785285512.01621,1785285510.189476,1785285509.3187656,1785285512.01621,2.697444438934326,main_c217_BBOB_F1_42,main,ok,0,191,309,309,,2026-07-26T11:35:50Z,2026-07-26T11:35:50Z,0.0,,,data/experiments/main/c217/exp_main_c217_BBOB_F1_42.jsonl,data/experiments/main/c217/exp_main_c217_BBOB_F1_42__real.parquet,,,47.809225,,190,289,0,1,1,0,0,0,96,1,"{""c217_gen"": 190, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 96}",2026-07-26T11:35:04+00:00,2026-07-26T11:35:50+00:00,2026-07-26T11:35:04+00:00,2026-07-26T11:35:50+00:00,46.0,0,0.0,3.0,1,"[""2026-07-26T11:35:04Z""]",2026-07-26T11:35:50Z,2026-07-26T11:35:50Z,,,,,,,,,
c217,BBOB_F17,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/BBOB_F17/42,6,140495,3,23168,3,6915,3,21581,3,197083,3,6324,3,1785285536.5793235,1785285508.5436113,1785285508.7014625,1785285508.8973765,1785285511.6819758,1785285508.9603074,1785285508.5436113,1785285536.5793235,28.035712242126465,main_c217_BBOB_F17_42,main,ok,0,197,309,309,,2026-07-26T11:36:37Z,2026-07-26T11:36:37Z,0.0,,,data/experiments/main/c217/exp_main_c217_BBOB_F17_42.jsonl,data/experiments/main/c217/exp_main_c217_BBOB_F17_42__real.parquet,,,48.903458,,196,299,0,1,1,0,0,0,99,2,"{""c217_gen"": 196, ""footer"": 1, ""guard"": 2, ""header"": 1, ""sonda"": 99}",2026-07-26T11:35:50+00:00,2026-07-26T11:36:37+00:00,2026-07-26T11:35:50+00:00,2026-07-26T11:36:37+00:00,47.0,0,0.0,3.0,1,"[""2026-07-26T11:35:50Z""]",2026-07-26T11:36:37Z,2026-07-26T11:36:37Z,,,,,,,,,
c217,BBOB_F22,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/BBOB_F22/42,6,99845,3,16979,3,6275,3,21692,3,192866,3,5277,3,1785285511.2358747,1785285510.6301396,1785285510.7116253,1785285510.8470497,1785285511.7260811,1785285511.1638114,1785285510.6301396,1785285511.7260811,1.0959415435791016,main_c217_BBOB_F22_42,main,ok,0,139,309,309,,2026-07-26T11:36:56Z,2026-07-26T11:36:56Z,0.0,,,data/experiments/main/c217/exp_main_c217_BBOB_F22_42.jsonl,data/experiments/main/c217/exp_main_c217_BBOB_F22_42__real.parquet,,,67.245228,,138,213,0,1,1,0,0,0,71,2,"{""c217_gen"": 138, ""footer"": 1, ""guard"": 2, ""header"": 1, ""sonda"": 71}",2026-07-26T11:35:50+00:00,2026-07-26T11:36:56+00:00,2026-07-26T11:35:50+00:00,2026-07-26T11:36:56+00:00,66.0,0,0.0,3.0,1,"[""2026-07-26T11:35:50Z""]",2026-07-26T11:36:56Z,2026-07-26T11:36:56Z,,,,,,,,,
c217,BBOB_F37,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/BBOB_F37/42,6,133173,3,22113,3,6812,3,21449,3,202625,3,6118,3,1785285511.604204,1785285511.2783797,1785285511.326451,1785285511.5843778,1785285512.8292274,1785285511.5787945,1785285511.2783797,1785285512.8292274,1.5508477687835693,main_c217_BBOB_F37_42,main,ok,0,187,309,309,,2026-07-26T11:36:51Z,2026-07-26T11:36:51Z,0.0,,,data/experiments/main/c217/exp_main_c217_BBOB_F37_42.jsonl,data/experiments/main/c217/exp_main_c217_BBOB_F37_42__real.parquet,,,52.14421,,186,284,0,1,1,0,0,0,94,2,"{""c217_gen"": 186, ""footer"": 1, ""guard"": 2, ""header"": 1, ""sonda"": 94}",2026-07-26T11:36:01+00:00,2026-07-26T11:36:51+00:00,2026-07-26T11:36:01+00:00,2026-07-26T11:36:51+00:00,50.0,0,0.0,3.0,1,"[""2026-07-26T11:36:01Z""]",2026-07-26T11:36:51Z,2026-07-26T11:36:51Z,,,,,,,,,
c217,BBOB_F49,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/BBOB_F49/42,6,140072,3,23186,3,6926,3,21294,3,194531,3,6282,3,1785285512.5008476,1785285511.9953325,1785285511.771376,1785285512.128514,1785285512.8495853,1785285512.0250516,1785285511.771376,1785285512.8495853,1.078209400177002,main_c217_BBOB_F49_42,main,ok,0,197,309,309,,2026-07-26T11:36:49Z,2026-07-26T11:36:49Z,0.0,,,data/experiments/main/c217/exp_main_c217_BBOB_F49_42.jsonl,data/experiments/main/c217/exp_main_c217_BBOB_F49_42__real.parquet,,,47.97753,,196,299,0,1,1,0,0,0,99,2,"{""c217_gen"": 196, ""footer"": 1, ""guard"": 2, ""header"": 1, ""sonda"": 99}",2026-07-26T11:36:03+00:00,2026-07-26T11:36:49+00:00,2026-07-26T11:36:03+00:00,2026-07-26T11:36:49+00:00,46.0,0,0.0,3.0,1,"[""2026-07-26T11:36:03Z""]",2026-07-26T11:36:49Z,2026-07-26T11:36:49Z,,,,,,,,,
c217,BBOB_F5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/BBOB_F5/42,6,115125,3,19304,3,6555,3,21529,3,197891,3,5646,3,1785285513.2553132,1785285512.4806623,1785285512.6229002,1785285512.9002812,1785285513.532186,1785285512.770601,1785285512.4806623,1785285513.532186,1.0515236854553223,main_c217_BBOB_F5_42,main,ok,0,161,309,309,,2026-07-26T11:37:47Z,2026-07-26T11:37:47Z,0.0,,,data/experiments/main/c217/exp_main_c217_BBOB_F5_42.jsonl,data/experiments/main/c217/exp_main_c217_BBOB_F5_42__real.parquet,,,58.836015,,160,244,0,1,1,0,0,0,81,1,"{""c217_gen"": 160, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 81}",2026-07-26T11:36:50+00:00,2026-07-26T11:37:47+00:00,2026-07-26T11:36:50+00:00,2026-07-26T11:37:47+00:00,57.0,0,0.0,3.0,1,"[""2026-07-26T11:36:50Z""]",2026-07-26T11:37:47Z,2026-07-26T11:37:47Z,,,,,,,,,
c217,BBOB_F55,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/BBOB_F55/42,6,127916,3,21266,3,6717,3,21606,3,201969,3,5990,3,1785285513.2177262,1785285512.1213455,1785285512.121503,1785285512.3929775,1785285514.6794417,1785285512.3929,1785285512.1213455,1785285514.6794417,2.558096170425415,main_c217_BBOB_F55_42,main,ok,0,179,309,309,,2026-07-26T11:37:56Z,2026-07-26T11:37:56Z,0.0,,,data/experiments/main/c217/exp_main_c217_BBOB_F55_42.jsonl,data/experiments/main/c217/exp_main_c217_BBOB_F55_42__real.parquet,,,56.672394,,178,274,0,1,1,0,0,0,90,4,"{""c217_gen"": 178, ""footer"": 1, ""guard"": 4, ""header"": 1, ""sonda"": 90}",2026-07-26T11:37:01+00:00,2026-07-26T11:37:56+00:00,2026-07-26T11:37:01+00:00,2026-07-26T11:37:56+00:00,55.0,0,0.0,3.0,1,"[""2026-07-26T11:37:01Z""]",2026-07-26T11:37:56Z,2026-07-26T11:37:56Z,,,,,,,,,
c217,DTLZ1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/DTLZ1/42,6,101801,3,17132,3,3275,3,14568,3,153242,3,5267,3,1785285513.2690275,1785285512.9588506,1785285512.9655569,1785285513.1430902,1785285514.314037,1785285513.2241197,1785285512.9588506,1785285514.314037,1.3551864624023438,main_c217_DTLZ1_42,main,ok,0,141,216,216,,2026-07-26T11:31:30Z,2026-07-26T11:31:30Z,0.0,,,data/experiments/main/c217/exp_main_c217_DTLZ1_42.jsonl,data/experiments/main/c217/exp_main_c217_DTLZ1_42__real.parquet,,,31.748724,,140,214,0,1,1,0,0,0,71,1,"{""c217_gen"": 140, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 71}",2026-07-26T11:31:01+00:00,2026-07-26T11:31:30+00:00,2026-07-26T11:31:01+00:00,2026-07-26T11:31:30+00:00,29.0,0,0.0,2.0,1,"[""2026-07-26T11:31:01Z""]",2026-07-26T11:31:30Z,2026-07-26T11:31:30Z,,,,,,,,,
c217,DTLZ2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/DTLZ2/42,6,172073,2,27811,2,8029,2,29903,2,244947,2,7142,2,1785285514.454492,1785285513.736122,1785285513.8335757,1785285514.0328681,1785285515.6908927,1785285514.0761852,1785285513.736122,1785285515.6908927,1.954770803451538,main_c217_DTLZ2_42,main,ok,0,241,371,371,,2026-07-26T11:39:17Z,2026-07-26T11:39:17Z,0.0,,,data/experiments/main/c217/exp_main_c217_DTLZ2_42.jsonl,data/experiments/main/c217/exp_main_c217_DTLZ2_42__real.parquet,,,61.191908,,240,364,0,1,1,0,0,0,121,1,"{""c217_gen"": 240, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 121}",2026-07-26T11:38:18+00:00,2026-07-26T11:39:18+00:00,2026-07-26T11:38:18+00:00,2026-07-26T11:39:18+00:00,60.0,0,0.0,3.0,1,"[""2026-07-26T11:38:18Z""]",2026-07-26T11:39:18Z,2026-07-26T11:39:18Z,,,,,,,,,
c217,DTLZ3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/DTLZ3/42,6,172088,3,27888,3,8029,3,29766,3,264298,3,7033,3,1785285515.304555,1785285514.9821103,1785285514.7679005,1785285515.0059304,1785285515.665549,1785285515.0162637,1785285514.7679005,1785285515.665549,0.8976485729217529,main_c217_DTLZ3_42,main,ok,0,241,371,371,,2026-07-26T11:39:56Z,2026-07-26T11:39:56Z,0.0,,,data/experiments/main/c217/exp_main_c217_DTLZ3_42.jsonl,data/experiments/main/c217/exp_main_c217_DTLZ3_42__real.parquet,,,53.335518,,240,364,0,1,1,0,0,0,121,1,"{""c217_gen"": 240, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 121}",2026-07-26T11:39:04+00:00,2026-07-26T11:39:56+00:00,2026-07-26T11:39:04+00:00,2026-07-26T11:39:56+00:00,52.0,0,0.0,3.0,1,"[""2026-07-26T11:39:04Z""]",2026-07-26T11:39:56Z,2026-07-26T11:39:56Z,,,,,,,,,
c217,DTLZ4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c217/DTLZ4/42,6,169984,3,27841,3,8029,3,28116,3,260663,3,7020,3,1785285515.8022463,1785285515.2570896,1785285515.1048746,1785285516.2115338,1785285516.9726253,1785285515.336075,1785285515.1048746,1785285516.9726253,1.867750644683838,main_c217_DTLZ4_42,main,ok,0,241,371,371,,2026-07-26T11:40:02Z,2026-07-26T11:40:02Z,0.0,,,data/experiments/main/c217/exp_main_c217_DTLZ4_42.jsonl,data/experiments/main/c217/exp_main_c217_DTLZ4_42__real.parquet,,,53.494952,,240,364,0,1,1,0,0,0,121,1,"{""c217_gen"": 240, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 121}",2026-07-26T11:39:10+00:00,2026-07-26T11:40:02+00:00,2026-07-26T11:39:10+00:00,2026-07-26T11:40:02+00:00,52.0,0,0.0,2.0,1,"[""2026-07-26T11:39:10Z""]",2026-07-26T11:40:02Z,2026-07-26T11:40:02Z,,,,,,,,,
