alg,exp,prob,seed,estado,fe,mx,camadas,sem_manifest
b1,main,MMF4,12,ok,61,61,①②③④⑥,False
b1,main,MMF4,13,ok,61,61,①②③④⑥,False
b1,main,MMF4,14,ok,61,61,①②③④⑥,False
b1,main,MMF4,15,ok,61,61,①②③④⑥,False
b1,main,MMF4,16,ok,61,61,①②③④⑥,False
b1,main,MMF4,17,ok,61,61,①②③④⑥,False
b1,main,MMF4,18,ok,61,61,①②③④⑥,False
b1,main,MMF4,19,ok,61,61,①②③④⑥,False
b1,main,MMF4,2,ok,61,61,①②③④⑥,False
b1,main,MMF4,20,ok,61,61,①②③④⑥,False
b1,main,MMF4,21,ok,61,61,①②③④⑥,False
b1,main,MMF4,22,ok,61,61,①②③④⑥,False
b1,main,MMF4,23,ok,61,61,①②③④⑥,False
b1,main,MMF4,24,ok,61,61,①②③④⑥,False
b1,main,MMF4,25,ok,61,61,①②③④⑥,False
b1,main,MMF4,26,ok,61,61,①②③④⑥,False
b1,main,MMF4,27,ok,61,61,①②③④⑥,False
b1,main,MMF4,28,ok,61,61,①②③④⑥,False
b1,main,MMF4,3,ok,61,61,①②③④⑥,False
b1,main,MMF4,4,ok,61,61,①②③④⑥,False
b1,main,MMF4,42,ok,61,61,①②③④⑥,False
b1,main,MMF4,5,ok,61,61,①②③④⑥,False
b1,main,MMF4,6,ok,61,61,①②③④⑥,False
b1,main,MMF4,7,ok,61,61,①②③④⑥,False
b1,main,MMF4,8,ok,61,61,①②③④⑥,False
b1,main,MMF4,9,ok,61,61,①②③④⑥,False
b1,main,WFG1,0,ok,681,681,①②③④⑥,False
b1,main,WFG1,1,ok,681,681,①②③④⑥,False
b1,main,WFG1,10,ok,681,681,①②③④⑥,False
b1,main,WFG1,11,ok,681,681,①②③④⑥,False
b1,main,WFG1,12,ok,681,681,①②③④⑥,False
b1,main,WFG1,14,ok,681,681,①②③④⑥,False
b1,main,WFG1,15,ok,681,681,①②③④⑥,False
b1,main,WFG1,16,ok,681,681,①②③④⑥,False
b1,main,WFG1,18,ok,681,681,①②③④⑥,False
b1,main,WFG1,19,ok,681,681,①②③④⑥,False
b1,main,WFG1,2,ok,681,681,①②③④⑥,False
b1,main,WFG1,20,ok,681,681,①②③④⑥,False
b1,main,WFG1,21,ok,681,681,①②③④⑥,False
b1,main,WFG1,22,ok,681,681,①②③④⑥,False
b1,main,WFG1,23,ok,681,681,①②③④⑥,False
b1,main,WFG1,24,ok,681,681,①②③④⑥,False
b1,main,WFG1,25,ok,681,681,①②③④⑥,False
b1,main,WFG1,26,ok,681,681,①②③④⑥,False
b1,main,WFG1,27,ok,681,681,①②③④⑥,False
b1,main,WFG1,28,ok,681,681,①②③④⑥,False
b1,main,WFG1,3,ok,681,681,①②③④⑥,False
b1,main,WFG1,4,ok,681,681,①②③④⑥,False
b1,main,WFG1,42,ok,681,681,①②③④⑥,False
b1,main,WFG1,5,ok,681,681,①②③④⑥,False
b1,main,WFG1,6,ok,681,681,①②③④⑥,False
b1,main,WFG1,7,ok,681,681,①②③④⑥,False
b1,main,WFG1,8,ok,681,681,①②③④⑥,False
b1,main,WFG1,9,ok,681,681,①②③④⑥,False
b1,main,WFG2,0,ok,681,681,①②③④⑥,False
b1,main,WFG2,1,ok,681,681,①②③④⑥,False
b1,main,WFG2,10,ok,681,681,①②③④⑥,False
b1,main,WFG2,11,ok,681,681,①②③④⑥,False
b1,main,WFG2,12,ok,681,681,①②③④⑥,False
b1,main,WFG2,13,ok,681,681,①②③④⑥,False
b1,main,WFG2,14,ok,681,681,①②③④⑥,False
b1,main,WFG2,15,ok,681,681,①②③④⑥,False
b1,main,WFG2,16,ok,681,681,①②③④⑥,False
b1,main,WFG2,18,ok,681,681,①②③④⑥,False
b1,main,WFG2,19,ok,681,681,①②③④⑥,False
b1,main,WFG2,2,ok,681,681,①②③④⑥,False
b1,main,WFG2,20,ok,681,681,①②③④⑥,False
b1,main,WFG2,21,ok,681,681,①②③④⑥,False
b1,main,WFG2,22,ok,681,681,①②③④⑥,False
b1,main,WFG2,23,ok,681,681,①②③④⑥,False
b1,main,WFG2,24,ok,681,681,①②③④⑥,False
b1,main,WFG2,25,ok,681,681,①②③④⑥,False
b1,main,WFG2,26,ok,681,681,①②③④⑥,False
b1,main,WFG2,27,ok,681,681,①②③④⑥,False
b1,main,WFG2,28,ok,681,681,①②③④⑥,False
b1,main,WFG2,3,ok,681,681,①②③④⑥,False
b1,main,WFG2,4,ok,681,681,①②③④⑥,False
b1,main,WFG2,42,ok,681,681,①②③④⑥,False
b1,main,WFG2,5,ok,681,681,①②③④⑥,False
b1,main,WFG2,6,ok,681,681,①②③④⑥,False
b1,main,WFG2,7,ok,681,681,①②③④⑥,False
b1,main,WFG2,8,ok,681,681,①②③④⑥,False
b1,main,WFG2,9,ok,681,681,①②③④⑥,False
b1,main,WFG4,0,ok,681,681,①②③④⑥,False
b1,main,WFG4,1,ok,681,681,①②③④⑥,False
b1,main,WFG4,10,ok,681,681,①②③④⑥,False
b1,main,WFG4,11,ok,681,681,①②③④⑥,False
b1,main,WFG4,12,ok,681,681,①②③④⑥,False
b1,main,WFG4,13,ok,681,681,①②③④⑥,False
b1,main,WFG4,14,ok,681,681,①②③④⑥,False
b1,main,WFG4,15,ok,681,681,①②③④⑥,False
b1,main,WFG4,16,ok,681,681,①②③④⑥,False
b1,main,WFG4,18,ok,681,681,①②③④⑥,False
b1,main,WFG4,19,ok,681,681,①②③④⑥,False
b1,main,WFG4,2,ok,681,681,①②③④⑥,False
b1,main,WFG4,20,ok,681,681,①②③④⑥,False
b1,main,WFG4,21,ok,681,681,①②③④⑥,False
b1,main,WFG4,22,ok,681,681,①②③④⑥,False
b1,main,WFG4,23,ok,681,681,①②③④⑥,False
b1,main,WFG4,24,ok,681,681,①②③④⑥,False
b1,main,WFG4,25,ok,681,681,①②③④⑥,False
b1,main,WFG4,26,ok,681,681,①②③④⑥,False
b1,main,WFG4,27,ok,681,681,①②③④⑥,False
b1,main,WFG4,28,ok,681,681,①②③④⑥,False
b1,main,WFG4,3,ok,681,681,①②③④⑥,False
b1,main,WFG4,4,ok,681,681,①②③④⑥,False
b1,main,WFG4,42,ok,681,681,①②③④⑥,False
b1,main,WFG4,5,ok,681,681,①②③④⑥,False
b1,main,WFG4,6,ok,681,681,①②③④⑥,False
b1,main,WFG4,7,ok,681,681,①②③④⑥,False
b1,main,WFG4,8,ok,681,681,①②③④⑥,False
b1,main,WFG4,9,ok,681,681,①②③④⑥,False
b1,main,WFG5,0,ok,681,681,①②③④⑥,False
b1,main,WFG5,1,ok,681,681,①②③④⑥,False
b1,main,WFG5,10,ok,681,681,①②③④⑥,False
b1,main,WFG5,11,ok,681,681,①②③④⑥,False
b1,main,WFG5,12,ok,681,681,①②③④⑥,False
b1,main,WFG5,14,ok,681,681,①②③④⑥,False
b1,main,WFG5,15,ok,681,681,①②③④⑥,False
b1,main,WFG5,16,ok,681,681,①②③④⑥,False
b1,main,WFG5,17,ok,681,681,①②③④⑥,False
b1,main,WFG5,18,ok,681,681,①②③④⑥,False
b1,main,WFG5,19,ok,681,681,①②③④⑥,False
b1,main,WFG5,2,ok,681,681,①②③④⑥,False
b1,main,WFG5,20,ok,681,681,①②③④⑥,False
b1,main,WFG5,21,ok,681,681,①②③④⑥,False
b1,main,WFG5,22,ok,681,681,①②③④⑥,False
b1,main,WFG5,23,ok,681,681,①②③④⑥,False
b1,main,WFG5,24,ok,681,681,①②③④⑥,False
b1,main,WFG5,25,ok,681,681,①②③④⑥,False
b1,main,WFG5,27,ok,681,681,①②③④⑥,False
b1,main,WFG5,28,ok,681,681,①②③④⑥,False
b1,main,WFG5,3,ok,681,681,①②③④⑥,False
b1,main,WFG5,4,ok,681,681,①②③④⑥,False
b1,main,WFG5,42,ok,681,681,①②③④⑥,False
b1,main,WFG5,5,ok,681,681,①②③④⑥,False
b1,main,WFG5,6,ok,681,681,①②③④⑥,False
b1,main,WFG5,7,ok,681,681,①②③④⑥,False
b1,main,WFG5,9,ok,681,681,①②③④⑥,False
b1,main,WFG9,0,ok,681,681,①②③④⑥,False
b1,main,WFG9,1,ok,681,681,①②③④⑥,False
b1,main,WFG9,10,ok,681,681,①②③④⑥,False
b1,main,WFG9,11,ok,681,681,①②③④⑥,False
b1,main,WFG9,12,ok,681,681,①②③④⑥,False
b1,main,WFG9,14,ok,681,681,①②③④⑥,False
b1,main,WFG9,15,ok,681,681,①②③④⑥,False
b1,main,WFG9,16,ok,681,681,①②③④⑥,False
b1,main,WFG9,17,ok,681,681,①②③④⑥,False
b1,main,WFG9,18,ok,681,681,①②③④⑥,False
b1,main,WFG9,19,ok,681,681,①②③④⑥,False
b1,main,WFG9,2,ok,681,681,①②③④⑥,False
b1,main,WFG9,20,ok,681,681,①②③④⑥,False
b1,main,WFG9,21,ok,681,681,①②③④⑥,False
b1,main,WFG9,22,ok,681,681,①②③④⑥,False
b1,main,WFG9,23,ok,681,681,①②③④⑥,False
b1,main,WFG9,24,ok,681,681,①②③④⑥,False
b1,main,WFG9,25,ok,681,681,①②③④⑥,False
b1,main,WFG9,27,ok,681,681,①②③④⑥,False
b1,main,WFG9,28,ok,681,681,①②③④⑥,False
b1,main,WFG9,3,ok,681,681,①②③④⑥,False
b1,main,WFG9,4,ok,681,681,①②③④⑥,False
b1,main,WFG9,42,ok,681,681,①②③④⑥,False
b1,main,WFG9,5,ok,681,681,①②③④⑥,False
b1,main,WFG9,6,ok,681,681,①②③④⑥,False
b1,main,WFG9,7,ok,681,681,①②③④⑥,False
b1,main,WFG9,8,ok,681,681,①②③④⑥,False
b1,main,WFG9,9,ok,681,681,①②③④⑥,False
b1,main,ZDT1,0,ok,929,929,①②③④⑥,False
b1,main,ZDT1,1,ok,929,929,①②③④⑥,False
b1,main,ZDT1,10,ok,929,929,①②③④⑥,False
b1,main,ZDT1,11,ok,929,929,①②③④⑥,False
b1,main,ZDT1,13,ok,929,929,①②③④⑥,False
b1,main,ZDT1,14,ok,929,929,①②③④⑥,False
b1,main,ZDT1,15,ok,929,929,①②③④⑥,False
b1,main,ZDT1,16,ok,929,929,①②③④⑥,False
b1,main,ZDT1,18,ok,929,929,①②③④⑥,False
b1,main,ZDT1,19,ok,929,929,①②③④⑥,False
b1,main,ZDT1,2,ok,929,929,①②③④⑥,False
b1,main,ZDT1,20,ok,929,929,①②③④⑥,False
b1,main,ZDT1,21,ok,929,929,①②③④⑥,False
b1,main,ZDT1,22,ok,929,929,①②③④⑥,False
b1,main,ZDT1,23,ok,929,929,①②③④⑥,False
b1,main,ZDT1,24,ok,929,929,①②③④⑥,False
b1,main,ZDT1,25,ok,929,929,①②③④⑥,False
b1,main,ZDT1,26,ok,929,929,①②③④⑥,False
b1,main,ZDT1,27,ok,929,929,①②③④⑥,False
b1,main,ZDT1,28,ok,929,929,①②③④⑥,False
b1,main,ZDT1,3,ok,929,929,①②③④⑥,False
b1,main,ZDT1,4,ok,929,929,①②③④⑥,False
b1,main,ZDT1,42,ok,929,929,①②③④⑥,False
b1,main,ZDT1,5,ok,929,929,①②③④⑥,False
b1,main,ZDT1,6,ok,929,929,①②③④⑥,False
b1,main,ZDT1,7,ok,929,929,①②③④⑥,False
b1,main,ZDT1,8,ok,929,929,①②③④⑥,False
b1,main,ZDT1,9,ok,929,929,①②③④⑥,False
b1,main,ZDT3,0,ok,929,929,①②③④⑥,False
b1,main,ZDT3,1,ok,929,929,①②③④⑥,False
b1,main,ZDT3,10,ok,929,929,①②③④⑥,False
b1,main,ZDT3,11,ok,929,929,①②③④⑥,False
b1,main,ZDT3,13,ok,929,929,①②③④⑥,False
b1,main,ZDT3,14,ok,929,929,①②③④⑥,False
b1,main,ZDT3,15,ok,929,929,①②③④⑥,False
b1,main,ZDT3,16,ok,929,929,①②③④⑥,False
b1,main,ZDT3,18,ok,929,929,①②③④⑥,False
b1,main,ZDT3,19,ok,929,929,①②③④⑥,False
b1,main,ZDT3,2,ok,929,929,①②③④⑥,False
b1,main,ZDT3,20,ok,929,929,①②③④⑥,False
b1,main,ZDT3,21,ok,929,929,①②③④⑥,False
b1,main,ZDT3,22,ok,929,929,①②③④⑥,False
b1,main,ZDT3,23,ok,929,929,①②③④⑥,False
b1,main,ZDT3,24,ok,929,929,①②③④⑥,False
b1,main,ZDT3,25,ok,929,929,①②③④⑥,False
b1,main,ZDT3,26,ok,929,929,①②③④⑥,False
b1,main,ZDT3,27,ok,929,929,①②③④⑥,False
b1,main,ZDT3,28,ok,929,929,①②③④⑥,False
b1,main,ZDT3,3,ok,929,929,①②③④⑥,False
b1,main,ZDT3,4,ok,929,929,①②③④⑥,False
b1,main,ZDT3,42,ok,929,929,①②③④⑥,False
b1,main,ZDT3,5,ok,929,929,①②③④⑥,False
b1,main,ZDT3,6,ok,929,929,①②③④⑥,False
b1,main,ZDT3,7,ok,929,929,①②③④⑥,False
b1,main,ZDT3,8,ok,929,929,①②③④⑥,False
b1,main,ZDT3,9,ok,929,929,①②③④⑥,False
b1,main,ZDT4,0,ok,309,309,①②③④⑥,False
b1,main,ZDT4,1,ok,309,309,①②③④⑥,False
b1,main,ZDT4,10,ok,309,309,①②③④⑥,False
b1,main,ZDT4,11,ok,309,309,①②③④⑥,False
b1,main,ZDT4,12,ok,309,309,①②③④⑥,False
b1,main,ZDT4,13,ok,309,309,①②③④⑥,False
b1,main,ZDT4,14,ok,309,309,①②③④⑥,False
b1,main,ZDT4,15,ok,309,309,①②③④⑥,False
b1,main,ZDT4,16,ok,309,309,①②③④⑥,False
b1,main,ZDT4,17,ok,309,309,①②③④⑥,False
b1,main,ZDT4,18,ok,309,309,①②③④⑥,False
b1,main,ZDT4,19,ok,309,309,①②③④⑥,False
b1,main,ZDT4,2,ok,309,309,①②③④⑥,False
b1,main,ZDT4,20,ok,309,309,①②③④⑥,False
b1,main,ZDT4,21,ok,309,309,①②③④⑥,False
b1,main,ZDT4,22,ok,309,309,①②③④⑥,False
b1,main,ZDT4,23,ok,309,309,①②③④⑥,False
b1,main,ZDT4,24,ok,309,309,①②③④⑥,False
b1,main,ZDT4,25,ok,309,309,①②③④⑥,False
b1,main,ZDT4,26,ok,309,309,①②③④⑥,False
b1,main,ZDT4,27,ok,309,309,①②③④⑥,False
b1,main,ZDT4,28,ok,309,309,①②③④⑥,False
b1,main,ZDT4,3,ok,309,309,①②③④⑥,False
b1,main,ZDT4,4,ok,309,309,①②③④⑥,False
b1,main,ZDT4,42,ok,309,309,①②③④⑥,False
b1,main,ZDT4,5,ok,309,309,①②③④⑥,False
b1,main,ZDT4,6,ok,309,309,①②③④⑥,False
b1,main,ZDT4,7,ok,309,309,①②③④⑥,False
b1,main,ZDT4,8,ok,309,309,①②③④⑥,False
b1,main,ZDT4,9,ok,309,309,①②③④⑥,False
b1,main,ZDT6,0,ok,309,309,①②③④⑥,False
b1,main,ZDT6,1,ok,309,309,①②③④⑥,False
b1,main,ZDT6,10,ok,309,309,①②③④⑥,False
b1,main,ZDT6,11,ok,309,309,①②③④⑥,False
b1,main,ZDT6,12,ok,309,309,①②③④⑥,False
b1,main,ZDT6,13,ok,309,309,①②③④⑥,False
b1,main,ZDT6,14,ok,309,309,①②③④⑥,False
b1,main,ZDT6,15,ok,309,309,①②③④⑥,False
b1,main,ZDT6,16,ok,309,309,①②③④⑥,False
b1,main,ZDT6,17,ok,309,309,①②③④⑥,False
b1,main,ZDT6,18,ok,309,309,①②③④⑥,False
b1,main,ZDT6,19,ok,309,309,①②③④⑥,False
b1,main,ZDT6,2,ok,309,309,①②③④⑥,False
b1,main,ZDT6,20,ok,309,309,①②③④⑥,False
b1,main,ZDT6,21,ok,309,309,①②③④⑥,False
b1,main,ZDT6,22,ok,309,309,①②③④⑥,False
b1,main,ZDT6,23,ok,309,309,①②③④⑥,False
b1,main,ZDT6,24,ok,309,309,①②③④⑥,False
b1,main,ZDT6,25,ok,309,309,①②③④⑥,False
b1,main,ZDT6,26,ok,309,309,①②③④⑥,False
b1,main,ZDT6,27,ok,309,309,①②③④⑥,False
b1,main,ZDT6,28,ok,309,309,①②③④⑥,False
b1,main,ZDT6,3,ok,309,309,①②③④⑥,False
b1,main,ZDT6,4,ok,309,309,①②③④⑥,False
b1,main,ZDT6,42,ok,309,309,①②③④⑥,False
b1,main,ZDT6,5,ok,309,309,①②③④⑥,False
b1,main,ZDT6,6,ok,309,309,①②③④⑥,False
b1,main,ZDT6,7,ok,309,309,①②③④⑥,False
b1,main,ZDT6,8,ok,309,309,①②③④⑥,False
b1,main,ZDT6,9,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,0,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,1,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,10,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,11,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,12,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,13,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,14,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,15,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,16,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,17,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,18,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,19,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,2,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,20,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,21,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,22,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,23,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,24,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,25,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,26,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,27,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,28,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,3,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,4,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,42,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,5,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,6,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,7,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,8,ok,309,309,①②③④⑥,False
b3,main,BBOB_F1,9,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,0,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,1,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,10,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,11,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,12,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,13,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,14,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,15,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,16,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,17,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,18,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,19,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,2,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,20,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,21,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,22,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,23,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,24,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,25,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,26,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,27,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,28,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,3,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,4,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,42,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,5,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,6,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,7,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,8,ok,309,309,①②③④⑥,False
b3,main,BBOB_F17,9,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,0,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,1,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,10,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,11,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,12,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,13,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,14,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,15,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,16,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,17,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,18,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,19,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,2,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,20,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,21,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,22,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,23,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,24,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,25,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,26,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,27,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,28,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,3,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,4,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,42,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,5,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,6,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,7,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,8,ok,309,309,①②③④⑥,False
b3,main,BBOB_F22,9,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,0,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,1,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,10,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,11,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,12,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,13,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,14,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,15,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,16,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,17,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,18,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,19,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,2,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,20,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,21,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,22,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,23,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,24,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,25,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,26,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,27,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,28,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,3,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,4,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,42,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,5,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,6,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,7,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,8,ok,309,309,①②③④⑥,False
b3,main,BBOB_F37,9,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,0,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,1,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,10,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,11,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,12,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,13,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,14,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,15,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,16,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,17,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,18,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,19,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,2,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,20,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,21,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,22,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,23,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,24,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,25,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,26,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,27,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,28,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,3,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,4,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,42,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,5,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,6,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,7,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,8,ok,309,309,①②③④⑥,False
b3,main,BBOB_F49,9,ok,309,309,①②③④⑥,False
b3,main,BBOB_F5,0,ok,309,309,①②③④⑥,False
