problema,D,M,geracao,N,lote,nivel,ramo_QU,n_front1,n_front2,entrada,sel,n_sub1,n_sub2,n_pool,rcond,n_treino,hp_n,hp_c,hp_poly,hp_bf,s0_min,s0_max,s0_med,s0_int,s0_teto,s1_min,s1_max,s1_med,s0_nan,s1_nan,mu_min,mu_max,dist_min,dist_min_med,dist_min_max,U_max,U_min,Q_med,U_pool_max,fit1_med,fit2_med,fit3_med,fit2_min,fit2_max,fit3_max,fit1_max
MMF16_20,20,3,46,100,2,3,True,153,6,200,2,100,100,200,7.66744645656965e-06,374,374,1,0,MQ,8.0,368.0,166.0,1.0,398,0.017794223502278328,3.0272042751312256,0.6277371346950531,0.0,0.0,-0.8432173132896423,2.8903415203094482,"[0.5609270739594967, 1.0348739986834026]",0.7979005363214496,1.0348739986834026,10.0,6.0,11.0,368,0.05129968916851368,0.2144299748913454,0.05128029167991866,-0.986477880349895,1.0324487036703829,0.07353059407613527,0.1071594156150772
MMF16_20,20,3,47,100,2,3,True,154,12,200,2,100,100,200,6.991037215019685e-06,376,376,1,0,MQ,20.0,374.0,158.0,1.0,398,0.016498111188411713,3.576663017272949,0.858711838722229,0.0,0.0,-0.6458570957183838,2.8678908348083496,"[0.6083886212644212, 0.4394617753483506]",0.523925198306386,0.6083886212644212,22.0,4.0,20.0,374,0.0491075211487423,0.5461217089400883,0.02777083672665904,-0.5328103006074265,0.9713296297570047,0.07932666311359705,0.11036342587009036
MMF16_20,20,3,48,100,4,3,True,139,20,200,4,100,100,200,6.426853238147939e-06,378,378,1,0,MQ,2.0,382.0,169.0,1.0,398,0.02457895502448082,2.8941240310668945,0.9838182926177979,0.0,0.0,-0.7509357333183289,3.0,"[0.555182615520023, 0.6147694755447184, 0.19857083924964275, 0.266604722321388]",0.4108936689207055,0.6147694755447184,38.0,4.0,31.5,382,0.02780380484131503,0.785971177053995,0.03188162402370425,0.020956916918550395,2.0954401204462845,0.05748778431377948,0.0771155148798403
MMF16_20,20,3,49,100,4,3,True,145,14,200,4,100,100,200,6.3201249749293925e-06,382,382,1,0,MQ,20.0,388.0,165.0,1.0,398,0.10523650050163269,2.6319026947021484,0.8354010283946991,0.0,0.0,-0.6797181963920593,2.9510879516601562,"[0.2210516297055592, 0.6335760794840212, 0.47898194741936534, 0.5235141273894829]",0.5012480374044241,0.6335760794840212,24.0,6.0,23.0,388,0.03933919243147027,1.0175636762755578,0.028029010160297498,-0.4070204588006159,1.4356472088094283,0.06189702892943708,0.07420410038940928
MMF16_20,20,3,50,100,3,3,True,133,7,200,3,100,100,200,5.732912407054731e-06,386,386,1,0,MQ,6.0,372.0,165.0,1.0,398,0.023868024349212646,2.709878921508789,0.8613497912883759,0.0,0.0,-0.801209032535553,2.8719429969787598,"[0.45854025620428673, 0.3831751353746273, 0.4965423097607818]",0.45854025620428673,0.4965423097607818,12.0,4.0,12.0,372,0.06632959109261351,0.8039565457860447,0.03359889058958123,-0.6677837547158476,1.0883972672396651,0.05276743577967304,0.09056630103899285
MMF16_20,20,3,51,100,2,3,True,127,20,200,2,100,100,200,5.672974972440263e-06,389,389,1,0,MQ,12.0,370.0,167.0,1.0,398,0.13398271799087524,2.6085031032562256,0.9321852922439575,0.0,0.0,-0.6281096339225769,2.7216570377349854,"[0.4075863966767376, 0.8896054886869726]",0.648595942681855,0.8896054886869726,38.0,4.0,31.0,370,0.042911504196876164,0.941192187928507,0.019843732359755964,0.2545327105381001,1.977970327184536,0.03661704575019416,0.0875735820770861
MMF16_20,20,3,52,100,2,3,True,127,9,200,2,100,100,200,5.644895272000875e-06,391,391,1,0,MQ,8.0,360.0,165.0,1.0,398,0.0020371570717543364,2.6191673278808594,1.0122506618499756,0.0,0.0,-0.6123396158218384,2.969615936279297,"[0.7119523126137122, 0.34893761835035]",0.5304449654820311,0.7119523126137122,14.0,4.0,15.0,360,0.0499185735044273,0.2139627228797374,0.020152413631040107,-0.20895955407614997,1.8467592259577352,0.07579653541383731,0.0754712041540896
MMF16_20,20,3,53,100,3,3,True,152,12,200,3,100,100,200,5.589973621097296e-06,393,393,1,0,MQ,12.0,352.0,168.0,1.0,398,0.04858645051717758,2.4339888095855713,0.7001344561576843,0.0,0.0,-0.7529927492141724,3.0,"[0.3480158580985763, 0.45559777763005127, 0.7587429305362492]",0.45559777763005127,0.7587429305362492,22.0,6.0,19.5,352,0.0386780133596569,0.28624105111667664,0.021440371623639442,-0.8476343697268041,1.2607739323000695,0.03545755884205704,0.09817338449723599
MMF16_20,20,3,54,100,2,3,True,138,19,200,2,100,100,200,5.539962958921375e-06,396,396,1,0,MQ,8.0,372.0,180.0,1.0,398,0.018928086385130882,2.6437292098999023,0.8523626327514648,0.0,0.0,-0.6898695826530457,3.05948805809021,"[0.9096096584838599, 0.5239851122996951]",0.7167973853917775,0.9096096584838599,36.0,10.0,31.0,372,0.026265030444631243,0.7176446605653517,0.01721001953080715,-0.38274225148481733,2.096169369221311,0.05359641449419562,0.0949241788708405
MMF16_20,20,3,55,100,4,3,True,139,16,200,4,100,100,200,5.5263253492862856e-06,397,398,1,0,MQ,10.0,374.0,172.0,1.0,398,0.07275546342134476,2.6206376552581787,0.9826249778270721,0.0,0.0,-0.6354461908340454,3.0,"[0.6069161943052083, 0.41267737426367923, 0, 0.3105902670039939]",0.36163382063383653,0.6069161943052083,30.0,8.0,25.0,374,0.04257653867597545,0.7116973859755165,0.01995136813845636,-0.4558104086241981,1.5752614849824242,0.07353059407612943,0.09301561901264488
MMF16_20,20,3,56,100,2,3,True,142,12,200,2,100,100,200,5.342423530467108e-06,401,401,1,0,MQ,18.0,370.0,182.0,1.0,398,0.0038263979367911816,2.9046051502227783,0.7838084697723389,0.0,0.0,-0.6034738421440125,2.9276812076568604,"[0.4452321709550863, 0.8362169370807748]",0.6407245540179306,0.8362169370807748,22.0,6.0,19.5,370,0.04375224023462901,0.2760030546616621,0.016520311797467883,-0.24664746523503833,1.8453057080695077,0.07353059407613055,0.0723542711516502
MMF16_20,20,3,57,100,3,3,True,135,7,200,3,100,100,200,5.296380302854253e-06,403,403,1,0,MQ,12.0,360.0,159.0,1.0,398,0.04302271455526352,3.05647611618042,0.8912863731384277,0.0,0.0,-0.7068538069725037,3.151149272918701,"[0.4320384394631188, 0.32520350463710246, 0.7530174465629722]",0.4320384394631188,0.7530174465629722,12.0,0.0,12.0,360,0.032078508755258306,0.20986936331560813,0.027244869027368997,-0.29031452941243785,0.94013831617686,0.04473941942563563,0.11138439052960426
MMF16_20,20,3,58,100,4,3,True,125,7,200,4,100,100,200,5.184038792057359e-06,406,406,1,0,MQ,20.0,382.0,175.0,1.0,398,0.014335689134895802,2.359020471572876,0.877256840467453,0.0,0.0,-0.7367196679115295,2.840726137161255,"[0.4467547156186787, 0.5395760580853467, 0.6168481126598829, 0.6189634352927668]",0.5782120853726148,0.6189634352927668,12.0,4.0,12.0,382,0.044924480026446806,1.3276851270154397,0.02949332506131024,-0.6805914879303314,2.4973893438714017,0.044290260636845984,0.09284167415334806
MMF16_20,20,3,59,100,3,3,True,145,8,200,3,100,100,200,5.134150013878481e-06,410,410,1,0,MQ,8.0,384.0,156.0,1.0,398,0.028852008283138275,5.54722261428833,1.0334205627441406,0.0,0.0,-0.7807321548461914,3.133911609649658,"[0.8283200100522702, 0.8277106160144265, 0.15701385560956124]",0.8277106160144265,0.8283200100522702,14.0,4.0,13.0,384,0.02779465663835312,1.000000000000413,0.031159639188936494,-0.7275277569325871,1.4322354250235358,0.07579653541383491,0.11300577404614542
MMF16_20,20,3,60,100,3,3,True,144,14,200,3,100,100,200,4.325876813357484e-06,413,413,1,0,MQ,22.0,378.0,156.0,1.0,398,0.015417858026921749,3.429731845855713,0.7574974000453949,0.0,0.0,-0.6458746790885925,2.9270057678222656,"[1.1348399047552131, 0.4692510034648841, 0.8363335735526114]",0.8363335735526114,1.1348399047552131,26.0,6.0,23.0,378,0.03235685111597199,0.25134928234554543,0.02333512488523388,-0.6569142339985046,1.873787691975922,0.04813606534180066,0.09057329006764993
MMF16_20,20,3,61,100,4,3,True,154,11,200,4,100,100,200,4.288721292353221e-06,416,416,1,0,MQ,26.0,374.0,162.0,1.0,398,0.01015595905482769,2.931697368621826,0.7914811074733734,0.0,0.0,-0.629602313041687,2.784470319747925,"[0.7519556057466388, 0.35255897350410226, 0.9844588043150423, 0.6849122617402256]",0.7184339337434322,0.9844588043150423,20.0,0.0,18.0,374,0.027179465724741458,0.16324255962698642,0.024079963436068663,-0.4231772478660436,1.1767527870943364,0.04242935972662343,0.06991200120355136
MMF16_20,20,3,62,100,5,3,True,152,17,200,5,100,100,200,4.240635869694762e-06,420,420,1,0,MQ,6.0,388.0,170.0,1.0,398,0.004396412521600723,3.366436719894409,0.8618403375148773,0.0,0.0,-0.7312907576560974,2.7462472915649414,"[0.5095510586689297, 0.4811801558237589, 0.2910892219606174, 0.4448737450210203, 1.108917343902154]",0.4811801558237589,1.108917343902154,32.0,4.0,27.0,388,0.04370953190600918,0.6670299254510828,0.013946690109240673,-0.5688070874211699,1.7169091583323497,0.04007595125802867,0.08493294324965983
MMF16_20,20,3,63,100,3,3,True,153,7,200,3,100,100,200,4.086777788834213e-06,425,425,1,0,MQ,10.0,362.0,176.0,1.0,398,0.010686278343200684,2.680835485458374,0.7482162415981293,0.0,0.0,-0.695167064666748,2.76100492477417,"[0.8184983060330377, 0.4979354610150288, 1.1610855094707024]",0.8184983060330377,1.1610855094707024,12.0,2.0,11.0,362,0.05367508391851662,0.08479287908614097,0.023408013099539274,-0.3450854597703561,2.53815553180522,0.09176931095250856,0.12834269978251114
MMF16_20,20,3,64,100,2,3,True,138,4,200,2,100,100,200,4.036425511541416e-06,428,428,1,0,MQ,10.0,394.0,156.0,1.0,398,0.00765146454796195,3.528871536254883,0.8946009576320648,0.0,0.0,-0.807796061038971,2.9211511611938477,"[0.34849491834101637, 0.9229338214006082]",0.6357143698708123,0.9229338214006082,6.0,4.0,7.5,394,0.04338008082454107,-0.7359970043541515,0.03058221372798861,-2.2107516597373595,0.6825325009071386,0.05352887389443203,0.09650956314519588
MMF16_20,20,3,65,100,3,3,True,129,4,200,3,100,100,200,4.026310577157509e-06,429,430,1,0,MQ,0.0,368.0,158.0,1.0,398,0.06132343411445618,2.823413372039795,0.9527212679386139,0.0,0.0,-0.6977083086967468,3.0,"[0.5484637411925386, 0, 0.6449316971411233]",0.5484637411925386,0.6449316971411233,6.0,2.0,7.5,368,0.04832572939496327,0.736718617242651,0.03639945255315164,-2.6040118550648903,0.9999999999998646,0.04221915124249715,0.11466520920440808
MMF16_20,20,3,66,100,3,3,True,134,9,200,3,100,100,200,3.5244837564335905e-06,432,432,1,0,MQ,10.0,366.0,171.0,1.0,398,0.035257402807474136,3.618036985397339,0.9035627543926239,0.0,0.0,-0.7123897671699524,2.8828999996185303,"[0.5382266387809054, 0.5095043770989034, 0.5577903366681136]",0.5382266387809054,0.5577903366681136,16.0,2.0,15.0,366,0.03909287638099667,1.125940625660018,0.04595145866376624,-2.450259796704291,2.9845924878357657,0.06413443058693766,0.07495619690520307
MMF16_20,20,3,67,100,6,3,True,134,17,200,6,100,100,200,2.8955117199980783e-06,435,435,1,0,MQ,14.0,376.0,180.0,1.0,398,0.02255302481353283,3.7916064262390137,0.8786864578723907,0.0,0.0,-0.7089776396751404,2.8021295070648193,"[0.44857822344879633, 0.6923154819659526, 0.9971548053964376, 0.7458060735415251, 0.8613824429474799, 0.7652335308095103]",0.7555198021755176,0.9971548053964376,32.0,8.0,27.0,376,0.039287346002307474,0.23862414885991745,0.02363572829343932,-0.5271921352413025,3.309811267689047,0.0735305940761374,0.08981943851248346
MMF16_20,20,3,68,100,3,3,True,137,14,200,3,100,100,200,2.75335282896363e-06,441,441,1,0,MQ,14.0,382.0,180.0,1.0,398,0.03777092322707176,3.8095526695251465,1.303501844406128,0.0,0.0,-0.7159955501556396,2.87494158744812,"[0.36709775657856303, 1.0793053055402928, 0.699620928244185]",0.699620928244185,1.0793053055402928,26.0,4.0,22.5,382,0.04833359886349156,0.6103202688842289,0.015562134791573614,-0.29075679308631086,2.290240424865479,0.06626812093223586,0.1072370269051333
MMF16_20,20,3,69,100,4,3,True,131,5,200,4,100,100,200,2.66667444023182e-06,444,444,1,0,MQ,10.0,380.0,167.0,1.0,398,0.02527838759124279,4.394667625427246,1.0175944566726685,0.0,0.0,-0.7156050801277161,3.09464168548584,"[0.13610420538716525, 0.20411791700091791, 0.4359420385031177, 0.535516914999629]",0.3200299777520178,0.535516914999629,8.0,2.0,9.0,380,0.04886658767848707,-0.465547792595681,0.02501065868523826,-1.7406762214547151,0.8218657065532162,0.07883815327921033,0.1023050509702373
MMF16_20,20,3,70,100,3,3,True,152,13,200,3,100,100,200,2.506470047628286e-06,448,448,1,0,MQ,6.0,372.0,166.0,1.0,398,0.0090248491615057,3.050954818725586,0.8373650312423706,0.0,0.0,-0.5837098360061646,2.838021993637085,"[0.3247985407786858, 0.8371558136685309, 0.9653537530542915]",0.8371558136685309,0.9653537530542915,24.0,2.0,21.0,372,0.03543133567430157,0.43059649342891193,0.03453324217028101,-3.1916684456715205,2.8100567530789573,0.060941725264101056,0.08721574160664017
MMF16_20,20,3,71,100,3,3,True,148,12,200,3,100,100,200,2.3564173144179433e-06,451,451,1,0,MQ,12.0,388.0,160.0,1.0,398,0.0067932442761957645,2.8625473976135254,0.8950980603694916,0.0,0.0,-0.6395416855812073,2.751307487487793,"[0.3090381026836504, 0.7776679332624992, 0.7802488635922056]",0.7776679332624992,0.7802488635922056,22.0,4.0,21.0,388,0.04590384167712409,0.16263527160406666,0.017032549459678005,-0.965546050765234,0.9082879010651861,0.04166159538095857,0.07136497771829918
MMF16_20,20,3,72,100,3,3,True,126,9,200,3,100,100,200,2.3379733594251554e-06,454,454,1,0,MQ,10.0,364.0,154.0,1.0,398,0.0023525762371718884,4.261377811431885,0.9343256652355194,0.0,0.0,-0.6798317432403564,2.87467360496521,"[0.9477656794686063, 0.4354981368512069, 0.4261233883088792]",0.4354981368512069,0.9477656794686063,16.0,4.0,15.0,364,0.03901473419339188,0.053322528629731636,0.021872018627227777,-2.5995756519589044,1.1036360647943262,0.053965482081640107,0.09760209801775245
MMF16_20,20,3,73,100,3,3,True,154,17,200,3,100,100,200,2.31482354751252e-06,457,457,1,0,MQ,16.0,386.0,169.0,1.0,398,0.014009883627295494,3.8759453296661377,0.8495146930217743,0.0,0.0,-0.7323986291885376,2.9887301921844482,"[0.5100914999470408, 1.2732445450352217, 0.5216863122694902]",0.5216863122694902,1.2732445450352217,32.0,6.0,27.0,386,0.039539137013865466,0.22933093427316864,0.01669104111199299,-0.500088266103528,1.6033782906120746,0.04088205273735152,0.07765437038602194
MMF16_20,20,3,74,100,3,3,True,149,7,200,3,100,100,200,2.2957065771708007e-06,460,460,1,0,MQ,8.0,376.0,170.0,1.0,398,0.026361441239714622,3.990727663040161,0.8884694576263428,0.0,0.0,-0.6502701044082642,2.8697307109832764,"[0.3865757919533895, 0.7352696614781823, 0.31910435912941704]",0.3865757919533895,0.7352696614781823,12.0,4.0,12.0,376,0.06511798717496986,0.7051237711794389,0.032301443131442155,-0.3781406982756774,1.7711231342728357,0.08362123995106699,0.08960148439098121
MMF16_20,20,3,75,100,4,3,True,151,13,200,4,100,100,200,2.2789012031129283e-06,463,463,1,0,MQ,6.0,380.0,166.0,1.0,398,0.021045848727226257,2.7395401000976562,0.781982034444809,0.0,0.0,-0.6499460935592651,2.825699806213379,"[0.8317038303686174, 0.2085870559067908, 0.6696496222547701, 0.6681755765716667]",0.6689125994132183,0.8317038303686174,22.0,6.0,20.0,380,0.06262501745704885,0.48954813637001715,0.0213973921639846,-0.7591598123618453,1.4961894650358816,0.051731923412817835,0.07933372022392426
MMF16_20,20,3,76,100,3,3,True,147,12,200,3,100,100,200,2.258319627258576e-06,467,467,1,0,MQ,6.0,382.0,160.0,1.0,398,0.0167428907006979,4.261163234710693,0.8551989793777466,0.0,0.0,-0.7515913844108582,2.9077634811401367,"[0.7506904169231922, 0.2623031074040687, 0.8725824449759044]",0.7506904169231922,0.8725824449759044,22.0,4.0,20.0,382,0.032874779973802226,0.3084876876886842,0.021446826538162427,-1.1107215427749093,0.8920056280518924,0.032264772086716846,0.08243447794566204
MMF16_20,20,3,77,100,3,3,True,143,11,200,3,100,100,200,2.241625602004337e-06,470,470,1,0,MQ,12.0,386.0,173.0,1.0,398,0.06253284960985184,2.7028093338012695,1.0227932929992676,0.0,0.0,-0.7283103466033936,3.0089635848999023,"[0.14484731792751407, 0.3651154028549612, 0.32553579563509577]",0.32553579563509577,0.3651154028549612,20.0,6.0,18.0,386,0.045945064233323174,0.7153494934971856,0.020508147834524718,-0.08821652143767311,1.675759665799276,0.05518564285568152,0.07100850480796012
MMF16_20,20,3,78,100,3,3,True,146,11,200,3,100,100,200,1.538989554172091e-06,472,473,1,0,MQ,2.0,380.0,180.0,1.0,398,0.018586864694952965,3.2652885913848877,0.9630753993988037,0.0,0.0,-0.6763855218887329,2.864520311355591,"[0.32586672813580453, 0.35203975204312526, 0]",0.32586672813580453,0.35203975204312526,20.0,4.0,18.0,380,0.04212523847694827,0.04616866105366224,0.017518970964812513,-0.5468929982413551,2.7646734283785923,0.03147034465802982,0.11974453180935936
MMF16_20,20,3,79,100,3,3,True,148,11,200,3,100,100,200,1.4499492594778752e-06,475,475,1,0,MQ,8.0,368.0,173.0,1.0,398,0.08294237405061722,3.5818660259246826,0.9777405261993408,0.0,0.0,-0.7291061282157898,2.9671552181243896,"[0.4109806084059847, 0.33647626258795393, 0.3457496761675907]",0.3457496761675907,0.4109806084059847,20.0,6.0,18.0,368,0.0540638891983929,0.7755492904599506,0.011372983411902536,0.16508021725316402,2.6601411341790864,0.07341568184395598,0.08588970343475144
MMF16_20,20,3,80,100,6,3,True,132,9,200,6,100,100,200,1.4251777746340867e-06,477,478,1,0,MQ,8.0,374.0,180.0,1.0,398,0.011262704618275166,2.8808913230895996,0.8009695410728455,0.0,0.0,-0.7570058703422546,2.802668571472168,"[0.5764964197863974, 0.381509217380293, 0, 0.8517169724324807, 0.673591580056175, 0.835108164834766]",0.6250439999212862,0.8517169724324807,16.0,0.0,14.0,374,0.02883141586756427,0.09254014222302942,0.023514846602244656,-0.7255622406023434,1.0000000000009237,0.042219151242511056,0.10744736455796433
MMF16_20,20,3,81,100,2,3,True,135,8,200,2,100,100,200,1.4076093384898587e-06,483,483,1,0,MQ,16.0,380.0,195.0,1.0,398,0.05432736501097679,3.1175098419189453,0.8861103653907776,0.0,0.0,-0.6654505729675293,3.0234715938568115,"[0.39586886450265657, 0.4827655151090375]",0.439317189805847,0.4827655151090375,14.0,2.0,13.5,380,0.027604665254845534,0.1235597490503011,0.02123469188719504,-0.5807769949436619,1.0847534805817673,0.045800998060568004,0.14531228852741554
MMF16_20,20,3,82,100,3,3,True,141,15,200,3,100,100,200,1.164430189833754e-06,485,485,1,0,MQ,12.0,380.0,164.0,1.0,398,0.0007445411174558103,3.393354654312134,1.0414923429489136,0.0,0.0,-0.6398191452026367,2.9671847820281982,"[0.3859102948255693, 0.36815827810791607, 0.23637468424804017]",0.36815827810791607,0.3859102948255693,28.0,6.0,24.0,380,0.02240911806458726,0.4543601188034603,0.017619931201641847,-0.6102634499576749,2.1241612745542073,0.04832444571369443,0.12559761152378623
MMF16_20,20,3,83,100,9,3,True,136,26,200,9,100,100,200,9.847884818789268e-07,488,488,1,0,MQ,40.0,376.0,201.0,1.0,398,0.011769513599574566,3.3519978523254395,0.6721482872962952,0.0,0.0,-0.7624026536941528,2.821530818939209,"[0.6050277848782731, 0.4032111896599425, 0.31816191717463105, 0.8976281703254628, 0.9680891268008436, 0.8212168018298165, 0.926061065181546, 1.0237078019555168, 1.1385838501265217]",0.8976281703254628,1.1385838501265217,50.0,6.0,39.5,376,0.03401177199498654,0.39840081032413055,0.01244558311697134,-1.136762878051957,1.9861897846128724,0.03751736247023111,0.1105888259318203
MMF16_20,20,3,84,100,3,3,True,132,7,200,3,100,100,200,9.664840442017953e-07,496,497,1,0,MQ,12.0,386.0,184.0,1.0,398,0.007921449840068817,3.9332962036132812,0.9870879054069519,0.0,0.0,-0.7690594792366028,2.828911304473877,"[0.7830059334138658, 0.8024751718155394, 0]",0.7830059334138658,0.8024751718155394,12.0,2.0,12.0,386,0.06517440479965941,1.0000000000043094,0.01607521941086641,-3.7630015912150263,2.1083872895489897,0.031190945350787685,0.07647951419535363
MMF16_20,20,3,85,100,4,3,True,128,7,200,4,100,100,200,9.592561277419916e-07,499,499,1,0,MQ,8.0,368.0,150.0,1.0,398,0.007439034059643745,4.220319747924805,1.0972034931182861,0.0,0.0,-0.7290845513343811,2.9166626930236816,"[0.08230362073694637, 0.49231825088886627, 0.7807885775212483, 0.9760187321153677]",0.6365534142050573,0.9760187321153677,12.0,6.0,13.0,368,0.041667322991230105,-0.24069363966218038,0.014084787055952515,-1.0891941747259297,0.6873004882022142,0.05103587044747394,0.09068461926640783
MMF16_20,20,3,86,100,2,3,True,160,14,200,2,100,100,200,3.524890915622786e-07,503,503,1,0,MQ,12.0,376.0,174.0,1.0,398,0.001503142062574625,3.852321147918701,0.9317686855792999,0.0,0.0,-0.7262542843818665,2.9071168899536133,"[0.7424740998981695, 0.8358338209285878]",0.7891539604133786,0.8358338209285878,26.0,4.0,21.5,376,0.044133530819150224,0.017014066398052474,0.016172494064386457,-0.8377705190574383,1.9351801206643464,0.055415509146223486,0.09990806514276176
MMF16_20,20,3,87,100,3,3,True,141,20,200,3,100,100,200,3.5116045314529297e-07,505,505,1,0,MQ,10.0,356.0,170.0,1.0,398,0.012669594958424568,5.935068607330322,0.7354627847671509,0.0,0.0,-0.7599570751190186,3.132749319076538,"[0.5632462283717686, 0.33412626108109744, 0.9076192728773045]",0.5632462283717686,0.9076192728773045,36.0,10.0,32.5,356,0.039853870521729236,-0.030509937116604213,0.024744794172989616,-1.3354555693075971,2.9979177890146085,0.15577120183050477,0.07445179130110877
MMF16_20,20,3,88,100,6,3,True,147,12,200,6,100,100,200,3.396573624959762e-07,508,508,1,0,MQ,4.0,398.0,151.0,1.0,398,0.011366821825504303,5.156456470489502,0.9313077628612518,0.0,0.0,-0.6507033705711365,3.3231000900268555,"[0.6544540238038776, 0.44373519250069166, 0.2077355358387446, 0.7853430540279722, 0.795624582838627, 0.23738251903154128]",0.5490946081522846,0.795624582838627,22.0,4.0,19.5,398,0.03409937044491419,0.2796195829569439,0.047419616399802494,-0.8878877774445431,0.9551927962252518,0.07612002005669147,0.09051330173205907
MMF16_20,20,3,89,100,5,3,True,113,9,200,5,100,100,200,3.33188167176182e-07,514,514,1,0,MQ,10.0,362.0,168.0,1.0,398,0.010972261428833008,3.5540807247161865,0.8395057022571564,0.0,0.0,-0.653547465801239,3.0260586738586426,"[0.6163871420910363, 0.47918652227102093, 0.5655216960811591, 0.5221641583682971, 0.24893953113260692]",0.5221641583682971,0.6163871420910363,16.0,0.0,15.0,362,0.02123061063473687,-2.899004922472534,0.021329204209337732,-3.699474645004932,1.6366853938867165,0.08204832628230521,0.11591868946463314
MMF16_20,20,3,90,100,3,3,True,144,9,200,3,100,100,200,2.829056681100462e-07,519,519,1,0,MQ,16.0,388.0,158.0,1.0,398,0.0039986902847886086,3.8446409702301025,0.8646186590194702,0.0,0.0,-0.6997295618057251,2.768160104751587,"[0.8194222805904894, 0.8762355750286882, 0.9965312045045761]",0.8762355750286882,0.9965312045045761,16.0,2.0,15.0,388,0.04105286697503529,-0.18358443038666428,0.034706868408233914,-1.2617920018544928,4.599629759536791,0.05196368022747124,0.0663471357527659
MMF16_20,20,3,91,100,3,3,True,132,14,200,3,100,100,200,2.8114915228599876e-07,522,522,1,0,MQ,10.0,380.0,177.0,1.0,398,0.025447286665439606,4.121048927307129,1.025414764881134,0.0,0.0,-0.5412869453430176,2.9496567249298096,"[0.2817282951205063, 0.6244997507031895, 1.2394640821580887]",0.6244997507031895,1.2394640821580887,26.0,2.0,21.0,380,0.044905262169767646,0.6199706935248175,0.026272227678605344,-3.1086081989733314,1.7259583997431607,0.07219083241766275,0.10848450597348763
MMF16_20,20,3,92,100,2,3,True,142,11,200,2,100,100,200,2.7326424386865467e-07,525,525,1,0,MQ,0.0,374.0,178.0,1.0,398,0.007502559572458267,4.191669464111328,1.0302335023880005,0.0,0.0,-0.7192278504371643,2.9919536113739014,"[0.23293476767139396, 1.125969518039069]",0.6794521428552315,1.125969518039069,20.0,2.0,18.0,374,0.03311143778232961,0.3615979733005936,0.061762337354413256,-0.6830400884580392,3.059154029219588,0.10919886786074481,0.09702686891690032
MMF16_20,20,3,93,100,3,3,True,139,11,200,3,100,100,200,2.558881910001348e-07,527,527,1,0,MQ,6.0,392.0,167.0,1.0,398,0.05285762995481491,3.8481624126434326,0.9532151520252228,0.0,0.0,-0.5784656405448914,2.921299695968628,"[0.5644682653368447, 0.9616394076635068, 0.925484126317639]",0.925484126317639,0.9616394076635068,20.0,4.0,18.0,392,0.05874170044687456,0.4512251980203863,0.020628357288777974,-1.0726678199549107,1.2536530862025237,0.06980015498796587,0.08451605723360898
MMF16_20,20,3,94,100,3,3,True,124,13,200,3,100,100,200,2.5415324581225875e-07,530,530,1,0,MQ,0.0,360.0,168.0,1.0,398,0.012396657839417458,4.152190208435059,1.0295581817626953,0.0,0.0,-0.6081176996231079,2.993532419204712,"[0.4017141359217733, 0.7258197593883969, 0.5078425512228811]",0.5078425512228811,0.7258197593883969,24.0,4.0,21.0,360,0.027309926137249918,0.11766833515009223,0.02589734855232091,-1.1445449616893986,1.8217098658497615,0.059138849910938054,0.1247081137878222
MMF16_20,20,3,95,100,2,3,True,132,13,200,2,100,100,200,2.5259437904737145e-07,533,533,1,0,MQ,28.0,378.0,189.0,1.0,398,0.013224226422607899,3.7632274627685547,1.15314781665802,0.0,0.0,-0.675976037979126,2.9640097618103027,"[0.5030023848425053, 0.5971061511011941]",0.5500542679718496,0.5971061511011941,22.0,6.0,21.0,378,0.032111879086492316,0.3106979935454297,0.019341885093325625,-1.5427336946933132,2.329276394498604,0.06377660354885967,0.08764821333005712
MMF16_20,20,3,96,100,4,3,True,139,18,200,4,100,100,200,2.4811156241814307e-07,535,535,1,0,MQ,18.0,350.0,174.0,1.0,398,0.014849541708827019,2.7684428691864014,1.0241754055023193,0.0,0.0,-0.6460322737693787,2.9228856563568115,"[0.5125306680667687, 0.6224124318265255, 0.45338479776783436, 0.9270435721639086]",0.5674715499466472,0.9270435721639086,32.0,6.0,27.5,350,0.014199429897861734,0.6574851257762031,0.03019840292912429,-2.247175303617995,2.6831913671050653,0.043471737688869416,0.08938030833741173
MMF16_20,20,3,97,100,3,3,True,123,13,200,3,100,100,200,2.4585017977417637e-07,539,539,1,0,MQ,6.0,352.0,166.0,1.0,398,0.03959561139345169,4.47816801071167,1.146070122718811,0.0,0.0,-0.6707831621170044,3.0428900718688965,"[0.2580205565022854, 0.5632606765144463, 0.811834967833767]",0.5632606765144463,0.811834967833767,24.0,4.0,22.0,352,0.02679525236193164,0.49904186287532815,0.03133287824999288,-2.292077989551745,1.8558396468396672,0.11988670100282152,0.09691539797291049
MMF16_20,20,3,98,100,2,3,True,148,15,200,2,100,100,200,2.3753061388057292e-07,542,542,1,0,MQ,2.0,376.0,165.0,1.0,398,0.013563507236540318,3.3571622371673584,0.8612076938152313,0.0,0.0,-0.7532921433448792,2.9594647884368896,"[0.6733327967250944, 0.2770838627507649]",0.47520832973792965,0.6733327967250944,26.0,8.0,25.0,376,0.0358880053102868,-0.03763108341255883,0.03697836846675821,-1.840669868003185,3.5291319455869443,0.13647137971919257,0.06623529987409818
